date,session_key,driver_number,meeting_key,interval,gap_to_leader
2026-08-22T10:04:27.686000+00:00,11348,27,1292,0.371,9.37
2026-08-22T10:04:27.872000+00:00,11348,5,1292,0.519,5.413
2026-08-22T10:04:28.057000+00:00,11348,18,1292,0.37,9.74
2026-08-22T10:04:28.291000+00:00,11348,12,1292,0.673,2.514
2026-08-22T10:04:28.440000+00:00,11348,77,1292,0.401,10.141
2026-08-22T10:04:28.826000+00:00,11348,41,1292,0.958,6.371
2026-08-22T10:04:28.894000+00:00,11348,81,1292,0.609,3.123
2026-08-22T10:04:29.169000+00:00,11348,1,1292,1.145,1.145
2026-08-22T10:04:29.242000+00:00,11348,30,1292,0.413,6.784
2026-08-22T10:04:29.339000+00:00,11348,3,1292,0.46,3.583
2026-08-22T10:04:29.683000+00:00,11348,63,1292,0.0,0.0
2026-08-22T10:04:29.792000+00:00,11348,43,1292,0.553,7.337
2026-08-22T10:04:29.839000+00:00,11348,16,1292,0.664,1.809
2026-08-22T10:04:29.902000+00:00,11348,44,1292,0.552,4.135
2026-08-22T10:04:30.136000+00:00,11348,22,1292,0.352,7.689
2026-08-22T10:04:30.183000+00:00,11348,1,1292,1.132,1.132
2026-08-22T10:04:30.511000+00:00,11348,12,1292,0.661,2.47
2026-08-22T10:04:30.667000+00:00,11348,31,1292,0.479,8.168
2026-08-22T10:04:30.667000+00:00,11348,10,1292,0.771,4.906
2026-08-22T10:04:30.714000+00:00,11348,55,1292,2.255,12.396
2026-08-22T10:04:30.824000+00:00,11348,1,1292,1.112,1.112
2026-08-22T10:04:30.824000+00:00,11348,16,1292,0.634,1.766
2026-08-22T10:04:31.126000+00:00,11348,81,1292,0.604,3.074
2026-08-22T10:04:31.152000+00:00,11348,5,1292,0.502,5.408
2026-08-22T10:04:31.205000+00:00,11348,14,1292,0.487,12.883
2026-08-22T10:04:31.235000+00:00,11348,87,1292,0.587,8.755
2026-08-22T10:04:31.414000+00:00,11348,16,1292,0.61,1.722
2026-08-22T10:04:31.485000+00:00,11348,12,1292,0.668,2.434
2026-08-22T10:04:31.569000+00:00,11348,3,1292,0.47,3.544
2026-08-22T10:04:31.798000+00:00,11348,23,1292,0.559,9.314
2026-08-22T10:04:32.091000+00:00,11348,81,1292,0.592,3.026
2026-08-22T10:04:32.113000+00:00,11348,12,1292,0.681,2.403
2026-08-22T10:04:32.145000+00:00,11348,41,1292,0.957,6.365
2026-08-22T10:04:32.155000+00:00,11348,44,1292,0.574,4.118
2026-08-22T10:04:32.171000+00:00,11348,27,1292,0.405,9.719
2026-08-22T10:04:32.488000+00:00,11348,18,1292,0.311,10.03
2026-08-22T10:04:32.550000+00:00,11348,30,1292,0.424,6.789
2026-08-22T10:04:32.566000+00:00,11348,3,1292,0.478,3.504
2026-08-22T10:04:32.666000+00:00,11348,81,1292,0.579,2.982
2026-08-22T10:04:32.892000+00:00,11348,10,1292,0.747,4.865
2026-08-22T10:04:32.991000+00:00,11348,77,1292,0.501,10.531
2026-08-22T10:04:33.041000+00:00,11348,1,1292,1.02,1.02
2026-08-22T10:04:33.092000+00:00,11348,43,1292,0.536,7.325
2026-08-22T10:04:33.115000+00:00,11348,44,1292,0.568,4.072
2026-08-22T10:04:33.191000+00:00,11348,3,1292,0.485,3.467
2026-08-22T10:04:33.423000+00:00,11348,5,1292,0.512,5.377
2026-08-22T10:04:33.449000+00:00,11348,22,1292,0.354,7.679
2026-08-22T10:04:33.553000+00:00,11348,16,1292,0.514,1.534
2026-08-22T10:04:33.714000+00:00,11348,44,1292,0.554,4.021
2026-08-22T10:04:33.851000+00:00,11348,10,1292,0.74,4.812
2026-08-22T10:04:33.970000+00:00,11348,31,1292,0.521,8.2
2026-08-22T10:04:34.310000+00:00,11348,12,1292,0.747,2.281
2026-08-22T10:04:34.347000+00:00,11348,41,1292,0.951,6.328
2026-08-22T10:04:34.412000+00:00,11348,5,1292,0.533,5.345
2026-08-22T10:04:34.445000+00:00,11348,10,1292,0.735,4.756
2026-08-22T10:04:34.541000+00:00,11348,87,1292,0.568,8.768
2026-08-22T10:04:34.827000+00:00,11348,81,1292,0.526,2.807
2026-08-22T10:04:34.849000+00:00,11348,30,1292,0.477,6.805
2026-08-22T10:04:35.030000+00:00,11348,5,1292,0.558,5.314
2026-08-22T10:04:35.044000+00:00,11348,55,1292,2.048,12.579
2026-08-22T10:04:35.062000+00:00,11348,23,1292,0.533,9.301
2026-08-22T10:04:35.213000+00:00,11348,1,1292,1.101,1.101
2026-08-22T10:04:35.314000+00:00,11348,43,1292,0.465,7.27
2026-08-22T10:04:35.349000+00:00,11348,41,1292,0.947,6.292
2026-08-22T10:04:35.427000+00:00,11348,3,1292,0.564,3.371
2026-08-22T10:04:35.518000+00:00,11348,14,1292,0.483,13.062
2026-08-22T10:04:35.586000+00:00,11348,27,1292,0.498,9.799
2026-08-22T10:04:35.727000+00:00,11348,22,1292,0.396,7.666
2026-08-22T10:04:35.765000+00:00,11348,16,1292,0.531,1.632
2026-08-22T10:04:35.828000+00:00,11348,18,1292,0.262,10.061
2026-08-22T10:04:35.850000+00:00,11348,44,1292,0.443,3.814
2026-08-22T10:04:35.876000+00:00,11348,30,1292,0.532,6.824
2026-08-22T10:04:35.941000+00:00,11348,41,1292,0.944,6.258
2026-08-22T10:04:36.269000+00:00,11348,31,1292,0.529,8.195
2026-08-22T10:04:36.269000+00:00,11348,43,1292,0.381,7.205
2026-08-22T10:04:36.312000+00:00,11348,77,1292,0.484,10.545
2026-08-22T10:04:36.397000+00:00,11348,12,1292,0.671,2.303
2026-08-22T10:04:36.527000+00:00,11348,30,1292,0.574,6.832
2026-08-22T10:04:36.547000+00:00,11348,10,1292,0.714,4.528
2026-08-22T10:04:36.732000+00:00,11348,22,1292,0.459,7.664
2026-08-22T10:04:36.843000+00:00,11348,43,1292,0.31,7.142
2026-08-22T10:04:36.851000+00:00,11348,87,1292,0.56,8.755
2026-08-22T10:04:36.950000+00:00,11348,81,1292,0.572,2.875
2026-08-22T10:04:37.242000+00:00,11348,5,1292,0.673,5.201
2026-08-22T10:04:37.242000+00:00,11348,31,1292,0.496,8.16
2026-08-22T10:04:37.273000+00:00,11348,23,1292,0.493,9.248
2026-08-22T10:04:37.351000+00:00,11348,22,1292,0.523,7.665
2026-08-22T10:04:37.628000+00:00,11348,3,1292,0.644,3.519
2026-08-22T10:04:37.770000+00:00,11348,87,1292,0.554,8.714
2026-08-22T10:04:37.817000+00:00,11348,31,1292,0.453,8.118
2026-08-22T10:04:37.852000+00:00,11348,27,1292,0.58,9.828
2026-08-22T10:04:38.070000+00:00,11348,18,1292,0.206,10.034
2026-08-22T10:04:38.146000+00:00,11348,44,1292,0.495,4.014
2026-08-22T10:04:38.169000+00:00,11348,41,1292,0.94,6.141
2026-08-22T10:04:38.263000+00:00,11348,23,1292,0.488,9.202
2026-08-22T10:04:38.348000+00:00,11348,55,1292,2.031,12.576
2026-08-22T10:04:38.399000+00:00,11348,87,1292,0.549,8.667
2026-08-22T10:04:38.529000+00:00,11348,77,1292,0.467,10.501
2026-08-22T10:04:38.755000+00:00,11348,10,1292,0.638,4.652
2026-08-22T10:04:38.833000+00:00,11348,30,1292,0.671,6.812
2026-08-22T10:04:38.848000+00:00,11348,14,1292,0.503,13.079
2026-08-22T10:04:38.859000+00:00,11348,23,1292,0.495,9.162
2026-08-22T10:04:38.870000+00:00,11348,27,1292,0.606,9.808
2026-08-22T10:04:38.974000+00:00,11348,43,1292,0.13,6.942
2026-08-22T10:04:39.042000+00:00,11348,18,1292,0.177,9.985
2026-08-22T10:04:39.357000+00:00,11348,5,1292,0.585,5.237
2026-08-22T10:04:39.471000+00:00,11348,27,1292,0.618,9.78
2026-08-22T10:04:39.512000+00:00,11348,77,1292,0.463,10.448
2026-08-22T10:04:39.627000+00:00,11348,18,1292,0.152,9.932
2026-08-22T10:04:39.692000+00:00,11348,22,1292,0.723,
2026-08-22T10:04:40.094000+00:00,11348,31,1292,0.396,8.061
2026-08-22T10:04:40.099000+00:00,11348,77,1292,0.46,10.392
2026-08-22T10:04:40.253000+00:00,11348,41,1292,0.904,
2026-08-22T10:04:40.277000+00:00,11348,1,1292,1.172,1.172
2026-08-22T10:04:40.569000+00:00,11348,87,1292,0.491,8.552
2026-08-22T10:04:40.592000+00:00,11348,55,1292,2.049,12.55
2026-08-22T10:04:40.892000+00:00,11348,16,1292,0.62,1.792
2026-08-22T10:04:41.086000+00:00,11348,23,1292,0.493,9.045
2026-08-22T10:04:41.092000+00:00,11348,30,1292,0.849,6.99
2026-08-22T10:04:41.117000+00:00,11348,14,1292,0.506,13.056
2026-08-22T10:04:41.313000+00:00,11348,43,1292,0.243,7.233
2026-08-22T10:04:41.395000+00:00,11348,12,1292,0.478,2.27
2026-08-22T10:04:41.577000+00:00,11348,55,1292,2.08,12.528
2026-08-22T10:04:41.689000+00:00,11348,27,1292,0.608,9.653
2026-08-22T10:04:41.785000+00:00,11348,18,1292,0.091,9.744
2026-08-22T10:04:41.894000+00:00,11348,22,1292,0.568,7.801
2026-08-22T10:04:42.093000+00:00,11348,81,1292,0.703,2.973
2026-08-22T10:04:42.108000+00:00,11348,14,1292,0.49,13.018
2026-08-22T10:04:42.212000+00:00,11348,55,1292,2.115,12.507
2026-08-22T10:04:42.273000+00:00,11348,77,1292,0.512,10.256
2026-08-22T10:04:42.512000+00:00,11348,31,1292,0.606,8.407
2026-08-22T10:04:42.634000+00:00,11348,3,1292,0.551,3.524
2026-08-22T10:04:42.680000+00:00,11348,14,1292,0.473,12.98
2026-08-22T10:04:42.879000+00:00,11348,1,1292,1.206,1.206
2026-08-22T10:04:43.025000+00:00,11348,87,1292,0.51,8.917
2026-08-22T10:04:43.192000+00:00,11348,44,1292,0.561,4.085
2026-08-22T10:04:43.443000+00:00,11348,23,1292,0.433,9.35
2026-08-22T10:04:43.494000+00:00,11348,16,1292,0.612,1.818
2026-08-22T10:04:43.883000+00:00,11348,27,1292,0.436,9.786
2026-08-22T10:04:43.949000+00:00,11348,12,1292,0.462,2.28
2026-08-22T10:04:43.969000+00:00,11348,18,1292,0.088,9.874
2026-08-22T10:04:44.050000+00:00,11348,10,1292,0.86,4.945
2026-08-22T10:04:44.445000+00:00,11348,55,1292,2.168,12.424
2026-08-22T10:04:44.512000+00:00,11348,5,1292,0.444,5.389
2026-08-22T10:04:44.672000+00:00,11348,81,1292,0.725,3.005
2026-08-22T10:04:44.692000+00:00,11348,77,1292,0.717,10.591
2026-08-22T10:04:44.870000+00:00,11348,14,1292,0.414,12.838
2026-08-22T10:04:45.197000+00:00,11348,3,1292,0.529,3.534
2026-08-22T10:04:45.449000+00:00,11348,41,1292,0.956,6.345
2026-08-22T10:04:45.794000+00:00,11348,44,1292,0.599,4.133
2026-08-22T10:04:45.859000+00:00,11348,1,1292,1.123,1.123
2026-08-22T10:04:46.329000+00:00,11348,30,1292,0.878,7.223
2026-08-22T10:04:46.491000+00:00,11348,16,1292,0.608,1.731
2026-08-22T10:04:46.646000+00:00,11348,55,1292,1.912,12.503
2026-08-22T10:04:46.706000+00:00,11348,43,1292,0.319,7.542
2026-08-22T10:04:46.771000+00:00,11348,10,1292,0.931,5.064
2026-08-22T10:04:46.992000+00:00,11348,12,1292,0.459,2.19
2026-08-22T10:04:47.040000+00:00,11348,22,1292,0.36,7.902
2026-08-22T10:04:47.092000+00:00,11348,14,1292,0.426,12.929
2026-08-22T10:04:47.131000+00:00,11348,5,1292,0.386,5.45
2026-08-22T10:04:47.612000+00:00,11348,81,1292,0.666,2.856
2026-08-22T10:04:47.695000+00:00,11348,31,1292,0.684,8.586
2026-08-22T10:04:48.127000+00:00,11348,41,1292,0.981,6.431
2026-08-22T10:04:48.150000+00:00,11348,87,1292,0.44,9.026
2026-08-22T10:04:48.256000+00:00,11348,3,1292,0.646,3.502
2026-08-22T10:04:48.726000+00:00,11348,23,1292,0.58,9.606
2026-08-22T10:04:48.942000+00:00,11348,44,1292,0.647,4.149
2026-08-22T10:04:48.989000+00:00,11348,30,1292,0.851,7.282
2026-08-22T10:04:49.070000+00:00,11348,18,1292,0.37,9.976
2026-08-22T10:04:49.349000+00:00,11348,43,1292,0.405,7.687
2026-08-22T10:04:49.400000+00:00,11348,27,1292,0.331,10.307
2026-08-22T10:04:49.688000+00:00,11348,22,1292,0.34,8.027
2026-08-22T10:04:49.869000+00:00,11348,77,1292,0.467,10.774
2026-08-22T10:04:49.912000+00:00,11348,10,1292,1.017,5.166
2026-08-22T10:04:50.015000+00:00,11348,1,1292,1.165,1.165
2026-08-22T10:04:50.353000+00:00,11348,31,1292,0.653,8.68
2026-08-22T10:04:50.353000+00:00,11348,5,1292,0.433,5.599
2026-08-22T10:04:50.695000+00:00,11348,16,1292,0.684,1.849
2026-08-22T10:04:50.808000+00:00,11348,87,1292,0.452,9.132
2026-08-22T10:04:51.149000+00:00,11348,12,1292,0.452,2.301
2026-08-22T10:04:51.413000+00:00,11348,41,1292,1.003,6.602
2026-08-22T10:04:51.440000+00:00,11348,23,1292,0.629,9.761
2026-08-22T10:04:51.709000+00:00,11348,55,1292,1.843,12.617
2026-08-22T10:04:51.776000+00:00,11348,81,1292,0.631,2.932
2026-08-22T10:04:51.813000+00:00,11348,18,1292,0.393,10.154
2026-08-22T10:04:52.043000+00:00,11348,30,1292,0.69,7.292
2026-08-22T10:04:52.166000+00:00,11348,14,1292,0.437,13.054
2026-08-22T10:04:52.254000+00:00,11348,27,1292,0.432,10.586
2026-08-22T10:04:52.469000+00:00,11348,3,1292,0.664,3.596
2026-08-22T10:04:52.569000+00:00,11348,77,1292,0.316,10.902
2026-08-22T10:04:52.612000+00:00,11348,43,1292,0.599,7.891
2026-08-22T10:04:52.973000+00:00,11348,22,1292,0.33,8.221
2026-08-22T10:04:53.212000+00:00,11348,44,1292,0.769,4.365
2026-08-22T10:04:53.492000+00:00,11348,31,1292,0.539,8.76
2026-08-22T10:04:53.547000+00:00,11348,1,1292,1.183,1.183
2026-08-22T10:04:54.028000+00:00,11348,87,1292,0.533,9.293
2026-08-22T10:04:54.270000+00:00,11348,16,1292,0.715,1.898
2026-08-22T10:04:54.369000+00:00,11348,55,1292,1.81,12.712
2026-08-22T10:04:54.453000+00:00,11348,10,1292,1.247,5.612
2026-08-22T10:04:54.693000+00:00,11348,23,1292,0.643,9.936
2026-08-22T10:04:54.712000+00:00,11348,12,1292,0.429,2.327
2026-08-22T10:04:54.778000+00:00,11348,14,1292,0.38,13.092
2026-08-22T10:04:54.827000+00:00,11348,5,1292,0.356,5.968
2026-08-22T10:04:55.070000+00:00,11348,18,1292,0.39,10.326
2026-08-22T10:04:55.352000+00:00,11348,81,1292,0.665,2.992
2026-08-22T10:04:55.612000+00:00,11348,27,1292,0.535,10.861
2026-08-22T10:04:55.745000+00:00,11348,41,1292,0.911,6.879
2026-08-22T10:04:55.954000+00:00,11348,77,1292,0.349,11.21
2026-08-22T10:04:55.973000+00:00,11348,3,1292,0.598,3.59
2026-08-22T10:04:56.469000+00:00,11348,30,1292,0.746,7.625
2026-08-22T10:04:56.777000+00:00,11348,1,1292,1.258,1.258
2026-08-22T10:04:56.814000+00:00,11348,44,1292,0.852,4.442
2026-08-22T10:04:57.142000+00:00,11348,43,1292,0.67,8.295
2026-08-22T10:04:57.474000+00:00,11348,16,1292,0.673,1.931
2026-08-22T10:04:57.474000+00:00,11348,22,1292,0.321,8.616
2026-08-22T10:04:57.474000+00:00,11348,55,1292,1.517,12.727
2026-08-22T10:04:57.785000+00:00,11348,12,1292,0.337,2.268
2026-08-22T10:04:57.929000+00:00,11348,14,1292,0.451,13.178
2026-08-22T10:04:58.009000+00:00,11348,1,1292,1.297,1.297
2026-08-22T10:04:58.044000+00:00,11348,31,1292,0.601,9.217
2026-08-22T10:04:58.081000+00:00,11348,10,1292,1.263,5.705
2026-08-22T10:04:58.424000+00:00,11348,87,1292,0.341,9.558
2026-08-22T10:04:58.486000+00:00,11348,5,1292,0.369,6.074
2026-08-22T10:04:58.517000+00:00,11348,81,1292,0.739,3.007
2026-08-22T10:04:58.685000+00:00,11348,16,1292,0.644,1.941
2026-08-22T10:04:58.958000+00:00,11348,12,1292,0.282,2.223
2026-08-22T10:04:59.094000+00:00,11348,3,1292,0.555,3.562
2026-08-22T10:04:59.137000+00:00,11348,23,1292,0.736,10.294
2026-08-22T10:04:59.313000+00:00,11348,41,1292,0.866,6.94
2026-08-22T10:04:59.592000+00:00,11348,18,1292,0.426,10.72
2026-08-22T10:04:59.723000+00:00,11348,81,1292,0.782,3.005
2026-08-22T10:05:00.029000+00:00,11348,44,1292,0.936,4.498
2026-08-22T10:05:00.069000+00:00,11348,30,1292,0.751,7.691
2026-08-22T10:05:00.205000+00:00,11348,27,1292,0.626,11.346
2026-08-22T10:05:00.293000+00:00,11348,3,1292,0.542,3.547
2026-08-22T10:05:00.580000+00:00,11348,77,1292,0.372,11.718
2026-08-22T10:05:00.736000+00:00,11348,43,1292,0.675,8.366
2026-08-22T10:05:01.023000+00:00,11348,22,1292,0.285,8.651
2026-08-22T10:05:01.244000+00:00,11348,10,1292,1.233,5.731
2026-08-22T10:05:01.259000+00:00,11348,44,1292,0.97,4.517
2026-08-22T10:05:01.291000+00:00,11348,1,1292,1.075,1.075
2026-08-22T10:05:01.588000+00:00,11348,5,1292,0.341,6.072
2026-08-22T10:05:01.749000+00:00,11348,31,1292,0.714,9.365
2026-08-22T10:05:01.799000+00:00,11348,55,1292,1.23,12.948
2026-08-22T10:05:02.028000+00:00,11348,87,1292,0.262,9.627
2026-08-22T10:05:02.073000+00:00,11348,16,1292,0.8,1.875
2026-08-22T10:05:02.261000+00:00,11348,14,1292,0.464,13.412
2026-08-22T10:05:02.472000+00:00,11348,41,1292,,6.938
2026-08-22T10:05:02.472000+00:00,11348,10,1292,1.219,5.736
2026-08-22T10:05:02.477000+00:00,11348,12,1292,0.383,2.258
2026-08-22T10:05:02.752000+00:00,11348,23,1292,0.745,10.372
2026-08-22T10:05:02.768000+00:00,11348,5,1292,0.316,6.052
2026-08-22T10:05:03.115000+00:00,11348,81,1292,0.646,2.904
2026-08-22T10:05:03.171000+00:00,11348,18,1292,0.454,10.826
2026-08-22T10:05:03.212000+00:00,11348,30,1292,0.738,7.676
2026-08-22T10:05:03.668000+00:00,11348,41,1292,0.872,6.924
2026-08-22T10:05:03.741000+00:00,11348,3,1292,0.638,3.542
2026-08-22T10:05:03.891000+00:00,11348,43,1292,0.676,8.352
2026-08-22T10:05:03.929000+00:00,11348,27,1292,0.734,11.56
2026-08-22T10:05:04.144000+00:00,11348,22,1292,0.241,8.593
2026-08-22T10:05:04.326000+00:00,11348,77,1292,0.322,11.882
2026-08-22T10:05:04.371000+00:00,11348,30,1292,0.726,7.65
2026-08-22T10:05:04.793000+00:00,11348,44,1292,1.045,4.587
2026-08-22T10:05:04.944000+00:00,11348,31,1292,0.82,9.413
2026-08-22T10:05:05.069000+00:00,11348,43,1292,0.687,8.337
2026-08-22T10:05:05.092000+00:00,11348,1,1292,0.927,0.927
2026-08-22T10:05:05.145000+00:00,11348,87,1292,0.198,9.611
2026-08-22T10:05:05.293000+00:00,11348,22,1292,0.238,8.575
2026-08-22T10:05:05.382000+00:00,11348,55,1292,1.13,13.012
2026-08-22T10:05:05.843000+00:00,11348,23,1292,0.711,10.322
2026-08-22T10:05:05.843000+00:00,11348,14,1292,0.47,13.482
2026-08-22T10:05:05.994000+00:00,11348,16,1292,0.895,1.822
2026-08-22T10:05:06.042000+00:00,11348,10,1292,1.235,5.822
2026-08-22T10:05:06.185000+00:00,11348,31,1292,0.844,9.419
2026-08-22T10:05:06.319000+00:00,11348,5,1292,0.252,6.074
2026-08-22T10:05:06.361000+00:00,11348,87,1292,0.202,9.621
2026-08-22T10:05:06.394000+00:00,11348,18,1292,0.557,10.879
2026-08-22T10:05:06.492000+00:00,11348,12,1292,0.487,2.309
2026-08-22T10:05:07.055000+00:00,11348,81,1292,0.537,2.846
2026-08-22T10:05:07.072000+00:00,11348,23,1292,0.684,10.305
2026-08-22T10:05:07.343000+00:00,11348,41,1292,1.023,7.097
2026-08-22T10:05:07.369000+00:00,11348,27,1292,0.924,11.803
2026-08-22T10:05:07.554000+00:00,11348,77,1292,0.231,12.034
2026-08-22T10:05:07.627000+00:00,11348,18,1292,0.604,10.909
2026-08-22T10:05:07.728000+00:00,11348,3,1292,0.696,
2026-08-22T10:05:07.992000+00:00,11348,30,1292,0.693,7.79
2026-08-22T10:05:08.276000+00:00,11348,1,1292,0.905,0.905
2026-08-22T10:05:08.497000+00:00,11348,55,1292,0.943,12.977
2026-08-22T10:05:08.628000+00:00,11348,27,1292,0.991,11.9
2026-08-22T10:05:08.748000+00:00,11348,43,1292,0.717,8.507
2026-08-22T10:05:08.844000+00:00,11348,44,1292,1.066,4.608
2026-08-22T10:05:08.896000+00:00,11348,77,1292,0.224,12.124
2026-08-22T10:05:09.032000+00:00,11348,14,1292,0.544,13.521
2026-08-22T10:05:09.063000+00:00,11348,22,1292,0.346,8.853
2026-08-22T10:05:09.213000+00:00,11348,16,1292,0.928,1.833
2026-08-22T10:05:09.734000+00:00,11348,55,1292,0.833,12.957
2026-08-22T10:05:09.773000+00:00,11348,31,1292,0.698,9.551
2026-08-22T10:05:09.843000+00:00,11348,12,1292,0.623,2.456
2026-08-22T10:05:10.047000+00:00,11348,10,1292,1.255,5.863
2026-08-22T10:05:10.087000+00:00,11348,87,1292,0.332,9.883
2026-08-22T10:05:10.291000+00:00,11348,14,1292,0.568,13.525
2026-08-22T10:05:10.327000+00:00,11348,81,1292,0.495,2.951
2026-08-22T10:05:10.356000+00:00,11348,5,1292,0.285,6.148
2026-08-22T10:05:10.675000+00:00,11348,23,1292,0.567,10.45
2026-08-22T10:05:11.064000+00:00,11348,3,1292,0.738,3.689
2026-08-22T10:05:11.219000+00:00,11348,18,1292,0.541,10.991
2026-08-22T10:05:11.391000+00:00,11348,41,1292,1.048,7.196
2026-08-22T10:05:12.009000+00:00,11348,44,1292,0.922,4.611
2026-08-22T10:05:12.041000+00:00,11348,30,1292,0.668,7.864
2026-08-22T10:05:12.277000+00:00,11348,27,1292,1.092,12.083
2026-08-22T10:05:12.610000+00:00,11348,1,1292,0.908,0.908
2026-08-22T10:05:12.692000+00:00,11348,77,1292,0.393,12.476
2026-08-22T10:05:12.827000+00:00,11348,43,1292,0.769,8.633
2026-08-22T10:05:13.170000+00:00,11348,22,1292,0.369,9.002
2026-08-22T10:05:13.292000+00:00,11348,55,1292,0.611,13.087
2026-08-22T10:05:13.392000+00:00,11348,10,1292,1.41,6.021
2026-08-22T10:05:13.592000+00:00,11348,16,1292,0.989,1.897
2026-08-22T10:05:13.720000+00:00,11348,5,1292,0.298,6.319
2026-08-22T10:05:13.812000+00:00,11348,14,1292,0.504,13.591
2026-08-22T10:05:13.854000+00:00,11348,31,1292,0.687,9.689
2026-08-22T10:05:14.251000+00:00,11348,12,1292,0.646,2.543
2026-08-22T10:05:14.299000+00:00,11348,87,1292,0.384,10.073
2026-08-22T10:05:14.842000+00:00,11348,41,1292,1.084,7.403
2026-08-22T10:05:14.846000+00:00,11348,81,1292,0.578,3.121
2026-08-22T10:05:14.894000+00:00,11348,23,1292,0.622,10.695
2026-08-22T10:05:15.276000+00:00,11348,18,1292,0.4,11.095
2026-08-22T10:05:15.428000+00:00,11348,1,1292,0.994,0.994
2026-08-22T10:05:15.451000+00:00,11348,30,1292,0.671,8.074
2026-08-22T10:05:15.533000+00:00,11348,3,1292,0.705,3.826
2026-08-22T10:05:16.126000+00:00,11348,43,1292,0.685,8.759
2026-08-22T10:05:16.445000+00:00,11348,16,1292,0.98,1.974
2026-08-22T10:05:16.480000+00:00,11348,44,1292,0.957,4.783
2026-08-22T10:05:16.534000+00:00,11348,27,1292,1.253,12.348
2026-08-22T10:05:16.550000+00:00,11348,22,1292,0.439,9.198
2026-08-22T10:05:16.928000+00:00,11348,77,1292,0.398,12.746
2026-08-22T10:05:16.945000+00:00,11348,12,1292,0.531,2.505
2026-08-22T10:05:17.313000+00:00,11348,31,1292,0.742,9.94
2026-08-22T10:05:17.474000+00:00,11348,55,1292,0.493,13.239
2026-08-22T10:05:17.663000+00:00,11348,81,1292,0.707,3.212
2026-08-22T10:05:17.716000+00:00,11348,87,1292,0.4,10.34
2026-08-22T10:05:17.772000+00:00,11348,14,1292,0.352,
2026-08-22T10:05:17.929000+00:00,11348,10,1292,1.461,6.244
2026-08-22T10:05:18.344000+00:00,11348,5,1292,0.372,6.616
2026-08-22T10:05:18.397000+00:00,11348,3,1292,0.677,3.889
2026-08-22T10:05:18.398000+00:00,11348,1,1292,1.079,1.079
2026-08-22T10:05:18.398000+00:00,11348,23,1292,0.598,10.938
2026-08-22T10:05:18.817000+00:00,11348,18,1292,0.499,11.437
2026-08-22T10:05:19.292000+00:00,11348,41,1292,0.963,7.579
2026-08-22T10:05:19.326000+00:00,11348,44,1292,1.002,4.891
2026-08-22T10:05:19.328000+00:00,11348,16,1292,1.01,2.089
2026-08-22T10:05:19.927000+00:00,11348,12,1292,0.601,2.69
2026-08-22T10:05:20.043000+00:00,11348,27,1292,1.237,12.674
2026-08-22T10:05:20.058000+00:00,11348,30,1292,0.78,8.359
2026-08-22T10:05:20.469000+00:00,11348,77,1292,0.425,13.099
2026-08-22T10:05:20.695000+00:00,11348,81,1292,0.696,3.386
2026-08-22T10:05:20.710000+00:00,11348,43,1292,0.654,9.013
2026-08-22T10:05:20.870000+00:00,11348,10,1292,1.506,6.397
2026-08-22T10:05:20.891000+00:00,11348,55,1292,0.414,13.513
2026-08-22T10:05:21.213000+00:00,11348,22,1292,0.454,9.467
2026-08-22T10:05:21.230000+00:00,11348,14,1292,0.323,13.836
2026-08-22T10:05:21.278000+00:00,11348,5,1292,0.429,6.826
2026-08-22T10:05:21.324000+00:00,11348,3,1292,0.678,4.064
2026-08-22T10:05:21.927000+00:00,11348,31,1292,0.769,10.236
2026-08-22T10:05:22.142000+00:00,11348,41,1292,0.88,7.706
2026-08-22T10:05:22.292000+00:00,11348,44,1292,0.969,5.033
2026-08-22T10:05:22.393000+00:00,11348,87,1292,0.472,10.708
2026-08-22T10:05:22.941000+00:00,11348,30,1292,0.789,8.495
2026-08-22T10:05:23.095000+00:00,11348,23,1292,0.671,11.379
