date,session_key,meeting_key,interval,driver_number,gap_to_leader
2026-06-14T13:04:52.949000+00:00,11307,1287,0.744,3,3.522
2026-06-14T13:04:53.074000+00:00,11307,1287,1.214,44,1.214
2026-06-14T13:04:53.199000+00:00,11307,1287,0.25,23,9.356
2026-06-14T13:04:53.230000+00:00,11307,1287,0.528,41,6.019
2026-06-14T13:04:53.777000+00:00,11307,1287,0.36,27,6.379
2026-06-14T13:04:53.793000+00:00,11307,1287,1.221,44,1.221
2026-06-14T13:04:53.793000+00:00,11307,1287,0.388,11,9.744
2026-06-14T13:04:53.793000+00:00,11307,1287,0.637,81,4.159
2026-06-14T13:04:53.949000+00:00,11307,1287,0.877,12,2.091
2026-06-14T13:04:54.246000+00:00,11307,1287,0.589,43,6.968
2026-06-14T13:04:54.293000+00:00,11307,1287,0.619,77,10.363
2026-06-14T13:04:54.386000+00:00,11307,1287,0.75,16,4.909
2026-06-14T13:04:54.574000+00:00,11307,1287,0.694,1,2.785
2026-06-14T13:04:54.589000+00:00,11307,1287,0.858,12,2.079
2026-06-14T13:04:54.730000+00:00,11307,1287,0.544,10,7.512
2026-06-14T13:04:54.761000+00:00,11307,1287,0.566,18,10.929
2026-06-14T13:04:55.043000+00:00,11307,1287,0.32,55,7.832
2026-06-14T13:04:55.074000+00:00,11307,1287,0.735,30,5.644
2026-06-14T13:04:55.261000+00:00,11307,1287,0.701,1,2.78
2026-06-14T13:04:55.339000+00:00,11307,1287,0.728,3,3.513
2026-06-14T13:04:55.605000+00:00,11307,1287,0.524,41,6.168
2026-06-14T13:04:55.668000+00:00,11307,1287,0.633,6,8.465
2026-06-14T13:04:55.902000+00:00,11307,1287,0.293,27,6.461
2026-06-14T13:04:55.918000+00:00,11307,1287,1.157,14,12.086
2026-06-14T13:04:55.949000+00:00,11307,1287,0.647,81,4.16
2026-06-14T13:04:55.996000+00:00,11307,1287,0.722,3,3.502
2026-06-14T13:04:56.199000+00:00,11307,1287,0.473,87,8.938
2026-06-14T13:04:56.356000+00:00,11307,1287,0.216,31,9.154
2026-06-14T13:04:56.480000+00:00,11307,1287,0.579,43,7.04
2026-06-14T13:04:56.605000+00:00,11307,1287,0.231,5,9.385
2026-06-14T13:04:56.668000+00:00,11307,1287,0.65,81,4.152
2026-06-14T13:04:56.730000+00:00,11307,1287,0.783,16,4.943
2026-06-14T13:04:56.980000+00:00,11307,1287,0.386,23,9.771
2026-06-14T13:04:57.074000+00:00,11307,1287,0.594,10,7.634
2026-06-14T13:04:57.340000+00:00,11307,1287,0.291,11,10.062
2026-06-14T13:04:57.340000+00:00,11307,1287,1.201,44,1.201
2026-06-14T13:04:57.433000+00:00,11307,1287,0.791,16,
2026-06-14T13:04:57.449000+00:00,11307,1287,0.373,55,8.007
2026-06-14T13:04:57.480000+00:00,11307,1287,0.716,30,5.659
2026-06-14T13:04:57.933000+00:00,11307,1287,0.557,77,10.619
2026-06-14T13:04:58.027000+00:00,11307,1287,0.725,12,1.926
2026-06-14T13:04:58.027000+00:00,11307,1287,0.532,41,6.191
2026-06-14T13:04:58.027000+00:00,11307,1287,0.574,6,8.581
2026-06-14T13:04:58.136000+00:00,11307,1287,0.71,30,5.653
2026-06-14T13:04:58.324000+00:00,11307,1287,0.317,27,6.508
2026-06-14T13:04:58.449000+00:00,11307,1287,0.626,18,11.245
2026-06-14T13:04:58.574000+00:00,11307,1287,0.569,87,9.15
2026-06-14T13:04:58.699000+00:00,11307,1287,0.531,41,6.184
2026-06-14T13:04:58.730000+00:00,11307,1287,0.727,1,2.653
2026-06-14T13:04:58.855000+00:00,11307,1287,0.232,31,9.382
2026-06-14T13:04:58.855000+00:00,11307,1287,0.533,43,7.041
2026-06-14T13:04:59.058000+00:00,11307,1287,0.321,27,6.505
2026-06-14T13:04:59.121000+00:00,11307,1287,0.284,5,9.666
2026-06-14T13:04:59.402000+00:00,11307,1287,0.683,3,3.336
2026-06-14T13:04:59.449000+00:00,11307,1287,0.355,23,10.021
2026-06-14T13:04:59.496000+00:00,11307,1287,0.64,10,7.681
2026-06-14T13:04:59.527000+00:00,11307,1287,0.527,43,7.032
2026-06-14T13:04:59.574000+00:00,11307,1287,1.106,14,12.351
2026-06-14T13:04:59.793000+00:00,11307,1287,0.331,11,10.352
2026-06-14T13:04:59.886000+00:00,11307,1287,0.387,55,8.068
2026-06-14T13:05:00.074000+00:00,11307,1287,0.674,81,4.01
2026-06-14T13:05:00.121000+00:00,11307,1287,1.182,44,1.182
2026-06-14T13:05:00.183000+00:00,11307,1287,0.649,10,
2026-06-14T13:05:00.340000+00:00,11307,1287,0.529,77,10.881
2026-06-14T13:05:00.402000+00:00,11307,1287,0.536,6,8.604
2026-06-14T13:05:00.558000+00:00,11307,1287,0.385,55,8.066
2026-06-14T13:05:00.715000+00:00,11307,1287,0.584,12,1.766
2026-06-14T13:05:00.913000+00:00,11307,1287,0.81,16,4.82
2026-06-14T13:05:00.923000+00:00,11307,1287,0.602,18,11.483
2026-06-14T13:05:01.028000+00:00,11307,1287,0.639,87,9.243
2026-06-14T13:05:01.118000+00:00,11307,1287,0.531,6,8.597
2026-06-14T13:05:01.294000+00:00,11307,1287,0.229,31,9.472
2026-06-14T13:05:01.487000+00:00,11307,1287,0.778,1,2.544
2026-06-14T13:05:01.564000+00:00,11307,1287,0.278,5,9.75
2026-06-14T13:05:01.564000+00:00,11307,1287,0.684,30,5.504
2026-06-14T13:05:01.729000+00:00,11307,1287,0.654,87,9.251
2026-06-14T13:05:01.871000+00:00,11307,1287,0.338,23,10.088
2026-06-14T13:05:02.022000+00:00,11307,1287,0.222,31,9.473
2026-06-14T13:05:02.102000+00:00,11307,1287,1.15,14,12.633
2026-06-14T13:05:02.118000+00:00,11307,1287,0.521,41,6.025
2026-06-14T13:05:02.180000+00:00,11307,1287,0.631,3,3.175
2026-06-14T13:05:02.251000+00:00,11307,1287,,5,9.751
2026-06-14T13:05:02.310000+00:00,11307,1287,0.381,11,10.469
2026-06-14T13:05:02.421000+00:00,11307,1287,0.32,27,6.345
2026-06-14T13:05:02.481000+00:00,11307,1287,1.164,44,1.164
2026-06-14T13:05:02.606000+00:00,11307,1287,,23,10.089
2026-06-14T13:05:02.781000+00:00,11307,1287,0.511,77,10.98
2026-06-14T13:05:02.803000+00:00,11307,1287,0.693,81,3.868
2026-06-14T13:05:02.960000+00:00,11307,1287,0.388,11,10.477
2026-06-14T13:05:02.974000+00:00,11307,1287,0.518,43,6.863
2026-06-14T13:05:03.130000+00:00,11307,1287,0.635,12,1.799
2026-06-14T13:05:03.458000+00:00,11307,1287,0.654,18,11.634
2026-06-14T13:05:03.474000+00:00,11307,1287,0.512,77,10.989
2026-06-14T13:05:03.583000+00:00,11307,1287,0.78,16,4.648
2026-06-14T13:05:03.599000+00:00,11307,1287,0.677,10,7.54
2026-06-14T13:05:03.911000+00:00,11307,1287,0.805,1,2.604
2026-06-14T13:05:03.990000+00:00,11307,1287,0.368,55,7.908
2026-06-14T13:05:04.146000+00:00,11307,1287,0.67,18,11.659
2026-06-14T13:05:04.333000+00:00,11307,1287,0.732,30,5.38
2026-06-14T13:05:04.536000+00:00,11307,1287,0.558,6,8.466
2026-06-14T13:05:04.552000+00:00,11307,1287,1.099,14,12.733
2026-06-14T13:05:04.568000+00:00,11307,1287,0.599,3,3.203
2026-06-14T13:05:04.849000+00:00,11307,1287,0.498,41,5.878
2026-06-14T13:05:05.099000+00:00,11307,1287,0.268,27,6.146
2026-06-14T13:05:05.161000+00:00,11307,1287,0.622,81,3.825
2026-06-14T13:05:05.224000+00:00,11307,1287,0.676,87,9.142
2026-06-14T13:05:05.240000+00:00,11307,1287,1.094,14,12.753
2026-06-14T13:05:05.397000+00:00,11307,1287,0.162,31,9.304
2026-06-14T13:05:05.696000+00:00,11307,1287,0.544,43,6.69
2026-06-14T13:05:05.696000+00:00,11307,1287,0.275,5,9.579
2026-06-14T13:05:05.958000+00:00,11307,1287,0.822,16,4.647
2026-06-14T13:05:06.005000+00:00,11307,1287,0.36,23,9.939
2026-06-14T13:05:06.318000+00:00,11307,1287,0.67,10,7.36
2026-06-14T13:05:06.412000+00:00,11307,1287,0.403,11,10.342
2026-06-14T13:05:06.630000+00:00,11307,1287,0.333,55,7.693
2026-06-14T13:05:06.834000+00:00,11307,1287,0.83,30,5.477
2026-06-14T13:05:06.927000+00:00,11307,1287,0.526,77,10.868
2026-06-14T13:05:07.287000+00:00,11307,1287,0.451,41,5.928
2026-06-14T13:05:07.349000+00:00,11307,1287,0.695,6,8.388
2026-06-14T13:05:07.397000+00:00,11307,1287,1.296,44,1.296
2026-06-14T13:05:07.552000+00:00,11307,1287,0.304,27,6.232
2026-06-14T13:05:07.662000+00:00,11307,1287,0.74,18,11.608
2026-06-14T13:05:07.959000+00:00,11307,1287,0.569,87,8.957
2026-06-14T13:05:08.021000+00:00,11307,1287,0.099,31,9.056
2026-06-14T13:05:08.177000+00:00,11307,1287,0.595,43,6.827
2026-06-14T13:05:08.177000+00:00,11307,1287,0.763,12,2.059
2026-06-14T13:05:08.302000+00:00,11307,1287,0.27,5,9.326
2026-06-14T13:05:08.724000+00:00,11307,1287,0.451,23,9.777
2026-06-14T13:05:08.740000+00:00,11307,1287,0.575,10,7.402
2026-06-14T13:05:08.865000+00:00,11307,1287,1.165,14,12.773
2026-06-14T13:05:08.865000+00:00,11307,1287,0.708,1,2.767
2026-06-14T13:05:09.099000+00:00,11307,1287,0.358,11,10.135
2026-06-14T13:05:09.130000+00:00,11307,1287,0.408,55,7.81
2026-06-14T13:05:09.552000+00:00,11307,1287,0.666,3,3.433
2026-06-14T13:05:09.630000+00:00,11307,1287,0.551,77,10.686
2026-06-14T13:05:09.818000+00:00,11307,1287,0.671,6,8.481
2026-06-14T13:05:10.208000+00:00,11307,1287,0.678,81,4.111
2026-06-14T13:05:10.318000+00:00,11307,1287,0.474,31,8.955
2026-06-14T13:05:10.333000+00:00,11307,1287,0.011,87,8.966
2026-06-14T13:05:10.412000+00:00,11307,1287,0.768,18,11.454
2026-06-14T13:05:10.630000+00:00,11307,1287,1.383,44,1.383
2026-06-14T13:05:10.757000+00:00,11307,1287,0.435,5,9.401
2026-06-14T13:05:39.443000+00:00,11307,1287,0.532,43,8.378
2026-06-14T13:05:39.865000+00:00,11307,1287,0.727,81,4.606
2026-06-14T13:05:39.990000+00:00,11307,1287,0.958,14,14.418
2026-06-14T13:05:40.021000+00:00,11307,1287,0.563,10,8.941
2026-06-14T13:05:40.693000+00:00,11307,1287,0.702,55,9.643
2026-06-14T13:05:41.084000+00:00,11307,1287,0.372,6,10.015
2026-06-14T13:05:41.193000+00:00,11307,1287,1.323,16,5.929
2026-06-14T13:05:41.849000+00:00,11307,1287,1.783,44,1.783
2026-06-14T13:05:41.881000+00:00,11307,1287,0.768,31,10.783
2026-06-14T13:05:42.287000+00:00,11307,1287,1.096,30,7.025
2026-06-14T13:05:42.303000+00:00,11307,1287,0.445,87,11.228
2026-06-14T13:05:42.584000+00:00,11307,1287,0.289,5,11.517
2026-06-14T13:05:42.771000+00:00,11307,1287,0.473,27,7.498
2026-06-14T13:05:42.849000+00:00,11307,1287,0.982,12,2.765
2026-06-14T13:05:42.974000+00:00,11307,1287,0.389,23,11.906
2026-06-14T13:05:43.131000+00:00,11307,1287,0.366,41,7.864
2026-06-14T13:05:43.349000+00:00,11307,1287,0.529,1,3.294
2026-06-14T13:05:43.568000+00:00,11307,1287,0.592,11,12.498
2026-06-14T13:05:43.850000+00:00,11307,1287,0.704,43,8.568
2026-06-14T13:05:44.154000+00:00,11307,1287,0.829,3,4.123
2026-06-14T13:05:44.321000+00:00,11307,1287,0.744,77,13.242
2026-06-14T13:05:44.348000+00:00,11307,1287,0.511,10,9.079
2026-06-14T13:05:44.854000+00:00,11307,1287,0.675,81,4.798
2026-06-14T13:05:44.903000+00:00,11307,1287,0.584,18,13.826
2026-06-14T13:05:45.054000+00:00,11307,1287,0.704,55,9.783
2026-06-14T13:05:45.111000+00:00,11307,1287,1.678,44,1.678
2026-06-14T13:05:45.410000+00:00,11307,1287,0.378,6,10.161
2026-06-14T13:05:45.754000+00:00,11307,1287,0.84,14,14.666
2026-06-14T13:05:46.065000+00:00,11307,1287,1.207,16,6.005
2026-06-14T13:05:46.129000+00:00,11307,1287,0.704,31,10.865
2026-06-14T13:05:46.211000+00:00,11307,1287,1.085,12,2.763
2026-06-14T13:05:46.656000+00:00,11307,1287,0.502,87,11.367
2026-06-14T13:05:46.739000+00:00,11307,1287,0.504,1,3.267
2026-06-14T13:05:46.964000+00:00,11307,1287,0.323,5,11.69
2026-06-14T13:05:47.248000+00:00,11307,1287,1.197,30,7.202
2026-06-14T13:05:47.419000+00:00,11307,1287,0.441,23,12.131
2026-06-14T13:05:47.610000+00:00,11307,1287,0.902,3,4.169
2026-06-14T13:05:47.866000+00:00,11307,1287,0.604,27,7.806
2026-06-14T13:05:47.954000+00:00,11307,1287,0.558,11,12.689
2026-06-14T13:05:48.228000+00:00,11307,1287,0.378,41,8.184
2026-06-14T13:05:48.353000+00:00,11307,1287,0.74,81,4.909
2026-06-14T13:05:48.571000+00:00,11307,1287,1.685,44,1.685
2026-06-14T13:05:48.759000+00:00,11307,1287,0.793,77,13.482
2026-06-14T13:05:48.853000+00:00,11307,1287,0.617,43,8.801
2026-06-14T13:05:49.431000+00:00,11307,1287,0.658,18,14.14
2026-06-14T13:05:49.493000+00:00,11307,1287,0.633,10,9.434
2026-06-14T13:05:49.509000+00:00,11307,1287,1.161,16,6.07
2026-06-14T13:05:49.603000+00:00,11307,1287,1.032,12,2.717
2026-06-14T13:05:50.134000+00:00,11307,1287,0.635,55,10.069
2026-06-14T13:05:50.165000+00:00,11307,1287,0.748,14,14.888
2026-06-14T13:05:50.228000+00:00,11307,1287,0.621,1,3.338
2026-06-14T13:05:50.493000+00:00,11307,1287,0.401,6,10.47
2026-06-14T13:05:50.603000+00:00,11307,1287,1.708,44,1.708
2026-06-14T13:05:50.743000+00:00,11307,1287,1.238,30,7.308
2026-06-14T13:05:51.118000+00:00,11307,1287,0.892,3,4.23
2026-06-14T13:05:51.181000+00:00,11307,1287,0.646,31,11.116
2026-06-14T13:05:51.368000+00:00,11307,1287,0.629,27,7.937
2026-06-14T13:05:51.571000+00:00,11307,1287,0.985,12,2.693
2026-06-14T13:05:51.681000+00:00,11307,1287,0.503,87,11.619
2026-06-14T13:05:51.838000+00:00,11307,1287,0.723,81,4.953
2026-06-14T13:05:51.915000+00:00,11307,1287,0.529,41,8.466
2026-06-14T13:05:52.087000+00:00,11307,1287,0.412,5,12.031
2026-06-14T13:05:52.243000+00:00,11307,1287,0.668,1,3.361
2026-06-14T13:05:52.384000+00:00,11307,1287,0.48,43,8.946
2026-06-14T13:05:52.572000+00:00,11307,1287,0.484,23,12.515
2026-06-14T13:05:52.962000+00:00,11307,1287,0.586,10,9.532
2026-06-14T13:05:52.993000+00:00,11307,1287,1.157,16,6.11
2026-06-14T13:05:53.087000+00:00,11307,1287,0.488,11,13.003
2026-06-14T13:05:53.150000+00:00,11307,1287,0.897,3,4.258
2026-06-14T13:05:53.665000+00:00,11307,1287,0.692,55,10.224
2026-06-14T13:05:53.884000+00:00,11307,1287,0.719,81,4.977
2026-06-14T13:05:54.025000+00:00,11307,1287,0.332,6,10.556
2026-06-14T13:05:54.025000+00:00,11307,1287,0.936,77,13.939
2026-06-14T13:05:54.228000+00:00,11307,1287,1.222,30,7.332
2026-06-14T13:05:54.587000+00:00,11307,1287,0.598,18,14.537
2026-06-14T13:05:54.665000+00:00,11307,1287,0.672,31,11.228
2026-06-14T13:05:54.917000+00:00,11307,1287,0.713,27,8.045
2026-06-14T13:05:54.993000+00:00,11307,1287,1.131,16,6.108
2026-06-14T13:05:55.212000+00:00,11307,1287,0.621,14,15.158
2026-06-14T13:05:55.228000+00:00,11307,1287,0.554,87,11.782
2026-06-14T13:05:55.509000+00:00,11307,1287,0.569,41,8.614
2026-06-14T13:05:55.587000+00:00,11307,1287,0.371,5,12.153
2026-06-14T13:05:55.884000+00:00,11307,1287,0.38,43,8.994
2026-06-14T13:05:56.134000+00:00,11307,1287,0.545,23,12.698
2026-06-14T13:05:56.275000+00:00,11307,1287,1.258,30,7.366
2026-06-14T13:05:56.478000+00:00,11307,1287,0.6,10,9.594
2026-06-14T13:05:56.697000+00:00,11307,1287,0.538,11,13.236
2026-06-14T13:05:57.025000+00:00,11307,1287,0.752,27,8.118
2026-06-14T13:05:57.243000+00:00,11307,1287,0.756,55,10.35
2026-06-14T13:05:57.525000+00:00,11307,1287,0.85,77,14.086
2026-06-14T13:05:57.540000+00:00,11307,1287,0.299,6,10.649
2026-06-14T13:05:57.572000+00:00,11307,1287,0.552,41,8.67
2026-06-14T13:05:57.978000+00:00,11307,1287,0.383,43,9.053
2026-06-14T13:05:58.197000+00:00,11307,1287,0.67,31,11.319
2026-06-14T13:05:58.228000+00:00,11307,1287,0.7,18,14.786
2026-06-14T13:05:58.540000+00:00,11307,1287,0.568,10,9.621
2026-06-14T13:05:58.603000+00:00,11307,1287,1.727,44,1.727
2026-06-14T13:05:58.743000+00:00,11307,1287,0.537,87,11.856
2026-06-14T13:05:58.837000+00:00,11307,1287,0.631,14,15.417
2026-06-14T13:05:59.181000+00:00,11307,1287,0.43,5,12.286
2026-06-14T13:05:59.259000+00:00,11307,1287,0.774,55,10.395
2026-06-14T13:05:59.540000+00:00,11307,1287,0.244,6,10.639
2026-06-14T13:05:59.697000+00:00,11307,1287,1.055,12,2.782
2026-06-14T13:05:59.728000+00:00,11307,1287,0.512,23,12.798
2026-06-14T13:06:00.212000+00:00,11307,1287,0.526,11,13.324
2026-06-14T13:06:00.243000+00:00,11307,1287,0.685,31,11.324
2026-06-14T13:06:00.353000+00:00,11307,1287,0.676,1,3.458
2026-06-14T13:06:00.728000+00:00,11307,1287,0.493,87,11.817
2026-06-14T13:06:01.119000+00:00,11307,1287,0.904,77,14.228
2026-06-14T13:06:01.212000+00:00,11307,1287,0.497,5,12.314
2026-06-14T13:06:01.384000+00:00,11307,1287,1.038,3,4.496
2026-06-14T13:06:01.712000+00:00,11307,1287,0.539,23,12.853
2026-06-14T13:06:01.931000+00:00,11307,1287,0.828,18,15.056
2026-06-14T13:06:02.056000+00:00,11307,1287,0.674,81,5.17
2026-06-14T13:06:02.228000+00:00,11307,1287,0.501,11,13.354
2026-06-14T13:06:02.494000+00:00,11307,1287,0.554,14,15.61
2026-06-14T13:06:03.103000+00:00,11307,1287,1.024,16,6.194
2026-06-14T13:06:03.119000+00:00,11307,1287,0.896,77,14.25
2026-06-14T13:06:03.634000+00:00,11307,1287,1.636,44,1.636
2026-06-14T13:06:04.056000+00:00,11307,1287,0.906,18,15.156
2026-06-14T13:06:04.540000+00:00,11307,1287,1.436,30,7.63
2026-06-14T13:06:04.634000+00:00,11307,1287,0.586,14,15.742
2026-06-14T13:06:04.822000+00:00,11307,1287,1.182,12,2.818
2026-06-14T13:06:05.119000+00:00,11307,1287,0.606,27,8.236
2026-06-14T13:06:05.540000+00:00,11307,1287,0.742,1,3.56
2026-06-14T13:06:05.962000+00:00,11307,1287,0.843,41,9.079
2026-06-14T13:06:06.431000+00:00,11307,1287,0.459,43,9.538
2026-06-14T13:06:06.634000+00:00,11307,1287,1.06,3,4.62
2026-06-14T13:06:06.884000+00:00,11307,1287,1.599,44,1.599
2026-06-14T13:06:06.915000+00:00,11307,1287,0.48,10,10.018
2026-06-14T13:06:07.337000+00:00,11307,1287,0.715,81,5.335
2026-06-14T13:06:07.619000+00:00,11307,1287,0.703,55,10.721
2026-06-14T13:06:08.040000+00:00,11307,1287,0.42,6,11.141
2026-06-14T13:06:08.056000+00:00,11307,1287,1.181,12,2.78
2026-06-14T13:06:08.275000+00:00,11307,1287,0.924,16,6.259
2026-06-14T13:06:08.665000+00:00,11307,1287,0.612,31,11.753
2026-06-14T13:06:08.790000+00:00,11307,1287,0.744,1,3.524
2026-06-14T13:06:09.228000+00:00,11307,1287,0.583,87,12.336
2026-06-14T13:06:09.665000+00:00,11307,1287,0.441,5,12.777
2026-06-14T13:06:09.869000+00:00,11307,1287,1.555,30,7.814
2026-06-14T13:06:09.900000+00:00,11307,1287,1.099,3,4.623
2026-06-14T13:06:10.212000+00:00,11307,1287,1.455,44,1.455
2026-06-14T13:06:10.212000+00:00,11307,1287,0.546,23,13.323
2026-06-14T13:06:10.431000+00:00,11307,1287,0.573,27,8.387
2026-06-14T13:06:10.619000+00:00,11307,1287,0.704,81,5.327
2026-06-14T13:06:10.712000+00:00,11307,1287,0.495,11,13.818
2026-06-14T13:06:11.353000+00:00,11307,1287,1.173,12,2.628
2026-06-14T13:06:11.369000+00:00,11307,1287,0.923,41,9.31
2026-06-14T13:06:11.478000+00:00,11307,1287,0.876,16,6.203
2026-06-14T13:06:11.572000+00:00,11307,1287,0.853,77,14.671
2026-06-14T13:06:11.759000+00:00,11307,1287,0.464,43,9.774
2026-06-14T13:06:12.197000+00:00,11307,1287,0.822,1,3.45
2026-06-14T13:06:12.228000+00:00,11307,1287,0.405,10,10.179
2026-06-14T13:06:12.369000+00:00,11307,1287,1.401,44,1.401
2026-06-14T13:06:12.509000+00:00,11307,1287,0.924,18,15.595
2026-06-14T13:06:13.063000+00:00,11307,1287,1.584,30,7.787
2026-06-14T13:06:13.098000+00:00,11307,1287,0.89,55,11.069
2026-06-14T13:06:13.119000+00:00,11307,1287,0.633,14,16.228
2026-06-14T13:06:13.299000+00:00,11307,1287,1.093,3,4.543
2026-06-14T13:06:13.533000+00:00,11307,1287,0.36,6,11.429
2026-06-14T13:06:13.655000+00:00,11307,1287,1.202,12,2.603
2026-06-14T13:06:13.667000+00:00,11307,1287,0.594,27,8.381
2026-06-14T13:06:14.001000+00:00,11307,1287,0.697,81,5.24
2026-06-14T13:06:14.072000+00:00,11307,1287,0.562,31,11.991
2026-06-14T13:06:14.125000+00:00,11307,1287,0.0,63,0.0
2026-06-14T13:06:14.466000+00:00,11307,1287,0.876,1,3.479
2026-06-14T13:06:14.555000+00:00,11307,1287,0.898,41,9.279
2026-06-14T13:06:14.663000+00:00,11307,1287,0.613,87,12.604
2026-06-14T13:06:14.758000+00:00,11307,1287,1.414,44,1.414
2026-06-14T13:06:14.911000+00:00,11307,1287,0.908,16,6.148
2026-06-14T13:06:15.029000+00:00,11307,1287,0.349,5,12.953
2026-06-14T13:06:15.072000+00:00,11307,1287,0.51,43,9.789
2026-06-14T13:06:15.447000+00:00,11307,1287,1.418,44,1.418
2026-06-14T13:06:15.563000+00:00,11307,1287,1.092,3,4.571
2026-06-14T13:06:15.589000+00:00,11307,1287,0.628,23,13.581
2026-06-14T13:06:15.655000+00:00,11307,1287,0.564,10,10.353
2026-06-14T13:06:15.962000+00:00,11307,1287,1.199,12,2.613
2026-06-14T13:06:16.090000+00:00,11307,1287,0.456,11,14.037
2026-06-14T13:06:16.225000+00:00,11307,1287,0.684,81,5.255
2026-06-14T13:06:16.421000+00:00,11307,1287,0.789,55,11.142
2026-06-14T13:06:16.525000+00:00,11307,1287,1.615,30,7.763
2026-06-14T13:06:16.625000+00:00,11307,1287,1.19,12,2.608
2026-06-14T13:06:16.828000+00:00,11307,1287,0.904,1,3.517
2026-06-14T13:06:16.846000+00:00,11307,1287,0.397,6,11.539
2026-06-14T13:06:16.884000+00:00,11307,1287,0.791,77,14.828
2026-06-14T13:06:17.067000+00:00,11307,1287,0.576,27,8.339
2026-06-14T13:06:17.226000+00:00,11307,1287,0.996,16,6.251
2026-06-14T13:06:17.347000+00:00,11307,1287,0.517,31,12.056
2026-06-14T13:06:17.524000+00:00,11307,1287,0.91,1,3.518
2026-06-14T13:06:17.885000+00:00,11307,1287,0.976,18,15.804
2026-06-14T13:06:17.962000+00:00,11307,1287,0.849,41,9.188
2026-06-14T13:06:17.983000+00:00,11307,1287,0.593,87,12.649
2026-06-14T13:06:17.987000+00:00,11307,1287,1.1,3,4.617
2026-06-14T13:06:18.344000+00:00,11307,1287,0.343,5,12.992
2026-06-14T13:06:18.449000+00:00,11307,1287,0.518,43,9.706
2026-06-14T13:06:18.510000+00:00,11307,1287,0.659,14,16.463
2026-06-14T13:06:18.637000+00:00,11307,1287,1.099,3,
2026-06-14T13:06:18.654000+00:00,11307,1287,0.695,81,5.312
2026-06-14T13:06:18.865000+00:00,11307,1287,1.631,30,7.882
2026-06-14T13:06:18.928000+00:00,11307,1287,0.647,23,13.639
2026-06-14T13:06:18.981000+00:00,11307,1287,1.415,44,1.415
2026-06-14T13:06:19.063000+00:00,11307,1287,0.599,10,10.305
2026-06-14T13:06:19.363000+00:00,11307,1287,0.503,27,8.385
2026-06-14T13:06:19.459000+00:00,11307,1287,0.523,11,14.162
2026-06-14T13:06:19.611000+00:00,11307,1287,,16,6.308
2026-06-14T13:06:19.811000+00:00,11307,1287,0.772,55,11.077
2026-06-14T13:06:20.115000+00:00,11307,1287,1.15,12,2.565
2026-06-14T13:06:20.182000+00:00,11307,1287,0.749,77,14.911
2026-06-14T13:06:20.212000+00:00,11307,1287,0.401,6,11.478
2026-06-14T13:06:20.281000+00:00,11307,1287,0.871,41,9.256
2026-06-14T13:06:20.403000+00:00,11307,1287,1.001,16,6.313
2026-06-14T13:06:20.719000+00:00,11307,1287,0.497,43,9.753
2026-06-14T13:06:20.849000+00:00,11307,1287,0.635,31,12.113
2026-06-14T13:06:20.992000+00:00,11307,1287,0.865,1,3.43
2026-06-14T13:06:21.225000+00:00,11307,1287,1.039,18,15.95
2026-06-14T13:06:21.265000+00:00,11307,1287,1.616,30,7.924
2026-06-14T13:06:21.355000+00:00,11307,1287,0.634,10,10.387
2026-06-14T13:06:21.422000+00:00,11307,1287,0.586,87,12.699
2026-06-14T13:06:21.749000+00:00,11307,1287,0.514,27,8.438
2026-06-14T13:06:21.765000+00:00,11307,1287,0.34,5,13.039
2026-06-14T13:06:21.845000+00:00,11307,1287,1.435,44,1.435
2026-06-14T13:06:21.903000+00:00,11307,1287,0.663,14,16.613
2026-06-14T13:06:21.949000+00:00,11307,1287,1.612,30,7.925
2026-06-14T13:06:22.126000+00:00,11307,1287,1.148,3,4.578
2026-06-14T13:06:22.241000+00:00,11307,1287,0.832,55,11.219
2026-06-14T13:06:22.368000+00:00,11307,1287,0.598,23,13.637
