date,session_key,meeting_key,position,driver_number
2026-07-25T14:16:04.581000+00:00,11338,1291,3,3
2026-07-25T14:16:14.661000+00:00,11338,1291,7,81
2026-07-25T14:16:14.661000+00:00,11338,1291,6,63
2026-07-25T14:16:25.310000+00:00,11338,1291,18,87
2026-07-25T14:16:25.310000+00:00,11338,1291,17,18
2026-07-25T14:16:25.310000+00:00,11338,1291,16,55
2026-07-25T14:16:25.310000+00:00,11338,1291,19,23
2026-07-25T14:16:32.547000+00:00,11338,1291,19,87
2026-07-25T14:16:32.547000+00:00,11338,1291,18,18
2026-07-25T14:16:32.547000+00:00,11338,1291,17,23
2026-07-25T14:16:40.547000+00:00,11338,1291,8,16
2026-07-25T14:16:40.547000+00:00,11338,1291,9,30
2026-07-25T14:16:46.767000+00:00,11338,1291,10,30
2026-07-25T14:16:46.767000+00:00,11338,1291,12,27
2026-07-25T14:16:46.767000+00:00,11338,1291,9,5
2026-07-25T14:16:46.767000+00:00,11338,1291,16,10
2026-07-25T14:16:46.767000+00:00,11338,1291,11,41
2026-07-25T14:16:46.767000+00:00,11338,1291,14,43
2026-07-25T14:16:46.767000+00:00,11338,1291,15,31
2026-07-25T14:16:46.767000+00:00,11338,1291,20,87
2026-07-25T14:16:46.767000+00:00,11338,1291,13,14
2026-07-25T14:16:46.767000+00:00,11338,1291,19,18
