path,size_bytes,category,recommended_action,reason,path_length
history/readiness_dashboards/20260717T042237Z/combined_readiness_dashboard.json,1437,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T042237Z/fantasy_readiness_state.json,569,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T042237Z/race_predictions_readiness_state.json,564,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T042921Z/combined_readiness_dashboard.json,1437,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T042921Z/fantasy_readiness_state.json,569,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T042921Z/race_predictions_readiness_state.json,564,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T065912Z/combined_readiness_dashboard.json,1437,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T065912Z/fantasy_readiness_state.json,569,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T065912Z/race_predictions_readiness_state.json,564,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T070052Z/combined_readiness_dashboard.json,1437,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T070052Z/fantasy_readiness_state.json,569,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T070052Z/race_predictions_readiness_state.json,564,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T091703Z/combined_readiness_dashboard.json,1437,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T091703Z/fantasy_readiness_state.json,569,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T091703Z/race_predictions_readiness_state.json,564,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T091845Z/combined_readiness_dashboard.json,1437,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T091845Z/fantasy_readiness_state.json,569,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T091845Z/race_predictions_readiness_state.json,564,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T105927Z/combined_readiness_dashboard.json,1408,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T105927Z/fantasy_readiness_state.json,569,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T105927Z/race_predictions_readiness_state.json,564,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T110841Z/combined_readiness_dashboard.json,1437,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T110841Z/fantasy_readiness_state.json,569,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T110841Z/race_predictions_readiness_state.json,564,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T121743Z/combined_readiness_dashboard.json,1437,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T121743Z/fantasy_readiness_state.json,569,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T121743Z/race_predictions_readiness_state.json,564,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T153516Z/combined_readiness_dashboard.json,1424,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T153516Z/fantasy_readiness_state.json,558,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T153516Z/race_predictions_readiness_state.json,553,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T160111Z/combined_readiness_dashboard.json,1429,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T160111Z/fantasy_readiness_state.json,558,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T160111Z/race_predictions_readiness_state.json,553,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T164315Z/combined_readiness_dashboard.json,1424,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T164315Z/fantasy_readiness_state.json,558,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T164315Z/race_predictions_readiness_state.json,553,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T172131Z/combined_readiness_dashboard.json,1429,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T172131Z/fantasy_readiness_state.json,558,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T172131Z/race_predictions_readiness_state.json,553,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T174956Z/combined_readiness_dashboard.json,1424,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T174956Z/fantasy_readiness_state.json,558,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T174956Z/race_predictions_readiness_state.json,553,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T183843Z/combined_readiness_dashboard.json,1429,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T183843Z/fantasy_readiness_state.json,558,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T183843Z/race_predictions_readiness_state.json,553,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T184429Z/combined_readiness_dashboard.json,1424,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T184429Z/fantasy_readiness_state.json,558,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T184429Z/race_predictions_readiness_state.json,553,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T194547Z/combined_readiness_dashboard.json,1429,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T194547Z/fantasy_readiness_state.json,558,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T194547Z/race_predictions_readiness_state.json,553,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T195216Z/combined_readiness_dashboard.json,1424,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T195216Z/fantasy_readiness_state.json,558,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T195216Z/race_predictions_readiness_state.json,553,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T203902Z/combined_readiness_dashboard.json,1424,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T203902Z/fantasy_readiness_state.json,558,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T203902Z/race_predictions_readiness_state.json,553,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T210546Z/combined_readiness_dashboard.json,1429,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T210546Z/fantasy_readiness_state.json,558,active_architecture,keep,Inside active architecture root.,128
history/readiness_dashboards/20260717T210546Z/race_predictions_readiness_state.json,553,active_architecture,keep,Inside active architecture root.,137
history/readiness_dashboards/20260717T213621Z/combined_readiness_dashboard.json,1424,active_architecture,keep,Inside active architecture root.,133
history/readiness_dashboards/20260717T213621Z/fantasy_readiness_state.json,558,active_architecture,keep,Inside active architecture root.,128
