date,session_key,gap_to_leader,interval,meeting_key,driver_number
2026-07-19T14:22:54.757000+00:00,11334,43.987,17.701,1290,5
2026-07-19T14:22:55.126000+00:00,11334,71.819,1.381,1290,27
2026-07-19T14:22:55.202000+00:00,11334,99.723,3.232,1290,31
2026-07-19T14:22:55.225000+00:00,11334,94.08500000000001,8.762,1290,23
2026-07-19T14:22:55.682000+00:00,11334,23.386,6.783,1290,6
2026-07-19T14:22:56.176000+00:00,11334,99.72,3.261,1290,31
2026-07-19T14:22:56.736000+00:00,11334,85.35900000000001,13.379,1290,87
2026-07-19T14:22:56.794000+00:00,11334,1.851,1.851,1290,16
2026-07-19T14:22:56.900000+00:00,11334,+1 LAP,61.005,1290,77
2026-07-19T14:22:56.939000+00:00,11334,69.417,24.047,1290,43
2026-07-19T14:22:56.984000+00:00,11334,46.196,2.209,1290,41
2026-07-19T14:22:57.181000+00:00,11334,69.634,0.217,1290,10
2026-07-19T14:22:57.289000+00:00,11334,96.176,2.091,1290,55
2026-07-19T14:22:57.380000+00:00,11334,16.817,2.712,1290,81
2026-07-19T14:22:57.459000+00:00,11334,10.606,9.077,1290,3
2026-07-19T14:22:57.897000+00:00,11334,70.376,0.742,1290,30
2026-07-19T14:22:58.093000+00:00,11334,+1 LAP,57.88,1290,14
2026-07-19T14:22:58.219000+00:00,11334,14.172,3.669,1290,44
2026-07-19T14:22:58.320000+00:00,11334,26.024,2.638,1290,1
2026-07-19T14:22:59.224000+00:00,11334,44.049,17.801,1290,5
2026-07-19T14:22:59.348000+00:00,11334,71.849,1.473,1290,27
2026-07-19T14:22:59.671000+00:00,11334,23.422,6.655,1290,6
2026-07-19T14:23:00.034000+00:00,11334,85.524,13.598,1290,87
2026-07-19T14:23:00.524000+00:00,11334,69.68,24.114,1290,43
2026-07-19T14:23:00.773000+00:00,11334,99.64500000000001,3.469,1290,31
2026-07-19T14:23:00.860000+00:00,11334,16.849,2.677,1290,81
2026-07-19T14:23:01.046000+00:00,11334,70.19800000000001,0.518,1290,10
2026-07-19T14:23:01.049000+00:00,11334,+1 LAP,61.014,1290,77
2026-07-19T14:23:01.193000+00:00,11334,14.272,3.666,1290,44
2026-07-19T14:23:01.444000+00:00,11334,94.118,8.856,1290,23
2026-07-19T14:23:01.482000+00:00,11334,46.288,2.239,1290,41
2026-07-19T14:23:01.651000+00:00,11334,70.78999999999999,0.592,1290,30
2026-07-19T14:23:01.662000+00:00,11334,10.86,9.129,1290,3
2026-07-19T14:23:02.101000+00:00,11334,+1 LAP,57.966,1290,14
2026-07-19T14:23:02.315000+00:00,11334,26.064,2.642,1290,1
2026-07-19T14:23:02.477000+00:00,11334,1.874,1.874,1290,16
2026-07-19T14:23:02.584000+00:00,11334,85.633,13.79,1290,87
2026-07-19T14:23:02.899000+00:00,11334,72.034,1.244,1290,27
2026-07-19T14:23:03.073000+00:00,11334,44.0,17.83,1290,5
2026-07-19T14:23:03.126000+00:00,11334,+1 LAP,58.022,1290,14
2026-07-19T14:23:03.493000+00:00,11334,,2.058,1290,55
2026-07-19T14:23:03.814000+00:00,11334,16.921,2.649,1290,81
2026-07-19T14:23:03.992000+00:00,11334,23.448,6.631,1290,6
2026-07-19T14:23:05.118000+00:00,11334,69.917,24.129,1290,43
2026-07-19T14:23:05.348000+00:00,11334,14.528,3.668,1290,44
2026-07-19T14:23:05.411000+00:00,11334,46.344,2.344,1290,41
2026-07-19T14:23:05.451000+00:00,11334,+1 LAP,61.016,1290,77
2026-07-19T14:23:05.552000+00:00,11334,94.191,8.832,1290,23
2026-07-19T14:23:05.590000+00:00,11334,0.0,0.0,1290,12
2026-07-19T14:23:05.728000+00:00,11334,70.555,0.638,1290,10
2026-07-19T14:23:05.994000+00:00,11334,85.701,13.891,1290,87
2026-07-19T14:23:06.009000+00:00,11334,11.042,9.191,1290,3
2026-07-19T14:23:06.244000+00:00,11334,71.054,0.499,1290,30
2026-07-19T14:23:06.517000+00:00,11334,1.933,1.933,1290,16
2026-07-19T14:23:06.605000+00:00,11334,26.074,2.626,1290,1
2026-07-19T14:23:06.972000+00:00,11334,99.649,3.473,1290,31
2026-07-19T14:23:07.050000+00:00,11334,43.889,17.791,1290,5
2026-07-19T14:23:07.408000+00:00,11334,72.214,1.16,1290,27
2026-07-19T14:23:07.489000+00:00,11334,1.924,1.924,1290,16
2026-07-19T14:23:07.495000+00:00,11334,23.461,6.612,1290,6
2026-07-19T14:23:07.593000+00:00,11334,96.23400000000001,2.043,1290,55
2026-07-19T14:23:07.930000+00:00,11334,17.126,2.598,1290,81
2026-07-19T14:23:08.121000+00:00,11334,+1 LAP,58.422,1290,14
2026-07-19T14:23:08.624000+00:00,11334,69.982,24.069,1290,43
2026-07-19T14:23:08.838000+00:00,11334,94.313,8.789,1290,23
2026-07-19T14:23:09.023000+00:00,11334,85.731,13.912,1290,87
2026-07-19T14:23:09.295000+00:00,11334,70.657,0.675,1290,10
2026-07-19T14:23:09.336000+00:00,11334,46.155,2.266,1290,41
2026-07-19T14:23:09.582000+00:00,11334,+1 LAP,61.223,1290,77
2026-07-19T14:23:09.631000+00:00,11334,14.682,3.64,1290,44
2026-07-19T14:23:09.818000+00:00,11334,71.186,0.529,1290,30
2026-07-19T14:23:10.083000+00:00,11334,26.067,2.606,1290,1
2026-07-19T14:23:10.445000+00:00,11334,23.516,6.595,1290,6
2026-07-19T14:23:10.838000+00:00,11334,96.292,1.979,1290,55
2026-07-19T14:23:10.990000+00:00,11334,72.348,1.162,1290,27
2026-07-19T14:23:11.182000+00:00,11334,99.762,3.528,1290,31
2026-07-19T14:23:11.296000+00:00,11334,94.38499999999999,8.752,1290,23
2026-07-19T14:23:11.646000+00:00,11334,43.895,17.8,1290,5
2026-07-19T14:23:11.709000+00:00,11334,11.193,9.319,1290,3
2026-07-19T14:23:12.019000+00:00,11334,1.775,1.775,1290,16
2026-07-19T14:23:12.157000+00:00,11334,17.229,2.547,1290,81
2026-07-19T14:23:12.575000+00:00,11334,70.038,24.037,1290,43
2026-07-19T14:23:13.004000+00:00,11334,26.101,2.585,1290,1
2026-07-19T14:23:13.225000+00:00,11334,96.325,1.94,1290,55
2026-07-19T14:23:13.269000+00:00,11334,70.726,0.688,1290,10
2026-07-19T14:23:13.377000+00:00,11334,85.86,14.011,1290,87
2026-07-19T14:23:13.886000+00:00,11334,+1 LAP,61.32,1290,77
2026-07-19T14:23:13.972000+00:00,11334,71.445,0.719,1290,30
2026-07-19T14:23:14.042000+00:00,11334,46.291,2.396,1290,41
2026-07-19T14:23:14.374000+00:00,11334,+1 LAP,58.546,1290,14
2026-07-19T14:23:14.461000+00:00,11334,99.908,3.616,1290,31
2026-07-19T14:23:14.519000+00:00,11334,23.71,6.584,1290,6
2026-07-19T14:23:14.749000+00:00,11334,94.455,8.754,1290,23
2026-07-19T14:23:14.928000+00:00,11334,72.407,0.962,1290,27
2026-07-19T14:23:15.251000+00:00,11334,14.758,3.565,1290,44
2026-07-19T14:23:15.674000+00:00,11334,11.09,9.157,1290,3
2026-07-19T14:23:16.190000+00:00,11334,43.892,17.868,1290,5
2026-07-19T14:23:16.642000+00:00,11334,11.084,9.16,1290,3
2026-07-19T14:23:16.653000+00:00,11334,96.368,1.913,1290,55
2026-07-19T14:23:16.923000+00:00,11334,100.001,3.676,1290,31
2026-07-19T14:23:16.935000+00:00,11334,86.104,14.07,1290,87
2026-07-19T14:23:17.005000+00:00,11334,26.203,2.493,1290,1
2026-07-19T14:23:17.039000+00:00,11334,70.152,24.092,1290,43
2026-07-19T14:23:17.697000+00:00,11334,70.814,0.662,1290,10
2026-07-19T14:23:17.797000+00:00,11334,94.506,8.775,1290,23
2026-07-19T14:23:17.976000+00:00,11334,17.432,2.674,1290,81
2026-07-19T14:23:18.164000+00:00,11334,1.771,1.771,1290,16
2026-07-19T14:23:18.440000+00:00,11334,71.55,0.736,1290,30
2026-07-19T14:23:18.598000+00:00,11334,+1 LAP,58.646,1290,14
2026-07-19T14:23:18.660000+00:00,11334,+1 LAP,61.382,1290,77
2026-07-19T14:23:18.730000+00:00,11334,46.433,2.541,1290,41
2026-07-19T14:23:18.760000+00:00,11334,23.835,6.606,1290,6
2026-07-19T14:23:19.205000+00:00,11334,14.629,3.539,1290,44
2026-07-19T14:23:19.423000+00:00,11334,72.53,0.98,1290,27
2026-07-19T14:23:19.673000+00:00,11334,96.38499999999999,1.879,1290,55
2026-07-19T14:23:20.220000+00:00,11334,43.96,17.896,1290,5
2026-07-19T14:23:20.220000+00:00,11334,14.626,3.542,1290,44
2026-07-19T14:23:20.375000+00:00,11334,100.078,3.71,1290,31
2026-07-19T14:23:21.082000+00:00,11334,70.29599999999999,24.1,1290,43
2026-07-19T14:23:21.193000+00:00,11334,26.244,2.409,1290,1
2026-07-19T14:23:21.474000+00:00,11334,11.03,9.255,1290,3
2026-07-19T14:23:21.474000+00:00,11334,86.22200000000001,14.008,1290,87
2026-07-19T14:23:21.802000+00:00,11334,71.03999999999999,0.744,1290,10
2026-07-19T14:23:21.976000+00:00,11334,17.391,2.762,1290,81
2026-07-19T14:23:22.023000+00:00,11334,+1 LAP,58.7,1290,14
2026-07-19T14:23:22.123000+00:00,11334,94.59899999999999,8.739,1290,23
2026-07-19T14:23:22.274000+00:00,11334,1.848,1.848,1290,16
2026-07-19T14:23:22.493000+00:00,11334,71.724,0.684,1290,30
2026-07-19T14:23:22.858000+00:00,11334,46.615,2.655,1290,41
2026-07-19T14:23:22.942000+00:00,11334,17.388,,1290,81
2026-07-19T14:23:23.323000+00:00,11334,+1 LAP,61.33,1290,77
2026-07-19T14:23:23.411000+00:00,11334,100.10499999999999,3.72,1290,31
2026-07-19T14:23:23.424000+00:00,11334,72.657,0.933,1290,27
2026-07-19T14:23:23.919000+00:00,11334,96.392,1.793,1290,55
2026-07-19T14:23:24.574000+00:00,11334,+1 LAP,58.76,1290,14
2026-07-19T14:23:24.689000+00:00,11334,44.147,18.073,1290,5
2026-07-19T14:23:24.773000+00:00,11334,14.542,3.512,1290,44
2026-07-19T14:23:24.802000+00:00,11334,23.993,6.561,1290,6
2026-07-19T14:23:24.995000+00:00,11334,86.357,14.009,1290,87
2026-07-19T14:23:25.419000+00:00,11334,1.873,1.873,1290,16
2026-07-19T14:23:25.484000+00:00,11334,70.297,24.009,1290,43
2026-07-19T14:23:25.770000+00:00,11334,94.917,8.813,1290,23
2026-07-19T14:23:26.182000+00:00,11334,70.998,0.701,1290,10
2026-07-19T14:23:26.802000+00:00,11334,26.317,2.324,1290,1
2026-07-19T14:23:26.978000+00:00,11334,71.807,0.809,1290,30
2026-07-19T14:23:27.252000+00:00,11334,46.708,2.561,1290,41
2026-07-19T14:23:27.339000+00:00,11334,10.963,9.192,1290,3
2026-07-19T14:23:27.395000+00:00,11334,+1 LAP,61.306,1290,77
2026-07-19T14:23:27.476000+00:00,11334,17.239,2.697,1290,81
2026-07-19T14:23:27.505000+00:00,11334,96.63499999999999,1.718,1290,55
2026-07-19T14:23:27.715000+00:00,11334,100.197,3.805,1290,31
2026-07-19T14:23:27.830000+00:00,11334,1.867,1.867,1290,16
2026-07-19T14:23:27.897000+00:00,11334,72.727,0.92,1290,27
2026-07-19T14:23:28.125000+00:00,11334,+1 LAP,58.909,1290,14
2026-07-19T14:23:28.342000+00:00,11334,44.307,18.24,1290,5
2026-07-19T14:23:28.482000+00:00,11334,23.906,6.515,1290,6
2026-07-19T14:23:28.992000+00:00,11334,86.462,14.055,1290,87
2026-07-19T14:23:29.375000+00:00,11334,70.303,23.959,1290,43
2026-07-19T14:23:29.465000+00:00,11334,23.908,6.52,1290,6
2026-07-19T14:23:30.123000+00:00,11334,71.049,0.746,1290,10
2026-07-19T14:23:30.317000+00:00,11334,95.10900000000001,8.887,1290,23
2026-07-19T14:23:30.786000+00:00,11334,46.746,2.439,1290,41
2026-07-19T14:23:30.851000+00:00,11334,14.457,3.494,1290,44
2026-07-19T14:23:30.871000+00:00,11334,26.257,2.351,1290,1
2026-07-19T14:23:31.002000+00:00,11334,71.919,0.87,1290,30
2026-07-19T14:23:31.182000+00:00,11334,1.879,1.879,1290,16
2026-07-19T14:23:31.201000+00:00,11334,100.381,3.746,1290,31
2026-07-19T14:23:31.332000+00:00,11334,44.397,18.296,1290,5
2026-07-19T14:23:31.360000+00:00,11334,+1 LAP,59.106,1290,14
2026-07-19T14:23:31.380000+00:00,11334,10.97,9.122,1290,3
2026-07-19T14:23:31.806000+00:00,11334,26.249,2.341,1290,1
2026-07-19T14:23:31.826000+00:00,11334,72.767,0.848,1290,27
2026-07-19T14:23:31.957000+00:00,11334,+1 LAP,61.367,1290,77
2026-07-19T14:23:32.164000+00:00,11334,96.97800000000001,1.869,1290,55
2026-07-19T14:23:33.422000+00:00,11334,86.533,14.003,1290,87
2026-07-19T14:23:33.453000+00:00,11334,70.285,24.13,1290,43
2026-07-19T14:23:33.703000+00:00,11334,17.325,2.868,1290,81
2026-07-19T14:23:33.735000+00:00,11334,46.793,2.396,1290,41
2026-07-19T14:23:33.844000+00:00,11334,95.21600000000001,8.859,1290,23
2026-07-19T14:23:34.086000+00:00,11334,23.856,6.617,1290,6
2026-07-19T14:23:34.098000+00:00,11334,70.932,0.647,1290,10
2026-07-19T14:23:34.204000+00:00,11334,1.916,1.916,1290,16
2026-07-19T14:23:34.497000+00:00,11334,10.958,9.085,1290,3
2026-07-19T14:23:34.923000+00:00,11334,14.505,3.535,1290,44
2026-07-19T14:23:34.937000+00:00,11334,71.764,0.832,1290,30
2026-07-19T14:23:35.394000+00:00,11334,44.592,18.389,1290,5
2026-07-19T14:23:35.511000+00:00,11334,+1 LAP,61.366,1290,77
2026-07-19T14:23:35.698000+00:00,11334,97.068,1.852,1290,55
2026-07-19T14:23:35.802000+00:00,11334,100.60900000000001,3.631,1290,31
2026-07-19T14:23:35.835000+00:00,11334,72.659,0.895,1290,27
2026-07-19T14:23:36.276000+00:00,11334,+1 LAP,59.686,1290,14
2026-07-19T14:23:36.381000+00:00,11334,26.134,2.278,1290,1
2026-07-19T14:23:36.936000+00:00,11334,10.94,9.073,1290,3
2026-07-19T14:23:37.485000+00:00,11334,86.693,14.036,1290,87
2026-07-19T14:23:37.738000+00:00,11334,17.352,2.847,1290,81
2026-07-19T14:23:37.782000+00:00,11334,46.977,2.385,1290,41
2026-07-19T14:23:37.874000+00:00,11334,95.34899999999999,8.887,1290,23
2026-07-19T14:23:38.083000+00:00,11334,14.536,3.578,1290,44
2026-07-19T14:23:38.194000+00:00,11334,70.456,24.165,1290,43
2026-07-19T14:23:38.396000+00:00,11334,1.972,1.972,1290,16
2026-07-19T14:23:38.525000+00:00,11334,+1 LAP,61.378,1290,77
2026-07-19T14:23:38.923000+00:00,11334,71.189,0.733,1290,10
2026-07-19T14:23:39.411000+00:00,11334,100.791,3.723,1290,31
2026-07-19T14:23:39.693000+00:00,11334,97.173,1.824,1290,55
2026-07-19T14:23:39.714000+00:00,11334,44.745,18.501,1290,5
2026-07-19T14:23:39.723000+00:00,11334,71.971,0.782,1290,30
2026-07-19T14:23:40.198000+00:00,11334,23.813,6.488,1290,6
2026-07-19T14:23:40.304000+00:00,11334,10.986,9.107,1290,3
2026-07-19T14:23:40.363000+00:00,11334,+2 LAPS,60.164,1290,14
2026-07-19T14:23:40.437000+00:00,11334,72.682,0.711,1290,27
2026-07-19T14:23:40.489000+00:00,11334,,3.596,1290,44
2026-07-19T14:23:40.894000+00:00,11334,17.356,2.82,1290,81
2026-07-19T14:23:41.858000+00:00,11334,2.118,2.118,1290,16
2026-07-19T14:23:41.940000+00:00,11334,86.75,14.023,1290,87
2026-07-19T14:23:42.002000+00:00,11334,47.072,2.327,1290,41
2026-07-19T14:23:42.468000+00:00,11334,95.559,9.026,1290,23
2026-07-19T14:23:42.473000+00:00,11334,26.085,2.272,1290,1
2026-07-19T14:23:42.562000+00:00,11334,+1 LAP,61.422,1290,77
2026-07-19T14:23:42.897000+00:00,11334,70.607,24.174,1290,43
2026-07-19T14:23:43.295000+00:00,11334,17.332,2.796,1290,81
2026-07-19T14:23:43.295000+00:00,11334,11.021,9.105,1290,3
2026-07-19T14:23:43.447000+00:00,11334,100.91,3.737,1290,31
2026-07-19T14:23:43.696000+00:00,11334,71.414,0.807,1290,10
2026-07-19T14:23:43.873000+00:00,11334,14.545,3.559,1290,44
2026-07-19T14:23:44.251000+00:00,11334,97.343,1.784,1290,55
2026-07-19T14:23:44.286000+00:00,11334,23.856,6.504,1290,6
2026-07-19T14:23:44.449000+00:00,11334,72.16,0.746,1290,30
2026-07-19T14:23:45.120000+00:00,11334,+2 LAPS,60.256,1290,14
2026-07-19T14:23:45.147000+00:00,11334,72.846,0.686,1290,27
2026-07-19T14:23:45.448000+00:00,11334,44.921,18.604,1290,5
2026-07-19T14:23:45.875000+00:00,11334,86.831,14.064,1290,87
2026-07-19T14:23:46.294000+00:00,11334,2.053,2.053,1290,16
2026-07-19T14:23:46.482000+00:00,11334,26.087,2.231,1290,1
2026-07-19T14:23:46.526000+00:00,11334,95.74199999999999,9.049,1290,23
2026-07-19T14:23:46.624000+00:00,11334,17.315,2.77,1290,81
2026-07-19T14:23:46.877000+00:00,11334,14.601,3.58,1290,44
2026-07-19T14:23:46.893000+00:00,11334,+1 LAP,61.475,1290,77
2026-07-19T14:23:46.993000+00:00,11334,70.758,24.143,1290,43
2026-07-19T14:23:47.514000+00:00,11334,23.949,6.593,1290,6
2026-07-19T14:23:47.558000+00:00,11334,11.12,9.148,1290,3
2026-07-19T14:23:47.796000+00:00,11334,47.279,2.358,1290,41
2026-07-19T14:23:47.952000+00:00,11334,71.707,0.949,1290,10
2026-07-19T14:23:48.044000+00:00,11334,101.136,3.793,1290,31
2026-07-19T14:23:48.378000+00:00,11334,97.60900000000001,1.867,1290,55
2026-07-19T14:23:48.618000+00:00,11334,72.37,0.663,1290,30
2026-07-19T14:23:48.691000+00:00,11334,+2 LAPS,60.193,1290,14
2026-07-19T14:23:49.223000+00:00,11334,72.996,0.626,1290,27
2026-07-19T14:23:49.495000+00:00,11334,44.897,18.64,1290,5
2026-07-19T14:23:49.580000+00:00,11334,17.312,2.711,1290,81
2026-07-19T14:23:49.601000+00:00,11334,26.048,2.099,1290,1
2026-07-19T14:23:49.796000+00:00,11334,2.119,2.119,1290,16
2026-07-19T14:23:49.977000+00:00,11334,24.007,6.675,1290,6
2026-07-19T14:23:50.061000+00:00,11334,86.88,14.221,1290,87
2026-07-19T14:23:50.474000+00:00,11334,44.909,18.66,1290,5
2026-07-19T14:23:50.983000+00:00,11334,95.756,9.006,1290,23
2026-07-19T14:23:51.033000+00:00,11334,11.315,9.197,1290,3
2026-07-19T14:23:51.174000+00:00,11334,14.707,3.587,1290,44
2026-07-19T14:23:51.411000+00:00,11334,70.83500000000001,24.127,1290,43
2026-07-19T14:23:51.911000+00:00,11334,47.289,2.392,1290,41
2026-07-19T14:23:51.947000+00:00,11334,25.98,1.973,1290,1
2026-07-19T14:23:52.150000+00:00,11334,101.369,3.76,1290,31
2026-07-19T14:23:52.332000+00:00,11334,71.792,0.957,1290,10
2026-07-19T14:23:52.653000+00:00,11334,+2 LAPS,60.153,1290,14
2026-07-19T14:23:52.710000+00:00,11334,+1 LAP,61.569,1290,77
2026-07-19T14:23:52.795000+00:00,11334,97.626,1.87,1290,55
2026-07-19T14:23:52.848000+00:00,11334,47.283,2.374,1290,41
2026-07-19T14:23:53.042000+00:00,11334,72.485,0.693,1290,30
2026-07-19T14:23:53.395000+00:00,11334,24.075,6.76,1290,6
2026-07-19T14:23:53.663000+00:00,11334,2.069,2.069,1290,16
2026-07-19T14:23:53.762000+00:00,11334,17.343,2.636,1290,81
2026-07-19T14:23:53.818000+00:00,11334,73.257,0.772,1290,27
2026-07-19T14:23:54.658000+00:00,11334,14.957,3.642,1290,44
2026-07-19T14:23:54.794000+00:00,11334,87.05799999999999,14.376,1290,87
2026-07-19T14:23:54.897000+00:00,11334,70.898,24.152,1290,43
2026-07-19T14:23:54.938000+00:00,11334,95.87,9.039,1290,23
2026-07-19T14:23:55.208000+00:00,11334,44.926,18.792,1290,5
2026-07-19T14:23:55.256000+00:00,11334,25.952,1.877,1290,1
2026-07-19T14:23:55.469000+00:00,11334,11.222,9.169,1290,3
2026-07-19T14:23:55.870000+00:00,11334,71.844,0.946,1290,10
2026-07-19T14:23:56.360000+00:00,11334,24.077,6.765,1290,6
2026-07-19T14:23:56.498000+00:00,11334,72.479,0.635,1290,30
2026-07-19T14:23:56.666000+00:00,11334,101.489,3.863,1290,31
2026-07-19T14:23:56.676000+00:00,11334,+1 LAP,61.461,1290,77
2026-07-19T14:23:56.794000+00:00,11334,97.782,1.912,1290,55
2026-07-19T14:23:57.297000+00:00,11334,17.558,2.601,1290,81
2026-07-19T14:23:57.323000+00:00,11334,+2 LAPS,60.413,1290,14
2026-07-19T14:23:57.430000+00:00,11334,47.192,2.266,1290,41
2026-07-19T14:23:57.460000+00:00,11334,73.436,0.957,1290,27
2026-07-19T14:23:57.686000+00:00,11334,+1 LAP,61.462,1290,77
2026-07-19T14:23:57.924000+00:00,11334,71.0,24.207,1290,43
2026-07-19T14:23:58.226000+00:00,11334,2.181,2.181,1290,16
2026-07-19T14:23:58.258000+00:00,11334,25.984,1.907,1290,1
2026-07-19T14:23:58.848000+00:00,11334,71.919,0.919,1290,10
2026-07-19T14:23:58.866000+00:00,11334,11.203,9.084,1290,3
2026-07-19T14:23:58.994000+00:00,11334,95.814,8.934,1290,23
2026-07-19T14:23:59.148000+00:00,11334,14.902,3.68,1290,44
2026-07-19T14:23:59.365000+00:00,11334,72.43,0.511,1290,30
2026-07-19T14:23:59.519000+00:00,11334,87.223,14.377,1290,87
2026-07-19T14:24:00.376000+00:00,11334,23.974,6.631,1290,6
2026-07-19T14:24:00.425000+00:00,11334,73.487,1.057,1290,27
2026-07-19T14:24:00.701000+00:00,11334,101.63900000000001,3.857,1290,31
2026-07-19T14:24:00.930000+00:00,11334,97.737,1.923,1290,55
2026-07-19T14:24:01.324000+00:00,11334,44.956,18.871,1290,5
2026-07-19T14:24:01.635000+00:00,11334,+2 LAPS,60.616,1290,14
2026-07-19T14:24:01.799000+00:00,11334,17.569,2.667,1290,81
2026-07-19T14:24:02.052000+00:00,11334,71.251,24.274,1290,43
2026-07-19T14:24:02.183000+00:00,11334,2.259,2.259,1290,16
2026-07-19T14:24:02.273000+00:00,11334,+1 LAP,61.502,1290,77
2026-07-19T14:24:02.482000+00:00,11334,26.045,2.071,1290,1
2026-07-19T14:24:02.704000+00:00,11334,15.027,3.824,1290,44
2026-07-19T14:24:02.737000+00:00,11334,11.173,9.104,1290,3
2026-07-19T14:24:02.993000+00:00,11334,72.141,0.89,1290,10
2026-07-19T14:24:03.325000+00:00,11334,72.499,0.358,1290,30
2026-07-19T14:24:03.593000+00:00,11334,87.36,14.364,1290,87
2026-07-19T14:24:03.716000+00:00,11334,47.336,2.38,1290,41
2026-07-19T14:24:03.841000+00:00,11334,24.135,6.577,1290,6
2026-07-19T14:24:03.862000+00:00,11334,96.10499999999999,9.047,1290,23
2026-07-19T14:24:04.314000+00:00,11334,73.513,1.014,1290,27
2026-07-19T14:24:04.902000+00:00,11334,101.717,3.98,1290,31
2026-07-19T14:24:05.264000+00:00,11334,17.597,2.57,1290,81
2026-07-19T14:24:05.439000+00:00,11334,45.023,18.936,1290,5
2026-07-19T14:24:05.835000+00:00,11334,98.089,1.984,1290,55
2026-07-19T14:24:05.882000+00:00,11334,26.192,2.057,1290,1
2026-07-19T14:24:06.324000+00:00,11334,71.383,24.311,1290,43
2026-07-19T14:24:06.548000+00:00,11334,2.232,2.232,1290,16
2026-07-19T14:24:06.583000+00:00,11334,14.994,3.821,1290,44
2026-07-19T14:24:06.758000+00:00,11334,+2 LAPS,61.333,1290,14
2026-07-19T14:24:07.209000+00:00,11334,72.215,0.832,1290,10
2026-07-19T14:24:07.263000+00:00,11334,11.226,9.045,1290,3
2026-07-19T14:24:07.436000+00:00,11334,72.474,0.259,1290,30
2026-07-19T14:24:07.731000+00:00,11334,47.319,2.296,1290,41
2026-07-19T14:24:08.002000+00:00,11334,87.457,14.2,1290,87
2026-07-19T14:24:08.258000+00:00,11334,24.029,6.46,1290,6
2026-07-19T14:24:08.425000+00:00,11334,73.474,1.0,1290,27
2026-07-19T14:24:08.436000+00:00,11334,+1 LAP,61.469,1290,77
2026-07-19T14:24:08.560000+00:00,11334,96.26400000000001,9.041,1290,23
2026-07-19T14:24:08.648000+00:00,11334,45.085,19.037,1290,5
2026-07-19T14:24:09.247000+00:00,11334,17.683,2.689,1290,81
2026-07-19T14:24:09.619000+00:00,11334,101.87700000000001,3.788,1290,31
2026-07-19T14:24:10.367000+00:00,11334,26.141,2.112,1290,1
2026-07-19T14:24:10.459000+00:00,11334,2.149,2.149,1290,16
2026-07-19T14:24:10.597000+00:00,11334,98.288,2.024,1290,55
2026-07-19T14:24:10.853000+00:00,11334,47.278,2.193,1290,41
2026-07-19T14:24:11.048000+00:00,11334,+2 LAPS,61.44,1290,14
2026-07-19T14:24:11.087000+00:00,11334,45.088,19.108,1290,5
2026-07-19T14:24:11.099000+00:00,11334,15.041,3.815,1290,44
2026-07-19T14:24:11.223000+00:00,11334,11.296,9.037,1290,3
2026-07-19T14:24:11.540000+00:00,11334,87.526,14.09,1290,87
2026-07-19T14:24:11.777000+00:00,11334,24.088,6.491,1290,6
2026-07-19T14:24:12.175000+00:00,11334,71.666,24.387,1290,43
2026-07-19T14:24:12.621000+00:00,11334,+1 LAP,61.484,1290,77
2026-07-19T14:24:12.694000+00:00,11334,96.446,9.086,1290,23
2026-07-19T14:24:12.981000+00:00,11334,72.327,0.661,1290,10
2026-07-19T14:24:13.152000+00:00,11334,47.2,2.112,1290,41
2026-07-19T14:24:13.432000+00:00,11334,72.798,0.471,1290,30
2026-07-19T14:24:13.763000+00:00,11334,17.727,2.686,1290,81
2026-07-19T14:24:13.782000+00:00,11334,26.101,2.013,1290,1
2026-07-19T14:24:14.140000+00:00,11334,73.634,0.836,1290,27
2026-07-19T14:24:14.357000+00:00,11334,102.069,3.781,1290,31
2026-07-19T14:24:14.441000+00:00,11334,45.125,19.173,1290,5
2026-07-19T14:24:14.506000+00:00,11334,87.589,14.102,1290,87
2026-07-19T14:24:14.568000+00:00,11334,2.148,2.148,1290,16
2026-07-19T14:24:14.748000+00:00,11334,98.513,2.067,1290,55
2026-07-19T14:24:14.998000+00:00,11334,15.075,3.779,1290,44
2026-07-19T14:24:15.385000+00:00,11334,+2 LAPS,61.479,1290,14
2026-07-19T14:24:15.622000+00:00,11334,24.038,6.355,1290,6
2026-07-19T14:24:15.715000+00:00,11334,11.391,9.159,1290,3
2026-07-19T14:24:15.961000+00:00,11334,+1 LAP,61.534,1290,77
2026-07-19T14:24:16.124000+00:00,11334,71.547,24.258,1290,43
2026-07-19T14:24:16.493000+00:00,11334,47.172,2.047,1290,41
2026-07-19T14:24:16.948000+00:00,11334,72.374,0.827,1290,10
2026-07-19T14:24:17.094000+00:00,11334,71.521,24.238,1290,43
2026-07-19T14:24:17.183000+00:00,11334,96.63,9.173,1290,23
2026-07-19T14:24:17.473000+00:00,11334,72.846,0.472,1290,30
2026-07-19T14:24:17.522000+00:00,11334,45.241,19.257,1290,5
2026-07-19T14:24:17.654000+00:00,11334,26.071,2.033,1290,1
2026-07-19T14:24:17.785000+00:00,11334,17.887,2.812,1290,81
2026-07-19T14:24:17.901000+00:00,11334,72.33500000000001,0.814,1290,10
2026-07-19T14:24:18.152000+00:00,11334,73.556,0.71,1290,27
2026-07-19T14:24:18.465000+00:00,11334,72.864,0.529,1290,30
2026-07-19T14:24:18.497000+00:00,11334,+1 LAP,61.556,1290,77
