date,session_key,meeting_key,driver_number,gap_to_leader,interval
2026-06-28T13:07:01.053000+00:00,11315,1288,41,7.96,0.595
2026-06-28T13:07:01.144000+00:00,11315,1288,3,2.977,2.032
2026-06-28T13:07:01.275000+00:00,11315,1288,11,12.81,
2026-06-28T13:07:01.314000+00:00,11315,1288,10,9.738,0.609
2026-06-28T13:07:01.523000+00:00,11315,1288,81,5.435,0.571
2026-06-28T13:07:01.595000+00:00,11315,1288,43,13.068,0.258
2026-06-28T13:07:01.840000+00:00,11315,1288,3,2.982,2.035
2026-06-28T13:07:01.976000+00:00,11315,1288,27,10.359,0.621
2026-06-28T13:07:01.990000+00:00,11315,1288,31,8.898,0.938
2026-06-28T13:07:02.084000+00:00,11315,1288,18,16.051,1.473
2026-06-28T13:07:02.178000+00:00,11315,1288,1,6.065,0.63
2026-06-28T13:07:02.298000+00:00,11315,1288,5,9.23,0.332
2026-06-28T13:07:02.413000+00:00,11315,1288,16,4.251,1.274
2026-06-28T13:07:02.452000+00:00,11315,1288,87,10.852,0.493
2026-06-28T13:07:02.928000+00:00,11315,1288,10,9.844,0.614
2026-06-28T13:07:03.047000+00:00,11315,1288,12,,0.613
2026-06-28T13:07:03.296000+00:00,11315,1288,16,4.257,1.275
2026-06-28T13:07:03.621000+00:00,11315,1288,44,0.913,0.913
2026-06-28T13:07:03.626000+00:00,11315,1288,14,14.723,1.655
2026-06-28T13:07:03.630000+00:00,11315,1288,55,11.659,0.807
2026-06-28T13:07:03.687000+00:00,11315,1288,30,7.264,1.199
2026-06-28T13:07:03.747000+00:00,11315,1288,27,10.468,0.624
2026-06-28T13:07:03.931000+00:00,11315,1288,81,5.472,0.608
2026-06-28T13:07:04.195000+00:00,11315,1288,12,4.858,0.601
2026-06-28T13:07:04.473000+00:00,11315,1288,6,7.59,0.326
2026-06-28T13:07:04.704000+00:00,11315,1288,87,10.963,0.495
2026-06-28T13:07:04.706000+00:00,11315,1288,23,12.462,0.803
2026-06-28T13:07:04.711000+00:00,11315,1288,1,6.076,0.604
2026-06-28T13:07:04.716000+00:00,11315,1288,41,8.203,0.613
2026-06-28T13:07:04.720000+00:00,11315,1288,81,5.467,0.609
2026-06-28T13:07:04.754000+00:00,11315,1288,18,16.141,1.418
2026-06-28T13:07:04.800000+00:00,11315,1288,11,13.218,0.756
2026-06-28T13:07:04.859000+00:00,11315,1288,44,0.899,0.899
2026-06-28T13:07:04.870000+00:00,11315,1288,55,11.772,0.809
2026-06-28T13:07:04.991000+00:00,11315,1288,1,6.069,0.602
2026-06-28T13:07:05.177000+00:00,11315,1288,43,13.557,0.339
2026-06-28T13:07:05.217000+00:00,11315,1288,31,9.134,0.931
2026-06-28T13:07:05.343000+00:00,11315,1288,3,3.018,2.105
2026-06-28T13:07:05.486000+00:00,11315,1288,30,7.27,1.194
2026-06-28T13:07:05.488000+00:00,11315,1288,5,9.396,0.262
2026-06-28T13:07:05.701000+00:00,11315,1288,23,12.616,0.844
2026-06-28T13:07:05.800000+00:00,11315,1288,6,7.608,0.338
2026-06-28T13:07:06.112000+00:00,11315,1288,10,10.035,0.639
2026-06-28T13:07:06.195000+00:00,11315,1288,30,7.266,1.197
2026-06-28T13:07:06.382000+00:00,11315,1288,41,8.221,
2026-06-28T13:07:06.472000+00:00,11315,1288,11,13.319,0.703
2026-06-28T13:07:06.620000+00:00,11315,1288,6,7.603,0.337
2026-06-28T13:07:06.715000+00:00,11315,1288,16,4.256,1.238
2026-06-28T13:07:06.730000+00:00,11315,1288,14,15.067,1.51
2026-06-28T13:07:06.746000+00:00,11315,1288,27,10.616,0.581
2026-06-28T13:07:06.810000+00:00,11315,1288,43,13.719,0.4
2026-06-28T13:07:06.966000+00:00,11315,1288,3,3.005,2.106
2026-06-28T13:07:07.077000+00:00,11315,1288,41,8.217,0.614
2026-06-28T13:07:07.203000+00:00,11315,1288,12,4.824,0.568
2026-06-28T13:07:07.234000+00:00,11315,1288,87,11.159,0.543
2026-06-28T13:07:07.400000+00:00,11315,1288,31,9.175,0.954
2026-06-28T13:07:07.580000+00:00,11315,1288,5,9.415,0.24
2026-06-28T13:07:07.677000+00:00,11315,1288,81,5.334,0.51
2026-06-28T13:07:08.130000+00:00,11315,1288,31,9.178,0.961
2026-06-28T13:07:08.257000+00:00,11315,1288,55,12.001,0.842
2026-06-28T13:07:08.261000+00:00,11315,1288,18,16.564,1.497
2026-06-28T13:07:08.293000+00:00,11315,1288,5,9.42,0.242
2026-06-28T13:07:08.424000+00:00,11315,1288,10,10.048,0.633
2026-06-28T13:07:08.426000+00:00,11315,1288,14,15.131,1.412
2026-06-28T13:07:08.426000+00:00,11315,1288,16,4.243,
2026-06-28T13:07:08.428000+00:00,11315,1288,1,5.971,0.637
2026-06-28T13:07:08.782000+00:00,11315,1288,27,10.642,0.594
2026-06-28T13:07:08.836000+00:00,11315,1288,12,4.875,0.632
2026-06-28T13:07:08.890000+00:00,11315,1288,10,10.039,0.619
2026-06-28T13:07:08.978000+00:00,11315,1288,23,12.881,0.88
2026-06-28T13:07:09.127000+00:00,11315,1288,44,0.942,0.942
2026-06-28T13:07:09.401000+00:00,11315,1288,87,11.193,0.551
2026-06-28T13:07:09.402000+00:00,11315,1288,81,5.426,0.551
2026-06-28T13:07:09.531000+00:00,11315,1288,30,7.197,1.226
2026-06-28T13:07:10.177000+00:00,11315,1288,27,10.647,0.608
2026-06-28T13:07:10.293000+00:00,11315,1288,11,13.59,0.709
2026-06-28T13:07:10.295000+00:00,11315,1288,18,16.66,1.529
2026-06-28T13:07:10.302000+00:00,11315,1288,6,7.514,0.317
2026-06-28T13:07:10.302000+00:00,11315,1288,1,6.009,0.583
2026-06-28T13:07:10.302000+00:00,11315,1288,87,11.19,0.543
2026-06-28T13:07:10.304000+00:00,11315,1288,43,13.951,0.361
2026-06-28T13:07:10.305000+00:00,11315,1288,55,12.042,0.849
2026-06-28T13:07:10.494000+00:00,11315,1288,41,8.157,0.643
2026-06-28T13:07:11.311000+00:00,11315,1288,55,12.044,0.854
2026-06-28T13:07:11.331000+00:00,11315,1288,23,12.934,0.892
2026-06-28T13:07:11.333000+00:00,11315,1288,3,3.018,2.076
2026-06-28T13:07:11.334000+00:00,11315,1288,30,7.267,1.258
2026-06-28T13:07:11.515000+00:00,11315,1288,31,9.107,0.95
2026-06-28T13:07:11.796000+00:00,11315,1288,14,15.373,1.422
2026-06-28T13:07:11.975000+00:00,11315,1288,6,7.572,0.305
2026-06-28T13:07:11.982000+00:00,11315,1288,5,9.409,0.302
2026-06-28T13:07:11.986000+00:00,11315,1288,23,12.939,0.895
2026-06-28T13:07:11.987000+00:00,11315,1288,11,13.652,0.718
2026-06-28T13:07:12.117000+00:00,11315,1288,44,0.945,0.945
2026-06-28T13:07:12.421000+00:00,11315,1288,43,13.975,0.323
2026-06-28T13:07:12.664000+00:00,11315,1288,41,8.26,0.688
2026-06-28T13:07:12.666000+00:00,11315,1288,10,9.899,0.49
2026-06-28T13:07:12.668000+00:00,11315,1288,16,4.312,1.294
2026-06-28T13:07:12.671000+00:00,11315,1288,11,13.657,
2026-06-28T13:07:13.161000+00:00,11315,1288,43,13.97,0.313
2026-06-28T13:07:13.169000+00:00,11315,1288,27,10.617,0.718
2026-06-28T13:07:13.171000+00:00,11315,1288,18,16.873,1.5
2026-06-28T13:07:13.173000+00:00,11315,1288,12,4.917,0.605
2026-06-28T13:07:13.174000+00:00,11315,1288,31,9.154,0.894
2026-06-28T13:07:13.384000+00:00,11315,1288,87,11.071,0.454
2026-06-28T13:07:13.691000+00:00,11315,1288,5,9.485,0.331
2026-06-28T13:07:13.760000+00:00,11315,1288,14,15.466,1.491
2026-06-28T13:07:13.760000+00:00,11315,1288,81,5.561,0.644
2026-06-28T13:07:13.917000+00:00,11315,1288,10,9.949,0.464
2026-06-28T13:07:14.250000+00:00,11315,1288,3,2.979,2.034
2026-06-28T13:07:14.352000+00:00,11315,1288,55,11.975,0.904
2026-06-28T13:07:14.359000+00:00,11315,1288,1,6.158,0.597
2026-06-28T13:07:14.365000+00:00,11315,1288,14,15.494,1.524
2026-06-28T13:07:14.450000+00:00,11315,1288,44,0.906,0.906
2026-06-28T13:07:14.650000+00:00,11315,1288,27,10.652,0.703
2026-06-28T13:07:15.151000+00:00,11315,1288,87,11.178,0.526
2026-06-28T13:07:15.250000+00:00,11315,1288,18,16.997,1.531
2026-06-28T13:07:15.252000+00:00,11315,1288,23,12.872,0.897
2026-06-28T13:07:15.511000+00:00,11315,1288,16,4.338,1.359
2026-06-28T13:07:15.550000+00:00,11315,1288,30,7.373,1.215
2026-06-28T13:07:15.888000+00:00,11315,1288,18,17.034,1.54
2026-06-28T13:07:15.899000+00:00,11315,1288,11,13.556,0.684
2026-06-28T13:07:15.938000+00:00,11315,1288,6,7.768,0.395
2026-06-28T13:07:16.029000+00:00,11315,1288,55,12.061,0.883
2026-06-28T13:07:16.088000+00:00,11315,1288,12,4.918,0.58
2026-06-28T13:07:16.186000+00:00,11315,1288,43,13.871,0.315
2026-06-28T13:07:16.446000+00:00,11315,1288,3,2.932,2.026
2026-06-28T13:07:16.657000+00:00,11315,1288,41,8.475,0.707
2026-06-28T13:07:16.724000+00:00,11315,1288,81,5.555,0.637
2026-06-28T13:07:16.880000+00:00,11315,1288,44,0.809,0.809
2026-06-28T13:07:16.935000+00:00,11315,1288,23,12.985,0.924
2026-06-28T13:07:17.342000+00:00,11315,1288,1,6.165,0.61
2026-06-28T13:07:17.571000+00:00,11315,1288,31,9.394,0.919
2026-06-28T13:07:17.582000+00:00,11315,1288,11,13.619,0.634
2026-06-28T13:07:17.838000+00:00,11315,1288,16,4.312,1.38
2026-06-28T13:07:17.924000+00:00,11315,1288,5,9.754,0.36
2026-06-28T13:07:17.937000+00:00,11315,1288,14,15.626,1.755
2026-06-28T13:07:17.979000+00:00,11315,1288,43,14.013,0.394
2026-06-28T13:07:18.352000+00:00,11315,1288,12,4.86,0.548
2026-06-28T13:07:18.370000+00:00,11315,1288,10,10.21,0.456
2026-06-28T13:07:18.498000+00:00,11315,1288,30,7.323,1.158
2026-06-28T13:07:18.903000+00:00,11315,1288,6,7.721,0.398
2026-06-28T13:07:18.940000+00:00,11315,1288,3,2.866,2.057
2026-06-28T13:07:18.946000+00:00,11315,1288,27,10.79,0.58
2026-06-28T13:07:18.977000+00:00,11315,1288,81,5.485,0.625
2026-06-28T13:07:19.310000+00:00,11315,1288,44,0.794,0.794
2026-06-28T13:07:19.541000+00:00,11315,1288,18,17.209,1.583
2026-06-28T13:07:19.564000+00:00,11315,1288,87,11.402,0.612
2026-06-28T13:07:19.601000+00:00,11315,1288,1,6.103,0.618
2026-06-28T13:07:19.629000+00:00,11315,1288,41,8.449,0.728
2026-06-28T13:07:19.678000+00:00,11315,1288,14,15.724,1.711
2026-06-28T13:07:20.335000+00:00,11315,1288,16,4.26,1.394
2026-06-28T13:07:20.446000+00:00,11315,1288,55,12.292,0.89
2026-06-28T13:07:20.583000+00:00,11315,1288,31,9.406,0.957
2026-06-28T13:07:20.772000+00:00,11315,1288,30,7.255,1.152
2026-06-28T13:07:20.812000+00:00,11315,1288,12,4.752,0.492
2026-06-28T13:07:20.937000+00:00,11315,1288,5,9.775,0.369
2026-06-28T13:07:21.164000+00:00,11315,1288,6,7.63,0.375
2026-06-28T13:07:21.271000+00:00,11315,1288,18,17.289,1.565
2026-06-28T13:07:21.301000+00:00,11315,1288,3,2.794,2.0
2026-06-28T13:07:21.339000+00:00,11315,1288,23,13.178,0.886
2026-06-28T13:07:21.419000+00:00,11315,1288,81,5.366,0.614
2026-06-28T13:07:21.437000+00:00,11315,1288,10,10.259,0.484
2026-06-28T13:07:21.878000+00:00,11315,1288,41,8.363,0.733
2026-06-28T13:07:21.957000+00:00,11315,1288,11,13.788,0.61
2026-06-28T13:07:21.983000+00:00,11315,1288,27,10.81,0.551
2026-06-28T13:07:22.062000+00:00,11315,1288,1,6.0,0.634
2026-06-28T13:07:22.432000+00:00,11315,1288,43,14.261,0.473
2026-06-28T13:07:22.580000+00:00,11315,1288,87,11.41,0.6
2026-06-28T13:07:22.732000+00:00,11315,1288,16,4.166,1.372
2026-06-28T13:07:22.884000+00:00,11315,1288,31,9.356,0.993
2026-06-28T13:07:23.243000+00:00,11315,1288,30,7.158,1.158
2026-06-28T13:07:23.252000+00:00,11315,1288,5,9.731,0.375
2026-06-28T13:07:23.268000+00:00,11315,1288,12,4.761,0.595
2026-06-28T13:07:23.499000+00:00,11315,1288,55,12.329,0.919
2026-06-28T13:07:23.566000+00:00,11315,1288,6,7.477,0.319
2026-06-28T13:07:23.712000+00:00,11315,1288,10,10.192,0.461
2026-06-28T13:07:23.928000+00:00,11315,1288,81,5.462,0.701
2026-06-28T13:07:24.075000+00:00,11315,1288,14,15.911,1.65
2026-06-28T13:07:24.306000+00:00,11315,1288,41,8.228,0.751
2026-06-28T13:07:24.314000+00:00,11315,1288,27,10.775,0.583
2026-06-28T13:07:24.402000+00:00,11315,1288,23,13.225,0.896
2026-06-28T13:07:24.637000+00:00,11315,1288,1,6.068,0.606
2026-06-28T13:07:24.809000+00:00,11315,1288,44,0.836,0.836
2026-06-28T13:07:24.844000+00:00,11315,1288,87,11.343,0.568
2026-06-28T13:07:25.022000+00:00,11315,1288,11,13.857,0.632
2026-06-28T13:07:25.320000+00:00,11315,1288,31,9.243,1.015
2026-06-28T13:07:25.418000+00:00,11315,1288,43,14.252,0.395
2026-06-28T13:07:25.620000+00:00,11315,1288,18,17.438,1.527
2026-06-28T13:07:25.737000+00:00,11315,1288,5,9.668,0.425
2026-06-28T13:07:25.750000+00:00,11315,1288,30,7.252,1.184
2026-06-28T13:07:25.790000+00:00,11315,1288,55,12.286,0.943
2026-06-28T13:07:25.874000+00:00,11315,1288,6,7.349,0.097
2026-06-28T13:07:26.121000+00:00,11315,1288,10,10.051,0.383
2026-06-28T13:07:26.694000+00:00,11315,1288,23,13.186,0.9
2026-06-28T13:07:26.724000+00:00,11315,1288,3,2.747,1.911
2026-06-28T13:07:26.728000+00:00,11315,1288,41,8.221,0.872
2026-06-28T13:07:26.785000+00:00,11315,1288,27,10.696,0.645
2026-06-28T13:07:27.139000+00:00,11315,1288,14,16.004,1.752
2026-06-28T13:07:27.260000+00:00,11315,1288,87,11.191,0.495
2026-06-28T13:07:27.355000+00:00,11315,1288,11,13.815,0.629
2026-06-28T13:07:27.687000+00:00,11315,1288,43,14.157,0.342
2026-06-28T13:07:27.841000+00:00,11315,1288,31,9.301,1.08
2026-06-28T13:07:28.177000+00:00,11315,1288,16,4.183,1.436
2026-06-28T13:07:28.276000+00:00,11315,1288,55,12.193,1.002
2026-06-28T13:07:28.290000+00:00,11315,1288,5,9.774,0.473
2026-06-28T13:07:28.671000+00:00,11315,1288,10,10.095,0.321
2026-06-28T13:07:28.679000+00:00,11315,1288,18,17.488,1.484
2026-06-28T13:07:28.799000+00:00,11315,1288,12,4.806,0.623
2026-06-28T13:07:29.181000+00:00,11315,1288,23,13.101,0.908
2026-06-28T13:07:29.182000+00:00,11315,1288,27,10.678,0.583
2026-06-28T13:07:29.482000+00:00,11315,1288,44,0.873,0.873
2026-06-28T13:07:29.569000+00:00,11315,1288,14,16.048,1.891
2026-06-28T13:07:29.581000+00:00,11315,1288,81,5.581,0.775
2026-06-28T13:07:29.722000+00:00,11315,1288,87,11.217,0.539
2026-06-28T13:07:29.784000+00:00,11315,1288,11,13.702,0.601
2026-06-28T13:07:30.044000+00:00,11315,1288,43,13.966,0.264
2026-06-28T13:07:30.118000+00:00,11315,1288,1,6.152,0.571
2026-06-28T13:07:30.699000+00:00,11315,1288,55,12.21,0.993
2026-06-28T13:07:31.032000+00:00,11315,1288,18,17.524,1.476
2026-06-28T13:07:31.361000+00:00,11315,1288,3,2.765,1.892
2026-06-28T13:07:31.563000+00:00,11315,1288,30,7.565,1.413
2026-06-28T13:07:31.618000+00:00,11315,1288,44,0.866,0.866
2026-06-28T13:07:31.630000+00:00,11315,1288,6,7.667,0.102
2026-06-28T13:07:31.672000+00:00,11315,1288,23,13.165,0.955
2026-06-28T13:07:32.187000+00:00,11315,1288,14,16.111,2.145
2026-06-28T13:07:32.366000+00:00,11315,1288,11,13.865,0.7
2026-06-28T13:07:32.668000+00:00,11315,1288,41,8.688,1.021
2026-06-28T13:07:32.686000+00:00,11315,1288,43,14.19,0.325
2026-06-28T13:07:32.860000+00:00,11315,1288,16,4.265,1.5
2026-06-28T13:07:33.418000+00:00,11315,1288,12,4.826,0.561
2026-06-28T13:07:33.557000+00:00,11315,1288,3,2.767,1.901
2026-06-28T13:07:33.580000+00:00,11315,1288,31,9.569,0.881
2026-06-28T13:07:33.660000+00:00,11315,1288,18,17.576,1.465
2026-06-28T13:07:33.854000+00:00,11315,1288,5,9.892,0.323
2026-06-28T13:07:34.232000+00:00,11315,1288,81,5.611,0.785
2026-06-28T13:07:34.325000+00:00,11315,1288,10,10.34,0.448
2026-06-28T13:07:34.734000+00:00,11315,1288,14,16.201,2.011
2026-06-28T13:07:34.802000+00:00,11315,1288,1,6.193,0.582
2026-06-28T13:07:34.995000+00:00,11315,1288,16,4.274,1.507
2026-06-28T13:07:34.997000+00:00,11315,1288,27,11.004,0.664
2026-06-28T13:07:35.448000+00:00,11315,1288,87,11.469,0.465
2026-06-28T13:07:35.500000+00:00,11315,1288,12,4.75,0.476
2026-06-28T13:07:36.111000+00:00,11315,1288,30,7.498,1.305
2026-06-28T13:07:36.178000+00:00,11315,1288,18,17.656,1.455
2026-06-28T13:07:36.233000+00:00,11315,1288,81,5.531,0.781
2026-06-28T13:07:36.361000+00:00,11315,1288,6,7.753,0.255
2026-06-28T13:07:36.426000+00:00,11315,1288,55,12.448,0.979
2026-06-28T13:07:36.854000+00:00,11315,1288,1,6.122,0.591
2026-06-28T13:07:37.269000+00:00,11315,1288,23,13.291,0.843
2026-06-28T13:07:37.280000+00:00,11315,1288,41,8.678,0.925
2026-06-28T13:07:38+00:00,11315,1288,11,14.025,0.734
2026-06-28T13:07:38.231000+00:00,11315,1288,30,7.471,1.349
2026-06-28T13:07:38.232000+00:00,11315,1288,31,9.62,0.942
2026-06-28T13:07:38.296000+00:00,11315,1288,43,14.292,0.267
2026-06-28T13:07:38.550000+00:00,11315,1288,5,9.954,0.334
2026-06-28T13:07:38.739000+00:00,11315,1288,6,7.714,0.243
2026-06-28T13:07:38.976000+00:00,11315,1288,10,10.376,0.422
2026-06-28T13:07:39.263000+00:00,11315,1288,44,0.89,0.89
2026-06-28T13:07:39.366000+00:00,11315,1288,41,8.609,0.895
2026-06-28T13:07:39.614000+00:00,11315,1288,27,11.015,0.639
2026-06-28T13:07:40.346000+00:00,11315,1288,31,9.603,0.994
2026-06-28T13:07:40.360000+00:00,11315,1288,14,16.361,2.069
2026-06-28T13:07:40.361000+00:00,11315,1288,87,11.523,0.508
2026-06-28T13:07:40.689000+00:00,11315,1288,5,9.94,0.337
2026-06-28T13:07:41.007000+00:00,11315,1288,10,10.261,0.321
2026-06-28T13:07:41.111000+00:00,11315,1288,3,2.729,1.839
2026-06-28T13:07:41.206000+00:00,11315,1288,55,12.602,1.079
2026-06-28T13:07:41.712000+00:00,11315,1288,18,17.732,1.371
2026-06-28T13:07:41.774000+00:00,11315,1288,27,11.009,0.748
2026-06-28T13:07:41.976000+00:00,11315,1288,23,13.387,0.785
2026-06-28T13:07:42.217000+00:00,11315,1288,87,11.478,0.469
2026-06-28T13:07:42.526000+00:00,11315,1288,16,4.149,1.42
2026-06-28T13:07:42.860000+00:00,11315,1288,43,14.262,0.875
2026-06-28T13:07:42.950000+00:00,11315,1288,11,14.364,0.102
2026-06-28T13:07:43.208000+00:00,11315,1288,12,4.827,0.678
2026-06-28T13:07:43.271000+00:00,11315,1288,55,12.536,1.058
2026-06-28T13:07:43.634000+00:00,11315,1288,44,0.912,0.912
2026-06-28T13:07:43.910000+00:00,11315,1288,81,5.533,0.706
2026-06-28T13:07:44.047000+00:00,11315,1288,23,13.324,0.788
2026-06-28T13:07:44.623000+00:00,11315,1288,1,6.248,0.715
2026-06-28T13:07:44.888000+00:00,11315,1288,43,14.13,0.806
2026-06-28T13:07:45.181000+00:00,11315,1288,14,16.576,2.212
2026-06-28T13:07:45.331000+00:00,11315,1288,11,14.611,0.481
2026-06-28T13:07:45.447000+00:00,11315,1288,3,2.728,1.816
2026-06-28T13:07:46.513000+00:00,11315,1288,18,17.896,1.32
2026-06-28T13:07:46.568000+00:00,11315,1288,6,8.166,1.918
2026-06-28T13:07:46.622000+00:00,11315,1288,30,8.265,0.099
2026-06-28T13:07:46.891000+00:00,11315,1288,16,4.19,1.462
2026-06-28T13:07:47.270000+00:00,11315,1288,41,8.899,0.634
2026-06-28T13:07:47.459000+00:00,11315,1288,14,16.685,2.074
2026-06-28T13:07:47.597000+00:00,11315,1288,12,4.852,0.662
2026-06-28T13:07:48.255000+00:00,11315,1288,81,5.495,0.643
2026-06-28T13:07:48.266000+00:00,11315,1288,31,9.883,0.984
2026-06-28T13:07:48.606000+00:00,11315,1288,5,10.244,0.361
2026-06-28T13:07:48.746000+00:00,11315,1288,18,18.004,1.319
2026-06-28T13:07:48.966000+00:00,11315,1288,1,6.244,0.749
2026-06-28T13:07:49.065000+00:00,11315,1288,10,10.699,0.455
2026-06-28T13:07:49.190000+00:00,11315,1288,44,0.982,0.982
2026-06-28T13:07:49.699000+00:00,11315,1288,27,11.323,0.624
2026-06-28T13:07:50.352000+00:00,11315,1288,87,11.977,0.654
2026-06-28T13:07:50.978000+00:00,11315,1288,3,2.767,1.785
2026-06-28T13:07:50.978000+00:00,11315,1288,6,8.237,1.993
2026-06-28T13:07:51.033000+00:00,11315,1288,30,8.323,0.086
2026-06-28T13:07:51.144000+00:00,11315,1288,55,12.783,0.806
2026-06-28T13:07:51.641000+00:00,11315,1288,41,8.909,0.586
2026-06-28T13:07:52.086000+00:00,11315,1288,23,13.716,0.933
2026-06-28T13:07:52.385000+00:00,11315,1288,16,4.173,1.406
2026-06-28T13:07:52.651000+00:00,11315,1288,31,9.92,1.011
2026-06-28T13:07:52.733000+00:00,11315,1288,43,14.364,0.648
2026-06-28T13:07:53.089000+00:00,11315,1288,5,10.36,0.44
2026-06-28T13:07:53.184000+00:00,11315,1288,12,4.962,0.789
2026-06-28T13:07:53.414000+00:00,11315,1288,10,10.703,0.343
2026-06-28T13:07:53.538000+00:00,11315,1288,44,1.102,1.102
2026-06-28T13:07:53.784000+00:00,11315,1288,11,15.391,1.027
2026-06-28T13:07:53.816000+00:00,11315,1288,81,5.681,0.719
2026-06-28T13:07:54.125000+00:00,11315,1288,27,11.409,0.706
2026-06-28T13:07:54.658000+00:00,11315,1288,1,6.524,0.843
2026-06-28T13:07:54.748000+00:00,11315,1288,87,12.027,0.618
2026-06-28T13:07:55.301000+00:00,11315,1288,3,2.857,1.755
2026-06-28T13:07:55.342000+00:00,11315,1288,14,16.974,1.583
2026-06-28T13:07:55.560000+00:00,11315,1288,55,12.834,0.807
2026-06-28T13:07:56.486000+00:00,11315,1288,23,13.758,0.924
2026-06-28T13:07:56.669000+00:00,11315,1288,6,8.475,1.951
2026-06-28T13:07:56.679000+00:00,11315,1288,18,18.309,1.335
2026-06-28T13:07:56.722000+00:00,11315,1288,16,4.274,1.417
2026-06-28T13:07:57.124000+00:00,11315,1288,43,14.408,0.65
2026-06-28T13:07:57.321000+00:00,11315,1288,30,8.904,0.429
2026-06-28T13:07:57.579000+00:00,11315,1288,12,5.136,0.862
2026-06-28T13:07:57.649000+00:00,11315,1288,41,9.413,0.509
2026-06-28T13:07:58.241000+00:00,11315,1288,11,15.514,1.106
2026-06-28T13:07:58.324000+00:00,11315,1288,81,5.873,0.737
2026-06-28T13:07:58.481000+00:00,11315,1288,31,10.323,0.91
2026-06-28T13:07:58.836000+00:00,11315,1288,44,1.157,1.157
2026-06-28T13:07:58.955000+00:00,11315,1288,5,10.752,0.429
2026-06-28T13:07:59.194000+00:00,11315,1288,1,6.743,0.87
2026-06-28T13:07:59.296000+00:00,11315,1288,10,11.107,0.355
2026-06-28T13:07:59.887000+00:00,11315,1288,14,17.165,1.651
2026-06-28T13:07:59.901000+00:00,11315,1288,27,11.744,0.637
2026-06-28T13:08:00.543000+00:00,11315,1288,3,2.878,1.721
2026-06-28T13:08:00.615000+00:00,11315,1288,87,12.417,0.673
2026-06-28T13:08:01.145000+00:00,11315,1288,6,8.681,1.938
2026-06-28T13:08:01.222000+00:00,11315,1288,18,18.506,1.341
2026-06-28T13:08:01.312000+00:00,11315,1288,44,1.165,1.165
2026-06-28T13:08:01.341000+00:00,11315,1288,55,13.198,0.781
2026-06-28T13:08:01.773000+00:00,11315,1288,30,9.319,0.638
2026-06-28T13:08:02.035000+00:00,11315,1288,16,4.359,1.481
2026-06-28T13:08:02.266000+00:00,11315,1288,41,9.806,0.487
2026-06-28T13:08:02.320000+00:00,11315,1288,23,14.151,0.953
2026-06-28T13:08:02.858000+00:00,11315,1288,12,5.182,0.823
2026-06-28T13:08:03.030000+00:00,11315,1288,3,2.875,1.71
2026-06-28T13:08:03.115000+00:00,11315,1288,43,14.905,0.754
2026-06-28T13:08:03.188000+00:00,11315,1288,31,10.738,0.932
2026-06-28T13:08:03.525000+00:00,11315,1288,5,11.078,0.34
2026-06-28T13:08:03.562000+00:00,11315,1288,81,5.906,0.724
2026-06-28T13:08:03.923000+00:00,11315,1288,10,11.484,0.406
2026-06-28T13:08:04.138000+00:00,11315,1288,11,15.989,1.084
2026-06-28T13:08:04.445000+00:00,11315,1288,44,1.175,1.175
2026-06-28T13:08:04.458000+00:00,11315,1288,1,6.806,0.9
2026-06-28T13:08:04.466000+00:00,11315,1288,16,4.375,1.5
2026-06-28T13:08:04.534000+00:00,11315,1288,27,12.074,0.59
2026-06-28T13:08:05.225000+00:00,11315,1288,87,12.775,0.701
2026-06-28T13:08:05.256000+00:00,11315,1288,12,5.14,0.765
2026-06-28T13:08:05.730000+00:00,11315,1288,14,17.53,1.541
