date,session_key,driver_number,gap_to_leader,meeting_key,interval
2026-07-26T13:04:42.224000+00:00,11342,1,0.862,1291,0.862
2026-07-26T13:04:42.583000+00:00,11342,11,10.112,1291,0.459
2026-07-26T13:04:43.115000+00:00,11342,3,1.704,1291,0.842
2026-07-26T13:04:43.490000+00:00,11342,44,2.086,1291,0.382
2026-07-26T13:04:44.083000+00:00,11342,16,2.664,1291,0.578
2026-07-26T13:04:44.912000+00:00,11342,12,3.526,1291,0.862
2026-07-26T13:04:45.333000+00:00,11342,6,3.884,1291,0.358
2026-07-26T13:04:45.787000+00:00,11342,30,4.365,1291,0.481
2026-07-26T13:04:46.162000+00:00,11342,41,4.741,1291,0.376
2026-07-26T13:04:46.255000+00:00,11342,1,0.976,1291,0.976
2026-07-26T13:04:46.693000+00:00,11342,27,5.277,1291,0.536
2026-07-26T13:04:47.005000+00:00,11342,3,1.729,1291,0.753
2026-07-26T13:04:47.193000+00:00,11342,10,5.793,1291,0.516
2026-07-26T13:04:47.396000+00:00,11342,44,2.109,1291,0.38
2026-07-26T13:04:47.677000+00:00,11342,31,6.249,1291,0.456
2026-07-26T13:04:47.880000+00:00,11342,5,6.473,1291,0.224
2026-07-26T13:04:47.990000+00:00,11342,16,2.704,1291,0.595
2026-07-26T13:04:48.584000+00:00,11342,43,7.169,1291,0.696
2026-07-26T13:04:48.818000+00:00,11342,81,0.0,1291,0.0
2026-07-26T13:04:48.912000+00:00,11342,12,3.619,1291,0.915
2026-07-26T13:04:49.005000+00:00,11342,1,0.935,1291,0.935
2026-07-26T13:04:49.052000+00:00,11342,14,7.637,1291,0.468
2026-07-26T13:04:49.271000+00:00,11342,6,4.006,1291,0.387
2026-07-26T13:04:49.474000+00:00,11342,87,8.109,1291,0.472
2026-07-26T13:04:49.771000+00:00,11342,1,0.925,1291,0.925
2026-07-26T13:04:49.849000+00:00,11342,3,1.751,1291,0.816
2026-07-26T13:04:49.974000+00:00,11342,30,4.67,1291,0.664
2026-07-26T13:04:50.021000+00:00,11342,55,8.582,1291,0.473
2026-07-26T13:04:50.208000+00:00,11342,44,2.134,1291,0.383
2026-07-26T13:04:50.271000+00:00,11342,41,4.977,1291,0.307
2026-07-26T13:04:50.521000+00:00,11342,23,9.114,1291,0.532
2026-07-26T13:04:50.599000+00:00,11342,3,1.744,1291,0.819
2026-07-26T13:04:50.771000+00:00,11342,18,9.328,1291,0.214
2026-07-26T13:04:50.849000+00:00,11342,27,5.53,1291,0.553
2026-07-26T13:04:50.865000+00:00,11342,16,2.775,1291,0.641
2026-07-26T13:04:51.022000+00:00,11342,63,9.61,1291,0.282
2026-07-26T13:04:51.037000+00:00,11342,44,,1291,0.39
2026-07-26T13:04:51.208000+00:00,11342,10,5.932,1291,0.402
2026-07-26T13:04:51.412000+00:00,11342,77,10.012,1291,0.402
2026-07-26T13:04:51.583000+00:00,11342,16,2.777,1291,0.643
2026-07-26T13:04:51.693000+00:00,11342,12,3.616,1291,0.841
2026-07-26T13:04:51.802000+00:00,11342,31,6.531,1291,0.599
2026-07-26T13:04:51.912000+00:00,11342,11,10.501,1291,0.489
2026-07-26T13:04:52.037000+00:00,11342,5,6.745,1291,0.214
2026-07-26T13:04:52.130000+00:00,11342,6,4.066,1291,0.45
2026-07-26T13:04:52.443000+00:00,11342,12,3.607,1291,0.83
2026-07-26T13:04:52.615000+00:00,11342,43,7.33,1291,0.585
2026-07-26T13:04:52.787000+00:00,11342,30,4.724,1291,0.658
2026-07-26T13:04:52.912000+00:00,11342,6,4.061,1291,0.454
2026-07-26T13:04:53.177000+00:00,11342,1,0.867,1291,0.867
2026-07-26T13:04:53.193000+00:00,11342,41,5.093,1291,0.369
2026-07-26T13:04:53.193000+00:00,11342,14,7.91,1291,0.58
2026-07-26T13:04:53.568000+00:00,11342,87,8.296,1291,0.386
2026-07-26T13:04:53.583000+00:00,11342,30,4.723,1291,0.662
2026-07-26T13:04:53.630000+00:00,11342,27,5.563,1291,0.47
2026-07-26T13:04:53.974000+00:00,11342,41,5.097,1291,0.374
2026-07-26T13:04:54.052000+00:00,11342,55,8.776,1291,0.48
2026-07-26T13:04:54.052000+00:00,11342,3,1.737,1291,0.87
2026-07-26T13:04:54.115000+00:00,11342,10,6.018,1291,0.455
2026-07-26T13:04:54.380000+00:00,11342,44,2.071,1291,0.334
2026-07-26T13:04:54.412000+00:00,11342,27,5.567,1291,
2026-07-26T13:04:54.662000+00:00,11342,31,6.584,1291,0.566
2026-07-26T13:04:54.740000+00:00,11342,23,9.47,1291,0.694
2026-07-26T13:04:54.849000+00:00,11342,5,6.757,1291,0.173
2026-07-26T13:04:54.849000+00:00,11342,18,9.568,1291,0.098
2026-07-26T13:04:54.896000+00:00,11342,10,6.015,1291,0.448
2026-07-26T13:04:55.021000+00:00,11342,16,2.719,1291,0.648
2026-07-26T13:04:55.115000+00:00,11342,63,9.823,1291,0.255
2026-07-26T13:04:55.443000+00:00,11342,31,6.585,1291,0.57
2026-07-26T13:04:55.537000+00:00,11342,43,7.421,1291,0.664
2026-07-26T13:04:55.662000+00:00,11342,5,6.751,1291,0.166
2026-07-26T13:04:55.662000+00:00,11342,77,10.357,1291,0.534
2026-07-26T13:04:55.880000+00:00,11342,12,3.523,1291,0.804
2026-07-26T13:04:55.943000+00:00,11342,1,0.835,1291,0.835
2026-07-26T13:04:56.005000+00:00,11342,14,7.893,1291,0.472
2026-07-26T13:04:56.240000+00:00,11342,11,10.884,1291,0.527
2026-07-26T13:04:56.333000+00:00,11342,43,7.422,1291,0.671
2026-07-26T13:04:56.333000+00:00,11342,6,4.003,1291,0.48
2026-07-26T13:04:56.552000+00:00,11342,87,8.474,1291,0.581
2026-07-26T13:04:56.771000+00:00,11342,14,7.901,1291,0.479
2026-07-26T13:04:56.930000+00:00,11342,3,1.773,1291,0.938
2026-07-26T13:04:56.990000+00:00,11342,30,4.677,1291,0.674
2026-07-26T13:04:57.037000+00:00,11342,55,8.967,1291,0.493
2026-07-26T13:04:57.333000+00:00,11342,87,8.491,1291,0.59
2026-07-26T13:04:57.380000+00:00,11342,41,5.011,1291,0.334
2026-07-26T13:04:57.380000+00:00,11342,44,1.983,1291,0.21
2026-07-26T13:04:57.693000+00:00,11342,16,2.6,1291,0.617
2026-07-26T13:04:57.724000+00:00,11342,23,9.644,1291,0.677
2026-07-26T13:04:57.818000+00:00,11342,27,5.518,1291,0.507
2026-07-26T13:04:57.849000+00:00,11342,55,8.985,1291,0.494
2026-07-26T13:04:57.990000+00:00,11342,18,9.902,1291,0.258
2026-07-26T13:04:58.022000+00:00,11342,63,9.926,1291,0.024
2026-07-26T13:04:58.208000+00:00,11342,10,5.908,1291,0.39
2026-07-26T13:04:58.505000+00:00,11342,12,3.385,1291,0.785
2026-07-26T13:04:58.521000+00:00,11342,23,9.662,1291,
2026-07-26T13:04:58.599000+00:00,11342,77,10.51,1291,0.584
2026-07-26T13:04:58.802000+00:00,11342,63,9.932,1291,0.27
2026-07-26T13:04:58.865000+00:00,11342,31,6.519,1291,0.611
2026-07-26T13:04:58.896000+00:00,11342,18,10.007,1291,0.075
2026-07-26T13:04:58.958000+00:00,11342,5,6.643,1291,0.124
2026-07-26T13:04:59.052000+00:00,11342,11,10.973,1291,0.463
2026-07-26T13:04:59.099000+00:00,11342,6,4.002,1291,0.617
2026-07-26T13:04:59.380000+00:00,11342,77,10.526,1291,0.519
2026-07-26T13:04:59.662000+00:00,11342,43,7.352,1291,0.709
2026-07-26T13:04:59.802000+00:00,11342,30,4.692,1291,0.69
2026-07-26T13:04:59.849000+00:00,11342,11,10.98,1291,0.454
2026-07-26T13:04:59.990000+00:00,11342,41,4.887,1291,0.195
2026-07-26T13:05:00.193000+00:00,11342,14,7.879,1291,0.527
2026-07-26T13:05:00.568000+00:00,11342,27,5.462,1291,0.575
2026-07-26T13:05:00.771000+00:00,11342,87,8.451,1291,0.572
2026-07-26T13:05:00.990000+00:00,11342,10,5.873,1291,0.411
2026-07-26T13:05:01.349000+00:00,11342,55,9.031,1291,0.58
2026-07-26T13:05:01.599000+00:00,11342,31,6.491,1291,0.618
2026-07-26T13:05:01.677000+00:00,11342,5,6.572,1291,0.081
2026-07-26T13:05:01.927000+00:00,11342,23,9.628,1291,0.597
2026-07-26T13:05:02.193000+00:00,11342,63,9.873,1291,0.245
2026-07-26T13:05:02.428000+00:00,11342,18,10.13,1291,0.257
2026-07-26T13:05:02.474000+00:00,11342,43,7.375,1291,0.803
2026-07-26T13:05:02.787000+00:00,11342,77,10.476,1291,0.346
2026-07-26T13:05:02.927000+00:00,11342,1,0.735,1291,0.735
2026-07-26T13:05:02.958000+00:00,11342,14,7.848,1291,0.473
2026-07-26T13:05:03.224000+00:00,11342,11,10.92,1291,0.444
2026-07-26T13:05:03.570000+00:00,11342,87,8.466,1291,0.618
2026-07-26T13:05:03.883000+00:00,11342,3,1.703,1291,0.968
2026-07-26T13:05:04.014000+00:00,11342,44,1.849,1291,0.146
2026-07-26T13:05:04.205000+00:00,11342,55,9.115,1291,0.649
2026-07-26T13:05:04.641000+00:00,11342,23,9.568,1291,0.453
2026-07-26T13:05:04.667000+00:00,11342,16,2.526,1291,0.677
2026-07-26T13:05:04.945000+00:00,11342,63,9.844,1291,0.276
2026-07-26T13:05:05.297000+00:00,11342,18,10.181,1291,0.337
2026-07-26T13:05:05.317000+00:00,11342,12,3.203,1291,0.677
2026-07-26T13:05:05.543000+00:00,11342,77,10.451,1291,0.27
2026-07-26T13:05:06.021000+00:00,11342,11,10.924,1291,0.473
2026-07-26T13:05:06.032000+00:00,11342,6,3.836,1291,0.633
2026-07-26T13:05:06.996000+00:00,11342,30,4.805,1291,0.969
2026-07-26T13:05:07.584000+00:00,11342,41,5.395,1291,0.59
2026-07-26T13:05:07.741000+00:00,11342,27,5.579,1291,0.184
2026-07-26T13:05:08.038000+00:00,11342,10,5.861,1291,0.282
2026-07-26T13:05:08.813000+00:00,11342,1,0.715,1291,0.715
2026-07-26T13:05:08.843000+00:00,11342,31,6.652,1291,0.791
2026-07-26T13:05:09.171000+00:00,11342,5,6.988,1291,0.336
2026-07-26T13:05:09.666000+00:00,11342,43,7.477,1291,0.489
2026-07-26T13:05:09.914000+00:00,11342,3,1.781,1291,1.066
2026-07-26T13:05:10.096000+00:00,11342,44,1.941,1291,0.16
2026-07-26T13:05:10.157000+00:00,11342,14,7.988,1291,0.511
2026-07-26T13:05:10.659000+00:00,11342,87,8.508,1291,0.52
2026-07-26T13:05:10.735000+00:00,11342,16,2.583,1291,0.642
2026-07-26T13:05:11.335000+00:00,11342,55,9.138,1291,0.63
2026-07-26T13:05:11.641000+00:00,11342,12,3.46,1291,0.877
2026-07-26T13:05:12.002000+00:00,11342,63,9.83,1291,0.692
2026-07-26T13:05:12.021000+00:00,11342,6,3.912,1291,0.452
2026-07-26T13:05:12.041000+00:00,11342,23,9.846,1291,0.016
2026-07-26T13:05:12.502000+00:00,11342,18,10.32,1291,0.474
2026-07-26T13:05:12.713000+00:00,11342,77,10.529,1291,0.209
2026-07-26T13:05:13.261000+00:00,11342,30,5.104,1291,1.192
2026-07-26T13:05:13.435000+00:00,11342,11,11.266,1291,0.737
2026-07-26T13:05:13.690000+00:00,11342,41,5.555,1291,0.451
2026-07-26T13:05:13.799000+00:00,11342,1,0.699,1291,0.699
2026-07-26T13:05:14.020000+00:00,11342,27,5.905,1291,0.35
2026-07-26T13:05:14.342000+00:00,11342,10,6.21,1291,0.305
2026-07-26T13:05:14.933000+00:00,11342,3,1.79,1291,1.091
2026-07-26T13:05:14.950000+00:00,11342,31,6.808,1291,0.598
2026-07-26T13:05:15.152000+00:00,11342,44,2.008,1291,0.218
2026-07-26T13:05:15.371000+00:00,11342,5,7.223,1291,0.415
2026-07-26T13:05:15.808000+00:00,11342,16,2.561,1291,0.553
2026-07-26T13:05:15.824000+00:00,11342,1,0.724,1291,0.724
2026-07-26T13:05:15.840000+00:00,11342,43,7.671,1291,0.448
2026-07-26T13:05:16.277000+00:00,11342,14,8.116,1291,0.445
2026-07-26T13:05:16.574000+00:00,11342,12,3.452,1291,0.891
2026-07-26T13:05:16.746000+00:00,11342,3,1.739,1291,1.015
2026-07-26T13:05:16.871000+00:00,11342,87,8.713,1291,0.597
2026-07-26T13:05:17.058000+00:00,11342,44,2.001,1291,0.262
2026-07-26T13:05:17.105000+00:00,11342,6,3.991,1291,0.539
2026-07-26T13:05:17.418000+00:00,11342,55,9.309,1291,0.596
2026-07-26T13:05:17.512000+00:00,11342,16,2.546,1291,0.545
2026-07-26T13:05:18.215000+00:00,11342,30,5.079,1291,1.088
2026-07-26T13:05:18.230000+00:00,11342,63,10.084,1291,0.775
2026-07-26T13:05:18.246000+00:00,11342,23,10.148,1291,0.064
2026-07-26T13:05:18.465000+00:00,11342,12,3.457,1291,0.911
2026-07-26T13:05:18.605000+00:00,11342,18,10.488,1291,0.34
2026-07-26T13:05:18.808000+00:00,11342,41,5.685,1291,0.606
2026-07-26T13:05:19.012000+00:00,11342,6,3.985,1291,0.528
2026-07-26T13:05:19.043000+00:00,11342,77,10.864,1291,0.376
2026-07-26T13:05:19.152000+00:00,11342,27,6.042,1291,0.357
2026-07-26T13:05:19.324000+00:00,11342,1,0.704,1291,0.704
2026-07-26T13:05:19.496000+00:00,11342,10,6.359,1291,0.317
2026-07-26T13:05:19.715000+00:00,11342,11,11.583,1291,0.719
2026-07-26T13:05:20.012000+00:00,11342,31,6.901,1291,0.542
2026-07-26T13:05:20.105000+00:00,11342,30,5.073,1291,
2026-07-26T13:05:20.277000+00:00,11342,3,1.664,1291,0.96
2026-07-26T13:05:20.418000+00:00,11342,5,7.28,1291,0.379
2026-07-26T13:05:20.652000+00:00,11342,44,2.046,1291,0.382
2026-07-26T13:05:20.715000+00:00,11342,41,5.691,1291,0.618
2026-07-26T13:05:21.012000+00:00,11342,43,7.828,1291,0.548
2026-07-26T13:05:21.121000+00:00,11342,16,2.5,1291,0.454
2026-07-26T13:05:21.121000+00:00,11342,27,6.087,1291,0.396
2026-07-26T13:05:21.262000+00:00,11342,14,8.118,1291,0.29
2026-07-26T13:05:21.496000+00:00,11342,10,6.425,1291,0.338
2026-07-26T13:05:21.949000+00:00,11342,87,8.796,1291,0.678
2026-07-26T13:05:21.965000+00:00,11342,31,6.936,1291,0.511
2026-07-26T13:05:22.058000+00:00,11342,12,3.434,1291,0.934
2026-07-26T13:05:22.277000+00:00,11342,5,7.275,1291,0.339
2026-07-26T13:05:22.542000+00:00,11342,6,3.918,1291,0.484
2026-07-26T13:05:22.614000+00:00,11342,55,9.475,1291,0.679
2026-07-26T13:05:22.970000+00:00,11342,43,7.935,1291,0.66
2026-07-26T13:05:23.076000+00:00,11342,1,0.679,1291,0.679
2026-07-26T13:05:23.135000+00:00,11342,14,8.108,1291,0.173
2026-07-26T13:05:23.202000+00:00,11342,63,10.066,1291,0.591
2026-07-26T13:05:23.415000+00:00,11342,23,10.328,1291,0.262
2026-07-26T13:05:23.651000+00:00,11342,30,5.021,1291,1.103
2026-07-26T13:05:23.651000+00:00,11342,18,10.521,1291,0.193
2026-07-26T13:05:23.823000+00:00,11342,87,8.823,1291,0.715
2026-07-26T13:05:24.064000+00:00,11342,3,1.695,1291,1.016
2026-07-26T13:05:24.096000+00:00,11342,77,10.953,1291,0.432
2026-07-26T13:05:24.241000+00:00,11342,41,5.63,1291,0.609
2026-07-26T13:05:24.543000+00:00,11342,44,2.112,1291,0.417
2026-07-26T13:05:24.584000+00:00,11342,55,9.562,1291,0.739
2026-07-26T13:05:24.714000+00:00,11342,27,6.09,1291,0.46
2026-07-26T13:05:24.858000+00:00,11342,11,11.715,1291,0.762
2026-07-26T13:05:24.872000+00:00,11342,16,2.493,1291,0.381
2026-07-26T13:05:25.090000+00:00,11342,10,6.461,1291,0.371
2026-07-26T13:05:25.240000+00:00,11342,63,10.205,1291,0.643
2026-07-26T13:05:25.570000+00:00,11342,23,10.533,1291,0.328
2026-07-26T13:05:25.603000+00:00,11342,31,6.981,1291,0.52
2026-07-26T13:05:25.741000+00:00,11342,18,10.692,1291,0.159
2026-07-26T13:05:25.837000+00:00,11342,12,3.462,1291,0.969
2026-07-26T13:05:25.871000+00:00,11342,5,7.263,1291,0.282
2026-07-26T13:05:26.056000+00:00,11342,77,11.055,1291,0.363
2026-07-26T13:05:26.514000+00:00,11342,6,4.122,1291,0.66
2026-07-26T13:05:26.541000+00:00,11342,43,7.924,1291,0.661
2026-07-26T13:05:26.770000+00:00,11342,11,11.742,1291,0.687
2026-07-26T13:05:26.823000+00:00,11342,14,8.205,1291,0.281
2026-07-26T13:05:27.426000+00:00,11342,87,8.815,1291,0.61
2026-07-26T13:05:27.444000+00:00,11342,1,0.765,1291,0.765
2026-07-26T13:05:27.615000+00:00,11342,30,5.164,1291,1.042
2026-07-26T13:05:28.190000+00:00,11342,55,9.589,1291,0.774
2026-07-26T13:05:28.322000+00:00,11342,41,5.881,1291,0.717
2026-07-26T13:05:28.402000+00:00,11342,3,1.717,1291,0.952
2026-07-26T13:05:28.617000+00:00,11342,27,6.199,1291,0.318
2026-07-26T13:05:28.797000+00:00,11342,44,2.111,1291,0.394
2026-07-26T13:05:28.835000+00:00,11342,63,10.229,1291,0.64
2026-07-26T13:05:29.055000+00:00,11342,10,6.657,1291,0.458
2026-07-26T13:05:29.244000+00:00,11342,23,10.624,1291,0.395
2026-07-26T13:05:29.305000+00:00,11342,16,2.614,1291,0.503
2026-07-26T13:05:29.541000+00:00,11342,18,10.919,1291,0.295
2026-07-26T13:05:29.635000+00:00,11342,31,7.223,1291,0.566
2026-07-26T13:05:29.815000+00:00,11342,77,11.171,1291,0.252
2026-07-26T13:05:29.966000+00:00,11342,5,7.551,1291,0.328
2026-07-26T13:05:30.202000+00:00,11342,12,3.501,1291,0.887
2026-07-26T13:05:30.401000+00:00,11342,11,11.787,1291,0.616
2026-07-26T13:05:30.519000+00:00,11342,43,8.176,1291,0.625
2026-07-26T13:05:30.793000+00:00,11342,14,8.39,1291,0.214
2026-07-26T13:05:30.863000+00:00,11342,6,4.188,1291,0.687
2026-07-26T13:05:31.255000+00:00,11342,1,0.71,1291,0.71
2026-07-26T13:05:31.543000+00:00,11342,87,9.165,1291,0.775
2026-07-26T13:05:32.003000+00:00,11342,30,5.317,1291,1.129
2026-07-26T13:05:32.240000+00:00,11342,55,9.855,1291,0.69
2026-07-26T13:05:32.241000+00:00,11342,3,1.699,1291,0.989
2026-07-26T13:05:32.773000+00:00,11342,44,2.183,1291,0.484
2026-07-26T13:05:32.843000+00:00,11342,41,6.138,1291,0.821
2026-07-26T13:05:32.858000+00:00,11342,63,10.439,1291,0.584
2026-07-26T13:05:33.235000+00:00,11342,23,10.86,1291,0.421
2026-07-26T13:05:33.241000+00:00,11342,27,6.537,1291,0.399
2026-07-26T13:05:33.255000+00:00,11342,16,2.689,1291,0.506
2026-07-26T13:05:33.540000+00:00,11342,10,6.858,1291,0.321
2026-07-26T13:05:33.633000+00:00,11342,18,11.253,1291,0.393
2026-07-26T13:05:33.970000+00:00,11342,77,11.598,1291,0.345
2026-07-26T13:05:34.017000+00:00,11342,12,3.438,1291,0.749
2026-07-26T13:05:34.115000+00:00,11342,31,7.439,1291,0.581
2026-07-26T13:05:34.403000+00:00,11342,5,7.724,1291,0.285
2026-07-26T13:05:34.572000+00:00,11342,11,12.175,1291,0.577
2026-07-26T13:05:34.775000+00:00,11342,6,4.23,1291,0.792
2026-07-26T13:05:34.972000+00:00,11342,43,8.301,1291,0.577
2026-07-26T13:05:35.255000+00:00,11342,14,8.553,1291,0.252
2026-07-26T13:05:35.941000+00:00,11342,30,5.341,1291,1.111
2026-07-26T13:05:36.070000+00:00,11342,87,9.337,1291,0.784
2026-07-26T13:05:36.744000+00:00,11342,1,0.714,1291,0.714
2026-07-26T13:05:36.755000+00:00,11342,55,10.065,1291,0.728
2026-07-26T13:05:36.805000+00:00,11342,41,6.248,1291,0.907
2026-07-26T13:05:37.255000+00:00,11342,27,6.711,1291,0.463
2026-07-26T13:05:37.274000+00:00,11342,63,10.593,1291,0.528
2026-07-26T13:05:37.558000+00:00,11342,3,1.53,1291,0.816
2026-07-26T13:05:37.636000+00:00,11342,10,7.077,1291,0.366
2026-07-26T13:05:37.886000+00:00,11342,23,11.204,1291,0.611
2026-07-26T13:05:38.115000+00:00,11342,44,2.07,1291,0.54
2026-07-26T13:05:38.128000+00:00,11342,31,7.573,1291,0.496
2026-07-26T13:05:38.202000+00:00,11342,18,11.507,1291,0.303
2026-07-26T13:05:38.502000+00:00,11342,5,7.923,1291,0.35
2026-07-26T13:05:38.544000+00:00,11342,77,11.871,1291,0.364
2026-07-26T13:05:38.700000+00:00,11342,16,2.663,1291,0.593
2026-07-26T13:05:38.957000+00:00,11342,43,8.404,1291,0.481
2026-07-26T13:05:39.142000+00:00,11342,11,12.466,1291,0.595
2026-07-26T13:05:39.213000+00:00,11342,12,3.186,1291,0.523
2026-07-26T13:05:39.231000+00:00,11342,14,8.67,1291,0.266
2026-07-26T13:05:39.946000+00:00,11342,87,9.392,1291,0.722
2026-07-26T13:05:40.253000+00:00,11342,6,4.238,1291,1.052
2026-07-26T13:05:40.650000+00:00,11342,55,10.093,1291,0.701
2026-07-26T13:05:41.264000+00:00,11342,30,5.23,1291,0.992
2026-07-26T13:05:41.286000+00:00,11342,1,0.784,1291,0.784
2026-07-26T13:05:41.306000+00:00,11342,63,10.743,1291,0.65
2026-07-26T13:05:41.832000+00:00,11342,23,11.274,1291,0.531
2026-07-26T13:05:42.063000+00:00,11342,3,1.57,1291,0.786
2026-07-26T13:05:42.199000+00:00,11342,18,11.624,1291,0.35
2026-07-26T13:05:42.314000+00:00,11342,41,6.301,1291,1.071
2026-07-26T13:05:42.560000+00:00,11342,44,2.041,1291,0.471
2026-07-26T13:05:42.635000+00:00,11342,77,12.065,1291,0.441
2026-07-26T13:05:42.904000+00:00,11342,27,6.866,1291,0.565
2026-07-26T13:05:43.169000+00:00,11342,11,12.635,1291,0.57
2026-07-26T13:05:43.196000+00:00,11342,16,2.685,1291,0.644
2026-07-26T13:05:43.289000+00:00,11342,10,7.273,1291,0.407
2026-07-26T13:05:43.737000+00:00,11342,12,3.225,1291,0.54
2026-07-26T13:05:43.793000+00:00,11342,31,7.805,1291,0.532
2026-07-26T13:05:44.005000+00:00,11342,5,8.022,1291,0.217
2026-07-26T13:05:44.727000+00:00,11342,43,8.701,1291,0.679
2026-07-26T13:05:44.734000+00:00,11342,6,4.214,1291,0.989
2026-07-26T13:05:44.978000+00:00,11342,14,8.964,1291,0.263
2026-07-26T13:05:45.441000+00:00,11342,1,0.762,1291,0.762
2026-07-26T13:05:45.569000+00:00,11342,87,9.563,1291,0.599
2026-07-26T13:05:45.806000+00:00,11342,30,5.315,1291,1.101
2026-07-26T13:05:46.150000+00:00,11342,55,10.137,1291,0.574
2026-07-26T13:05:46.241000+00:00,11342,3,1.568,1291,0.806
2026-07-26T13:05:46.736000+00:00,11342,44,2.055,1291,0.487
2026-07-26T13:05:46.885000+00:00,11342,63,10.861,1291,0.724
2026-07-26T13:05:47.015000+00:00,11342,41,6.531,1291,1.216
2026-07-26T13:05:47.355000+00:00,11342,16,2.668,1291,0.613
2026-07-26T13:05:47.455000+00:00,11342,27,6.978,1291,0.447
2026-07-26T13:05:47.685000+00:00,11342,23,11.654,1291,0.793
2026-07-26T13:05:47.949000+00:00,11342,12,3.257,1291,0.589
2026-07-26T13:05:47.978000+00:00,11342,18,11.939,1291,0.285
2026-07-26T13:05:48.018000+00:00,11342,10,7.524,1291,0.546
2026-07-26T13:05:48.385000+00:00,11342,77,12.346,1291,0.407
2026-07-26T13:05:48.509000+00:00,11342,31,8.002,1291,0.478
2026-07-26T13:05:48.556000+00:00,11342,1,0.741,1291,0.741
2026-07-26T13:05:48.770000+00:00,11342,5,8.255,1291,0.253
2026-07-26T13:05:48.854000+00:00,11342,6,4.159,1291,0.902
2026-07-26T13:05:48.858000+00:00,11342,11,12.842,1291,0.496
2026-07-26T13:05:49.388000+00:00,11342,3,1.528,1291,0.787
2026-07-26T13:05:49.402000+00:00,11342,43,8.915,1291,0.66
2026-07-26T13:05:49.688000+00:00,11342,14,9.189,1291,0.274
2026-07-26T13:05:49.913000+00:00,11342,44,2.036,1291,0.508
2026-07-26T13:05:49.984000+00:00,11342,30,5.322,1291,1.163
2026-07-26T13:05:50.188000+00:00,11342,1,0.771,1291,0.771
2026-07-26T13:05:50.335000+00:00,11342,87,9.783,1291,0.594
2026-07-26T13:05:50.463000+00:00,11342,16,2.616,1291,0.58
2026-07-26T13:05:50.858000+00:00,11342,55,10.345,1291,0.562
2026-07-26T13:05:50.903000+00:00,11342,1,0.774,1291,0.774
2026-07-26T13:05:50.975000+00:00,11342,3,1.535,1291,0.764
2026-07-26T13:05:51.026000+00:00,11342,12,3.183,1291,0.567
2026-07-26T13:05:51.302000+00:00,11342,41,6.633,1291,1.311
2026-07-26T13:05:51.441000+00:00,11342,44,2.015,1291,0.48
2026-07-26T13:05:51.444000+00:00,11342,63,10.922,1291,0.577
2026-07-26T13:05:51.741000+00:00,11342,3,1.526,1291,0.752
2026-07-26T13:05:51.801000+00:00,11342,27,7.12,1291,0.487
2026-07-26T13:05:51.936000+00:00,11342,6,4.057,1291,0.874
2026-07-26T13:05:52.001000+00:00,11342,16,2.589,1291,0.574
2026-07-26T13:05:52.202000+00:00,11342,44,2.003,1291,0.477
2026-07-26T13:05:52.294000+00:00,11342,10,7.624,1291,0.504
2026-07-26T13:05:52.403000+00:00,11342,23,11.907,1291,0.985
2026-07-26T13:05:52.613000+00:00,11342,12,3.185,1291,0.596
2026-07-26T13:05:52.752000+00:00,11342,16,2.577,1291,
2026-07-26T13:05:52.770000+00:00,11342,18,12.256,1291,0.349
2026-07-26T13:05:52.816000+00:00,11342,31,8.132,1291,0.508
2026-07-26T13:05:53.006000+00:00,11342,5,8.316,1291,0.184
2026-07-26T13:05:53.209000+00:00,11342,77,12.674,1291,0.418
2026-07-26T13:05:53.270000+00:00,11342,30,5.411,1291,1.354
2026-07-26T13:05:53.341000+00:00,11342,12,3.191,1291,0.614
2026-07-26T13:05:53.448000+00:00,11342,6,4.034,1291,0.849
2026-07-26T13:05:53.646000+00:00,11342,11,13.148,1291,0.474
2026-07-26T13:05:53.735000+00:00,11342,1,0.727,1291,0.727
