date,session_key,gap_to_leader,meeting_key,interval,driver_number
2026-09-13T14:07:19.359000+00:00,11369,+2 LAPS,1294,15.717,55
2026-09-13T14:07:20.150000+00:00,11369,73.136,1294,1.557,27
2026-09-13T14:07:20.390000+00:00,11369,66.605,1294,9.61,5
2026-09-13T14:07:20.641000+00:00,11369,81.998,1294,8.906,31
2026-09-13T14:07:20.712000+00:00,11369,40.737,1294,30.202,63
2026-09-13T14:07:20.722000+00:00,11369,10.324,1294,3.107,1
2026-09-13T14:07:21.087000+00:00,11369,+1 LAP,1294,42.224,22
2026-09-13T14:07:21.288000+00:00,11369,66.608,1294,9.618,5
2026-09-13T14:07:21.487000+00:00,11369,44.809,1294,4.105,30
2026-09-13T14:07:21.660000+00:00,11369,82.01,1294,8.913,31
2026-09-13T14:07:22.143000+00:00,11369,68.343,1294,1.738,43
2026-09-13T14:07:22.243000+00:00,11369,+1 LAP,1294,1.087,23
2026-09-13T14:07:22.293000+00:00,11369,45.618,1294,0.809,81
2026-09-13T14:07:22.550000+00:00,11369,+1 LAP,1294,3.241,87
2026-09-13T14:07:22.628000+00:00,11369,82.018,1294,8.918,31
2026-09-13T14:07:22.862000+00:00,11369,2.711,1294,2.711,12
2026-09-13T14:07:23.003000+00:00,11369,68.33500000000001,1294,1.727,43
2026-09-13T14:07:23.347000+00:00,11369,7.183,1294,4.364,3
2026-09-13T14:07:23.675000+00:00,11369,57.098,1294,11.564,10
2026-09-13T14:07:24.144000+00:00,11369,+1 LAP,1294,17.922,14
2026-09-13T14:07:24.206000+00:00,11369,+1 LAP,1294,42.218,22
2026-09-13T14:07:24.441000+00:00,11369,+2 LAPS,1294,15.431,55
2026-09-13T14:07:24.738000+00:00,11369,44.774,1294,4.037,30
2026-09-13T14:07:24.956000+00:00,11369,66.626,1294,9.659,5
2026-09-13T14:07:25.284000+00:00,11369,71.505,1294,3.162,41
2026-09-13T14:07:25.300000+00:00,11369,+1 LAP,1294,3.148,87
2026-09-13T14:07:25.414000+00:00,11369,+1 LAP,1294,1.165,23
2026-09-13T14:07:25.425000+00:00,11369,40.692,1294,30.257,63
2026-09-13T14:07:25.644000+00:00,11369,45.691,1294,0.917,81
2026-09-13T14:07:25.894000+00:00,11369,82.025,1294,8.899,31
2026-09-13T14:07:26.159000+00:00,11369,71.496,1294,3.161,41
2026-09-13T14:07:26.441000+00:00,11369,10.169,1294,2.986,1
2026-09-13T14:07:26.659000+00:00,11369,68.291,1294,1.665,43
2026-09-13T14:07:27.050000+00:00,11369,73.265,1294,1.76,27
2026-09-13T14:07:27.207000+00:00,11369,+2 LAPS,1294,53.954,77
2026-09-13T14:07:27.237000+00:00,11369,57.091,1294,11.597,10
2026-09-13T14:07:27.237000+00:00,11369,7.095,1294,4.384,3
2026-09-13T14:07:27.487000+00:00,11369,+1 LAP,1294,42.167,22
2026-09-13T14:07:27.503000+00:00,11369,+1 LAP,1294,17.93,14
2026-09-13T14:07:27.956000+00:00,11369,73.267,1294,1.771,27
2026-09-13T14:07:28.097000+00:00,11369,66.636,1294,9.651,5
2026-09-13T14:07:28.456000+00:00,11369,+1 LAP,1294,3.079,87
2026-09-13T14:07:28.659000+00:00,11369,+1 LAP,1294,1.194,23
2026-09-13T14:07:29.112000+00:00,11369,82.087,1294,8.951,31
2026-09-13T14:07:29.129000+00:00,11369,2.742,1294,2.742,12
2026-09-13T14:07:29.566000+00:00,11369,44.814,1294,4.122,30
2026-09-13T14:07:29.706000+00:00,11369,68.275,1294,1.639,43
2026-09-13T14:07:29.800000+00:00,11369,71.469,1294,3.178,41
2026-09-13T14:07:30.300000+00:00,11369,10.15,1294,3.055,1
2026-09-13T14:07:30.441000+00:00,11369,+2 LAPS,1294,15.335,55
2026-09-13T14:07:30.519000+00:00,11369,45.783,1294,0.969,81
2026-09-13T14:07:31.159000+00:00,11369,+2 LAPS,1294,53.121,77
2026-09-13T14:07:31.441000+00:00,11369,+1 LAP,1294,42.134,22
2026-09-13T14:07:31.581000+00:00,11369,73.259,1294,1.79,27
2026-09-13T14:07:31.753000+00:00,11369,+1 LAP,1294,3.102,87
2026-09-13T14:07:32.488000+00:00,11369,+1 LAP,1294,1.031,23
2026-09-13T14:07:32.644000+00:00,11369,+1 LAP,1294,18.118,14
2026-09-13T14:07:32.863000+00:00,11369,71.413,1294,3.138,41
2026-09-13T14:07:32.909000+00:00,11369,2.818,1294,2.818,12
2026-09-13T14:07:33.159000+00:00,11369,66.563,1294,9.465,5
2026-09-13T14:07:33.253000+00:00,11369,+2 LAPS,1294,53.035,77
2026-09-13T14:07:33.284000+00:00,11369,40.767,1294,30.241,63
2026-09-13T14:07:33.425000+00:00,11369,7.103,1294,4.361,3
2026-09-13T14:07:33.878000+00:00,11369,57.191,1294,11.573,10
2026-09-13T14:07:34.519000+00:00,11369,+2 LAPS,1294,15.17,55
2026-09-13T14:07:34.659000+00:00,11369,73.224,1294,1.811,27
2026-09-13T14:07:34.753000+00:00,11369,68.158,1294,1.595,43
2026-09-13T14:07:35.003000+00:00,11369,2.854,1294,2.854,12
2026-09-13T14:07:35.800000+00:00,11369,+1 LAP,1294,3.305,87
2026-09-13T14:07:35.800000+00:00,11369,+2 LAPS,1294,53.053,77
2026-09-13T14:07:35.925000+00:00,11369,82.142,1294,8.877,31
2026-09-13T14:07:36.191000+00:00,11369,40.792,1294,30.287,63
2026-09-13T14:07:36.410000+00:00,11369,10.084,1294,2.981,1
2026-09-13T14:07:36.628000+00:00,11369,66.498,1294,9.407,5
2026-09-13T14:07:36.659000+00:00,11369,+1 LAP,1294,42.291,22
2026-09-13T14:07:36.831000+00:00,11369,,1294,8.875,31
2026-09-13T14:07:37.237000+00:00,11369,7.087,1294,4.269,3
2026-09-13T14:07:37.269000+00:00,11369,57.255,1294,11.564,10
2026-09-13T14:07:37.394000+00:00,11369,2.879,1294,2.879,12
2026-09-13T14:07:37.441000+00:00,11369,44.899,1294,4.132,30
2026-09-13T14:07:37.769000+00:00,11369,+1 LAP,1294,1.125,23
2026-09-13T14:07:38.034000+00:00,11369,+2 LAPS,1294,53.17,77
2026-09-13T14:07:38.081000+00:00,11369,71.491,1294,3.333,41
2026-09-13T14:07:38.237000+00:00,11369,68.114,1294,1.616,43
2026-09-13T14:07:38.378000+00:00,11369,45.837,1294,0.938,81
2026-09-13T14:07:38.534000+00:00,11369,0.0,1294,0.0,16
2026-09-13T14:07:39.144000+00:00,11369,+2 LAPS,1294,53.189,77
2026-09-13T14:07:39.159000+00:00,11369,40.765,1294,30.31,63
2026-09-13T14:07:39.206000+00:00,11369,7.081,1294,4.227,3
2026-09-13T14:07:39.472000+00:00,11369,2.878,1294,2.878,12
2026-09-13T14:07:39.737000+00:00,11369,73.147,1294,1.656,27
2026-09-13T14:07:40.097000+00:00,11369,+2 LAPS,1294,53.193,77
2026-09-13T14:07:40.159000+00:00,11369,10.032,1294,2.945,1
2026-09-13T14:07:40.269000+00:00,11369,44.878,1294,4.086,30
2026-09-13T14:07:40.503000+00:00,11369,82.15899999999999,1294,8.9,31
2026-09-13T14:07:40.503000+00:00,11369,2.882,1294,2.882,12
2026-09-13T14:07:40.738000+00:00,11369,+1 LAP,1294,18.235,14
2026-09-13T14:07:40.847000+00:00,11369,+1 LAP,1294,3.082,87
2026-09-13T14:07:40.878000+00:00,11369,+2 LAPS,1294,13.692,55
2026-09-13T14:07:41.206000+00:00,11369,45.844,1294,0.966,81
2026-09-13T14:07:41.613000+00:00,11369,71.482,1294,3.368,41
2026-09-13T14:07:41.613000+00:00,11369,7.073,1294,4.194,3
2026-09-13T14:07:42.081000+00:00,11369,57.338,1294,11.555,10
2026-09-13T14:07:42.175000+00:00,11369,10.021,1294,2.94,1
2026-09-13T14:07:42.300000+00:00,11369,40.723,1294,30.295,63
2026-09-13T14:07:42.472000+00:00,11369,+1 LAP,1294,42.292,22
2026-09-13T14:07:43.159000+00:00,11369,73.036,1294,1.554,27
2026-09-13T14:07:43.222000+00:00,11369,66.537,1294,9.346,5
2026-09-13T14:07:43.378000+00:00,11369,44.967,1294,4.202,30
2026-09-13T14:07:43.394000+00:00,11369,+2 LAPS,1294,53.141,77
2026-09-13T14:07:43.610000+00:00,11369,82.173,1294,8.949,31
2026-09-13T14:07:43.675000+00:00,11369,7.081,1294,4.203,3
2026-09-13T14:07:43.750000+00:00,11369,+1 LAP,1294,18.427,14
2026-09-13T14:07:43.816000+00:00,11369,+1 LAP,1294,1.335,23
2026-09-13T14:07:44.350000+00:00,11369,45.922,1294,0.955,81
2026-09-13T14:07:44.544000+00:00,11369,9.965,1294,2.892,1
2026-09-13T14:07:44.649000+00:00,11369,+2 LAPS,1294,13.476,55
2026-09-13T14:07:44.711000+00:00,11369,7.086,1294,4.204,3
2026-09-13T14:07:44.876000+00:00,11369,68.205,1294,1.668,43
2026-09-13T14:07:45.644000+00:00,11369,7.084,1294,4.202,3
2026-09-13T14:07:46.066000+00:00,11369,40.727,1294,30.323,63
2026-09-13T14:07:46.417000+00:00,11369,+1 LAP,1294,42.265,22
2026-09-13T14:07:46.550000+00:00,11369,9.93,1294,2.849,1
2026-09-13T14:07:46.563000+00:00,11369,44.927,1294,4.204,30
2026-09-13T14:07:46.585000+00:00,11369,66.599,1294,9.344,5
2026-09-13T14:07:46.673000+00:00,11369,+2 LAPS,1294,13.434,55
2026-09-13T14:07:46.693000+00:00,11369,+1 LAP,1294,2.885,87
2026-09-13T14:07:46.711000+00:00,11369,+2 LAPS,1294,53.054,77
2026-09-13T14:07:46.978000+00:00,11369,+1 LAP,1294,18.514,14
2026-09-13T14:07:47.541000+00:00,11369,9.928,1294,2.842,1
2026-09-13T14:07:47.572000+00:00,11369,45.974,1294,1.047,81
2026-09-13T14:07:47.884000+00:00,11369,+1 LAP,1294,1.489,23
2026-09-13T14:07:47.900000+00:00,11369,2.919,1294,2.919,12
2026-09-13T14:07:48.244000+00:00,11369,71.577,1294,3.372,41
2026-09-13T14:07:48.259000+00:00,11369,68.275,1294,1.676,43
2026-09-13T14:07:48.541000+00:00,11369,9.924,1294,2.84,1
2026-09-13T14:07:48.800000+00:00,11369,82.22,1294,9.073,31
2026-09-13T14:07:48.871000+00:00,11369,7.049,1294,4.167,3
2026-09-13T14:07:49.117000+00:00,11369,+2 LAPS,1294,13.335,55
2026-09-13T14:07:49.768000+00:00,11369,73.098,1294,1.521,27
2026-09-13T14:07:49.903000+00:00,11369,57.38,1294,11.543,10
2026-09-13T14:07:50.239000+00:00,11369,+1 LAP,1294,18.45,14
2026-09-13T14:07:50.297000+00:00,11369,44.974,1294,4.247,30
2026-09-13T14:07:50.672000+00:00,11369,+1 LAP,1294,2.796,87
2026-09-13T14:07:51.031000+00:00,11369,40.639,1294,30.315,63
2026-09-13T14:07:51.172000+00:00,11369,+2 LAPS,1294,13.166,55
2026-09-13T14:07:51.203000+00:00,11369,45.887,1294,0.913,81
2026-09-13T14:07:51.516000+00:00,11369,71.533,1294,3.258,41
2026-09-13T14:07:51.531000+00:00,11369,66.768,1294,9.43,5
2026-09-13T14:07:51.719000+00:00,11369,9.907,1294,2.858,1
2026-09-13T14:07:52.031000+00:00,11369,7.061,1294,4.142,3
2026-09-13T14:07:52.203000+00:00,11369,+2 LAPS,1294,13.122,55
2026-09-13T14:07:52.313000+00:00,11369,82.175,1294,9.139,31
2026-09-13T14:07:52.438000+00:00,11369,+1 LAP,1294,42.133,22
2026-09-13T14:07:52.750000+00:00,11369,57.41,1294,11.566,10
2026-09-13T14:07:53.066000+00:00,11369,68.297,1294,1.529,43
2026-09-13T14:07:53.086000+00:00,11369,73.127,1294,1.594,27
2026-09-13T14:07:53.177000+00:00,11369,+2 LAPS,1294,13.1,55
2026-09-13T14:07:53.837000+00:00,11369,+2 LAPS,1294,53.316,77
2026-09-13T14:07:54.050000+00:00,11369,+1 LAP,1294,18.254,14
2026-09-13T14:07:54.197000+00:00,11369,+1 LAP,1294,1.745,23
2026-09-13T14:07:54.666000+00:00,11369,2.925,1294,2.925,12
2026-09-13T14:07:54.838000+00:00,11369,9.878,1294,2.817,1
2026-09-13T14:07:54.869000+00:00,11369,+2 LAPS,1294,53.446,77
2026-09-13T14:07:55.556000+00:00,11369,2.922,1294,2.922,12
2026-09-13T14:07:55.572000+00:00,11369,45.141,1294,4.502,30
2026-09-13T14:07:55.900000+00:00,11369,57.477,1294,11.555,10
2026-09-13T14:07:56.181000+00:00,11369,+1 LAP,1294,42.069,22
2026-09-13T14:07:56.369000+00:00,11369,45.947,1294,0.806,81
2026-09-13T14:07:56.369000+00:00,11369,71.617,1294,3.32,41
2026-09-13T14:07:56.478000+00:00,11369,+2 LAPS,1294,13.082,55
2026-09-13T14:07:56.697000+00:00,11369,40.527,1294,30.358,63
2026-09-13T14:07:56.976000+00:00,11369,+1 LAP,1294,2.737,87
2026-09-13T14:07:57.937000+00:00,11369,73.17699999999999,1294,1.56,27
2026-09-13T14:07:58.074000+00:00,11369,+1 LAP,1294,1.909,23
2026-09-13T14:07:58.216000+00:00,11369,+1 LAP,1294,42.057,22
2026-09-13T14:07:58.771000+00:00,11369,82.106,1294,9.008,31
2026-09-13T14:07:58.829000+00:00,11369,7.153,1294,4.228,3
2026-09-13T14:07:59.087000+00:00,11369,57.499,1294,11.525,10
2026-09-13T14:07:59.150000+00:00,11369,2.885,1294,2.885,12
2026-09-13T14:07:59.222000+00:00,11369,+1 LAP,1294,18.353,14
2026-09-13T14:07:59.320000+00:00,11369,+2 LAPS,1294,54.257,77
2026-09-13T14:07:59.396000+00:00,11369,66.86,1294,9.48,5
2026-09-13T14:07:59.713000+00:00,11369,+2 LAPS,1294,13.017,55
2026-09-13T14:07:59.729000+00:00,11369,7.145,1294,4.223,3
2026-09-13T14:08:00.134000+00:00,11369,+1 LAP,1294,1.941,23
2026-09-13T14:08:00.619000+00:00,11369,40.445,1294,30.295,63
2026-09-13T14:08:00.650000+00:00,11369,+1 LAP,1294,42.079,22
2026-09-13T14:08:00.744000+00:00,11369,+1 LAP,1294,2.658,87
2026-09-13T14:08:00.806000+00:00,11369,68.275,1294,1.415,43
2026-09-13T14:08:01.244000+00:00,11369,45.071,1294,4.544,30
2026-09-13T14:08:01.525000+00:00,11369,9.765,1294,2.612,1
2026-09-13T14:08:02.072000+00:00,11369,45.905,1294,0.834,81
2026-09-13T14:08:02.090000+00:00,11369,82.095,1294,8.968,31
2026-09-13T14:08:02.225000+00:00,11369,2.86,1294,2.86,12
2026-09-13T14:08:02.267000+00:00,11369,66.938,1294,9.528,5
2026-09-13T14:08:02.350000+00:00,11369,9.758,1294,2.613,1
2026-09-13T14:08:02.629000+00:00,11369,+1 LAP,1294,41.978,22
2026-09-13T14:08:02.644000+00:00,11369,+1 LAP,1294,1.989,23
2026-09-13T14:08:02.811000+00:00,11369,+1 LAP,1294,2.63,87
2026-09-13T14:08:02.901000+00:00,11369,+2 LAPS,1294,54.737,77
2026-09-13T14:08:02.901000+00:00,11369,57.482,1294,11.595,10
2026-09-13T14:08:03.350000+00:00,11369,7.11,1294,4.225,3
2026-09-13T14:08:03.604000+00:00,11369,+1 LAP,1294,41.924,22
2026-09-13T14:08:03.669000+00:00,11369,68.314,1294,1.376,43
2026-09-13T14:08:04.175000+00:00,11369,71.63,1294,3.355,41
2026-09-13T14:08:04.531000+00:00,11369,+1 LAP,1294,41.893,22
2026-09-13T14:08:04.694000+00:00,11369,+1 LAP,1294,2.117,23
2026-09-13T14:08:05.166000+00:00,11369,45.032,1294,4.587,30
2026-09-13T14:08:05.189000+00:00,11369,+1 LAP,1294,18.487,14
2026-09-13T14:08:05.224000+00:00,11369,+1 LAP,1294,2.558,87
2026-09-13T14:08:05.491000+00:00,11369,67.086,1294,9.609,5
2026-09-13T14:08:05.750000+00:00,11369,+1 LAP,1294,2.17,23
2026-09-13T14:08:05.802000+00:00,11369,73.273,1294,1.643,27
2026-09-13T14:08:05.969000+00:00,11369,9.718,1294,2.608,1
2026-09-13T14:08:06.044000+00:00,11369,45.876,1294,0.844,81
2026-09-13T14:08:06.521000+00:00,11369,7.131,1294,4.271,3
2026-09-13T14:08:06.569000+00:00,11369,+2 LAPS,1294,12.735,55
2026-09-13T14:08:06.709000+00:00,11369,+1 LAP,1294,2.198,23
2026-09-13T14:08:06.740000+00:00,11369,40.39,1294,30.306,63
2026-09-13T14:08:06.865000+00:00,11369,68.434,1294,1.348,43
2026-09-13T14:08:06.943000+00:00,11369,82.148,1294,8.971,31
2026-09-13T14:08:07.099000+00:00,11369,71.731,1294,3.417,41
2026-09-13T14:08:07.131000+00:00,11369,2.755,1294,2.755,12
2026-09-13T14:08:07.224000+00:00,11369,+1 LAP,1294,2.497,87
2026-09-13T14:08:07.474000+00:00,11369,+2 LAPS,1294,12.597,55
2026-09-13T14:08:07.834000+00:00,11369,+1 LAP,1294,41.93,22
2026-09-13T14:08:07.990000+00:00,11369,57.595,1294,11.648,10
2026-09-13T14:08:08.256000+00:00,11369,+1 LAP,1294,2.491,87
2026-09-13T14:08:08.599000+00:00,11369,+2 LAPS,1294,54.885,77
2026-09-13T14:08:08.740000+00:00,11369,73.361,1294,1.63,27
2026-09-13T14:08:08.771000+00:00,11369,67.181,1294,9.682,5
2026-09-13T14:08:09.021000+00:00,11369,9.644,1294,2.513,1
2026-09-13T14:08:09.193000+00:00,11369,+1 LAP,1294,2.49,87
2026-09-13T14:08:09.287000+00:00,11369,+1 LAP,1294,18.596,14
2026-09-13T14:08:10.021000+00:00,11369,+1 LAP,1294,2.177,23
2026-09-13T14:08:10.052000+00:00,11369,68.455,1294,1.274,43
2026-09-13T14:08:10.240000+00:00,11369,71.815,1294,3.381,41
2026-09-13T14:08:10.427000+00:00,11369,40.338,1294,,63
2026-09-13T14:08:10.646000+00:00,11369,2.636,1294,2.636,12
2026-09-13T14:08:11.052000+00:00,11369,+1 LAP,1294,41.937,22
2026-09-13T14:08:11.131000+00:00,11369,+2 LAPS,1294,11.805,55
2026-09-13T14:08:11.396000+00:00,11369,45.033,1294,4.643,30
2026-09-13T14:08:11.474000+00:00,11369,7.115,1294,4.36,3
2026-09-13T14:08:11.881000+00:00,11369,73.45400000000001,1294,1.639,27
2026-09-13T14:08:12.256000+00:00,11369,45.936,1294,0.903,81
2026-09-13T14:08:12.396000+00:00,11369,+2 LAPS,1294,54.971,77
2026-09-13T14:08:12.474000+00:00,11369,40.322,1294,30.301,63
2026-09-13T14:08:12.490000+00:00,11369,+1 LAP,1294,2.45,87
2026-09-13T14:08:12.631000+00:00,11369,67.327,1294,9.845,5
2026-09-13T14:08:13.318000+00:00,11369,+1 LAP,1294,2.278,23
2026-09-13T14:08:13.334000+00:00,11369,71.757,1294,3.302,41
2026-09-13T14:08:13.662000+00:00,11369,68.355,1294,1.028,43
2026-09-13T14:08:13.834000+00:00,11369,57.664,1294,11.759,10
2026-09-13T14:08:13.990000+00:00,11369,9.609,1294,2.494,1
2026-09-13T14:08:14.209000+00:00,11369,+2 LAPS,1294,11.418,55
2026-09-13T14:08:14.709000+00:00,11369,82.17699999999999,1294,8.904,31
2026-09-13T14:08:14.834000+00:00,11369,40.29,1294,30.325,63
2026-09-13T14:08:15.006000+00:00,11369,6.944,1294,4.308,3
2026-09-13T14:08:15.193000+00:00,11369,73.559,1294,1.802,27
2026-09-13T14:08:15.224000+00:00,11369,45.116,1294,4.778,30
2026-09-13T14:08:15.646000+00:00,11369,+1 LAP,1294,18.707,14
2026-09-13T14:08:15.662000+00:00,11369,+1 LAP,1294,2.307,87
2026-09-13T14:08:16.052000+00:00,11369,45.956,1294,0.84,81
2026-09-13T14:08:16.802000+00:00,11369,40.217,1294,30.287,63
2026-09-13T14:08:17.115000+00:00,11369,71.813,1294,3.458,41
2026-09-13T14:08:17.115000+00:00,11369,2.575,1294,2.575,12
2026-09-13T14:08:17.271000+00:00,11369,45.139,1294,4.817,30
2026-09-13T14:08:17.459000+00:00,11369,9.424,1294,2.48,1
2026-09-13T14:08:17.474000+00:00,11369,82.087,1294,8.726,31
2026-09-13T14:08:17.646000+00:00,11369,67.267,1294,9.672,5
2026-09-13T14:08:17.677000+00:00,11369,+1 LAP,1294,41.744,22
2026-09-13T14:08:17.818000+00:00,11369,40.197,1294,30.269,63
2026-09-13T14:08:17.834000+00:00,11369,57.677,1294,11.801,10
2026-09-13T14:08:18.099000+00:00,11369,45.966,1294,0.827,81
2026-09-13T14:08:18.599000+00:00,11369,+1 LAP,1294,41.738,22
2026-09-13T14:08:18.756000+00:00,11369,40.186,1294,30.262,63
2026-09-13T14:08:18.756000+00:00,11369,68.365,1294,1.098,43
2026-09-13T14:08:19.084000+00:00,11369,73.765,1294,1.952,27
2026-09-13T14:08:19.177000+00:00,11369,+2 LAPS,1294,55.029,77
2026-09-13T14:08:19.552000+00:00,11369,+1 LAP,1294,18.787,14
2026-09-13T14:08:19.552000+00:00,11369,+2 LAPS,1294,10.942,55
2026-09-13T14:08:19.724000+00:00,11369,45.23,1294,4.94,30
2026-09-13T14:08:20.084000+00:00,11369,+1 LAP,1294,2.426,23
2026-09-13T14:08:20.427000+00:00,11369,2.607,1294,2.607,12
2026-09-13T14:08:20.490000+00:00,11369,45.958,1294,0.728,81
2026-09-13T14:08:20.599000+00:00,11369,82.144,1294,8.69,31
2026-09-13T14:08:20.990000+00:00,11369,+1 LAP,1294,2.435,23
2026-09-13T14:08:21.427000+00:00,11369,6.893,1294,4.318,3
2026-09-13T14:08:21.631000+00:00,11369,+1 LAP,1294,18.872,14
2026-09-13T14:08:21.865000+00:00,11369,45.27,1294,5.053,30
2026-09-13T14:08:21.990000+00:00,11369,40.156,1294,30.249,63
2026-09-13T14:08:22.224000+00:00,11369,71.848,1294,3.483,41
2026-09-13T14:08:22.256000+00:00,11369,+1 LAP,1294,41.748,22
2026-09-13T14:08:22.412000+00:00,11369,+1 LAP,1294,2.314,87
2026-09-13T14:08:22.521000+00:00,11369,45.98,1294,0.71,81
2026-09-13T14:08:22.568000+00:00,11369,+2 LAPS,1294,55.052,77
2026-09-13T14:08:22.881000+00:00,11369,45.281,1294,5.084,30
2026-09-13T14:08:23.146000+00:00,11369,+2 LAPS,1294,10.809,55
2026-09-13T14:08:23.302000+00:00,11369,+1 LAP,1294,2.311,87
2026-09-13T14:08:23.570000+00:00,11369,67.399,1294,9.735,5
2026-09-13T14:08:23.584000+00:00,11369,45.992,1294,0.711,81
2026-09-13T14:08:23.834000+00:00,11369,45.282,1294,5.096,30
2026-09-13T14:08:23.896000+00:00,11369,82.29599999999999,1294,8.737,31
2026-09-13T14:08:23.943000+00:00,11369,9.375,1294,2.482,1
2026-09-13T14:08:24.150000+00:00,11369,57.822,1294,11.886,10
2026-09-13T14:08:24.167000+00:00,11369,73.763,1294,1.915,27
2026-09-13T14:08:24.550000+00:00,11369,45.994,1294,0.712,81
2026-09-13T14:08:24.613000+00:00,11369,68.438,1294,1.039,43
2026-09-13T14:08:24.691000+00:00,11369,6.865,1294,4.258,3
2026-09-13T14:08:24.706000+00:00,11369,+1 LAP,1294,2.474,23
2026-09-13T14:08:25.050000+00:00,11369,40.089,1294,30.211,63
2026-09-13T14:08:25.191000+00:00,11369,2.636,1294,2.636,12
2026-09-13T14:08:25.472000+00:00,11369,+1 LAP,1294,41.864,22
2026-09-13T14:08:26.988000+00:00,11369,+1 LAP,1294,2.241,87
2026-09-13T14:08:27.066000+00:00,11369,45.263,1294,5.107,30
2026-09-13T14:08:27.207000+00:00,11369,9.391,1294,2.526,1
2026-09-13T14:08:27.535000+00:00,11369,67.378,1294,9.701,5
2026-09-13T14:08:27.770000+00:00,11369,45.948,1294,0.685,81
2026-09-13T14:08:27.910000+00:00,11369,82.578,1294,8.813,31
2026-09-13T14:08:27.972000+00:00,11369,+1 LAP,1294,2.476,23
2026-09-13T14:08:27.972000+00:00,11369,+2 LAPS,1294,55.309,77
2026-09-13T14:08:28.003000+00:00,11369,71.845,1294,3.407,41
2026-09-13T14:08:28.035000+00:00,11369,57.942,1294,11.986,10
2026-09-13T14:08:28.472000+00:00,11369,68.32900000000001,1294,0.951,43
2026-09-13T14:08:29.535000+00:00,11369,6.901,1294,4.265,3
2026-09-13T14:08:29.894000+00:00,11369,+2 LAPS,1294,10.684,55
2026-09-13T14:08:29.989000+00:00,11369,73.821,1294,1.976,27
2026-09-13T14:08:30.425000+00:00,11369,+1 LAP,1294,2.1,87
2026-09-13T14:08:30.425000+00:00,11369,57.985,1294,12.019,10
2026-09-13T14:08:30.441000+00:00,11369,45.224,1294,5.135,30
2026-09-13T14:08:30.753000+00:00,11369,+1 LAP,1294,41.945,22
2026-09-13T14:08:30.988000+00:00,11369,46.035,1294,0.811,81
2026-09-13T14:08:31.691000+00:00,11369,40.011,1294,30.246,63
2026-09-13T14:08:31.941000+00:00,11369,71.742,1294,3.413,41
2026-09-13T14:08:31.972000+00:00,11369,9.375,1294,2.474,1
2026-09-13T14:08:32.581000+00:00,11369,40.004,1294,,63
2026-09-13T14:08:32.597000+00:00,11369,58.049,1294,12.091,10
2026-09-13T14:08:32.910000+00:00,11369,82.51599999999999,1294,8.753,31
2026-09-13T14:08:33.113000+00:00,11369,+1 LAP,1294,2.359,23
2026-09-13T14:08:33.238000+00:00,11369,+2 LAPS,1294,10.657,55
2026-09-13T14:08:33.253000+00:00,11369,2.885,1294,2.885,12
2026-09-13T14:08:33.738000+00:00,11369,67.376,1294,9.554,5
2026-09-13T14:08:34.019000+00:00,11369,73.86,1294,2.118,27
2026-09-13T14:08:34.300000+00:00,11369,+1 LAP,1294,41.995,22
2026-09-13T14:08:34.628000+00:00,11369,58.076,1294,12.096,10
2026-09-13T14:08:34.753000+00:00,11369,68.408,1294,1.032,43
2026-09-13T14:08:35.347000+00:00,11369,+1 LAP,1294,2.178,87
2026-09-13T14:08:35.722000+00:00,11369,58.088,1294,,10
2026-09-13T14:08:36.131000+00:00,11369,2.871,1294,2.871,12
2026-09-13T14:08:36.253000+00:00,11369,39.979,1294,30.261,63
2026-09-13T14:08:36.441000+00:00,11369,+2 LAPS,1294,55.641,77
2026-09-13T14:08:36.566000+00:00,11369,+1 LAP,1294,2.262,23
2026-09-13T14:08:36.613000+00:00,11369,58.091,1294,12.097,10
2026-09-13T14:08:37.081000+00:00,11369,45.43,1294,5.419,30
2026-09-13T14:08:37.316000+00:00,11369,6.934,1294,4.049,3
2026-09-13T14:08:37.550000+00:00,11369,67.449,1294,9.507,5
2026-09-13T14:08:37.847000+00:00,11369,46.122,1294,0.692,81
2026-09-13T14:08:38.019000+00:00,11369,45.425,1294,5.421,30
2026-09-13T14:08:38.035000+00:00,11369,71.74,1294,3.332,41
2026-09-13T14:08:38.160000+00:00,11369,+2 LAPS,1294,10.219,55
2026-09-13T14:08:38.550000+00:00,11369,68.44800000000001,1294,0.999,43
2026-09-13T14:08:38.691000+00:00,11369,82.514,1294,8.693,31
2026-09-13T14:08:38.706000+00:00,11369,46.117,1294,,81
2026-09-13T14:08:39.191000+00:00,11369,2.876,1294,2.876,12
2026-09-13T14:08:39.300000+00:00,11369,39.932,1294,30.288,63
2026-09-13T14:08:39.650000+00:00,11369,67.502,1294,9.517,5
2026-09-13T14:08:39.877000+00:00,11369,9.501,1294,2.567,1
2026-09-13T14:08:39.911000+00:00,11369,58.098,1294,12.15,10
2026-09-13T14:08:40.091000+00:00,11369,6.812,1294,3.941,3
2026-09-13T14:08:40.238000+00:00,11369,73.858,1294,,27
2026-09-13T14:08:40.612000+00:00,11369,68.476,1294,0.974,43
2026-09-13T14:08:40.650000+00:00,11369,+2 LAPS,1294,56.923,77
2026-09-13T14:08:40.822000+00:00,11369,+1 LAP,1294,42.024,22
2026-09-13T14:08:41.660000+00:00,11369,45.404,1294,5.425,30
2026-09-13T14:08:41.847000+00:00,11369,71.763,1294,3.315,41
