date,session_key,meeting_key,interval,gap_to_leader,driver_number
2026-09-06T14:36:32.075000+00:00,11361,1293,1.635,13.72,44
2026-09-06T14:36:32.153000+00:00,11361,1293,0.588,12.058,81
2026-09-06T14:36:32.325000+00:00,11361,1293,7.482,21.733,10
2026-09-06T14:36:32.559000+00:00,11361,1293,7.266,37.53,22
2026-09-06T14:36:32.622000+00:00,11361,1293,4.392,58.511,27
2026-09-06T14:36:32.700000+00:00,11361,1293,2.973,66.761,31
2026-09-06T14:36:32.747000+00:00,11361,1293,0.684,14.404,1
2026-09-06T14:36:33.184000+00:00,11361,1293,4.861,54.397,23
2026-09-06T14:36:33.215000+00:00,11361,1293,1.641,13.71,44
2026-09-06T14:36:33.497000+00:00,11361,1293,0.932,38.462,43
2026-09-06T14:36:33.497000+00:00,11361,1293,52.706,+1 LAP,11
2026-09-06T14:36:33.653000+00:00,11361,1293,4.86,49.707,87
2026-09-06T14:36:33.825000+00:00,11361,1293,1.647,13.705,44
2026-09-06T14:36:33.856000+00:00,11361,1293,0.676,14.386,1
2026-09-06T14:36:34.247000+00:00,11361,1293,9.77,+1 LAP,77
2026-09-06T14:36:34.387000+00:00,11361,1293,2.734,63.88,30
2026-09-06T14:36:34.450000+00:00,11361,1293,0.67,14.375,1
2026-09-06T14:36:35.278000+00:00,11361,1293,2.676,61.187,55
2026-09-06T14:36:35.403000+00:00,11361,1293,7.157,7.157,12
2026-09-06T14:36:35.559000+00:00,11361,1293,7.431,21.796,10
2026-09-06T14:36:35.684000+00:00,11361,1293,4.465,11.58,3
2026-09-06T14:36:35.934000+00:00,11361,1293,8.672,30.363,41
2026-09-06T14:36:36.043000+00:00,11361,1293,0.364,11.944,81
2026-09-06T14:36:36.700000+00:00,11361,1293,6.451,44.851,5
2026-09-06T14:36:36.825000+00:00,11361,1293,4.863,49.724,87
2026-09-06T14:36:37.293000+00:00,11361,1293,4.118,58.515,27
2026-09-06T14:36:37.403000+00:00,11361,1293,3.03,66.91,31
2026-09-06T14:36:37.590000+00:00,11361,1293,9.871,+1 LAP,77
2026-09-06T14:36:37.747000+00:00,11361,1293,1.698,13.642,44
2026-09-06T14:36:37.950000+00:00,11361,1293,2.684,63.871,30
2026-09-06T14:36:38.247000+00:00,11361,1293,7.391,37.756,22
2026-09-06T14:36:38.356000+00:00,11361,1293,0.633,14.275,1
2026-09-06T14:36:38.481000+00:00,11361,1293,7.408,21.81,10
2026-09-06T14:36:38.543000+00:00,11361,1293,4.934,54.641,23
2026-09-06T14:36:38.809000+00:00,11361,1293,52.82,+1 LAP,11
2026-09-06T14:36:38.872000+00:00,11361,1293,7.144,7.144,12
2026-09-06T14:36:39.168000+00:00,11361,1293,0.905,38.661,43
2026-09-06T14:36:39.887000+00:00,11361,1293,4.481,11.638,3
2026-09-06T14:36:39.934000+00:00,11361,1293,6.455,44.917,5
2026-09-06T14:36:40.043000+00:00,11361,1293,0.141,11.779,81
2026-09-06T14:36:40.168000+00:00,11361,1293,7.425,21.829,10
2026-09-06T14:36:40.168000+00:00,11361,1293,2.853,61.368,55
2026-09-06T14:36:41.028000+00:00,11361,1293,8.688,30.421,41
2026-09-06T14:36:41.075000+00:00,11361,1293,3.091,66.962,31
2026-09-06T14:36:41.325000+00:00,11361,1293,7.453,21.839,10
2026-09-06T14:36:41.559000+00:00,11361,1293,4.859,49.71,87
2026-09-06T14:36:41.793000+00:00,11361,1293,4.97,54.694,23
2026-09-06T14:36:41.934000+00:00,11361,1293,7.471,21.846,10
2026-09-06T14:36:42.075000+00:00,11361,1293,1.773,13.552,44
2026-09-06T14:36:42.340000+00:00,11361,1293,0.567,14.119,1
2026-09-06T14:36:42.372000+00:00,11361,1293,3.825,58.466,27
2026-09-06T14:36:42.747000+00:00,11361,1293,2.583,63.951,30
2026-09-06T14:36:43.325000+00:00,11361,1293,7.365,37.728,22
2026-09-06T14:36:43.450000+00:00,11361,1293,9.929,+1 LAP,77
2026-09-06T14:36:43.465000+00:00,11361,1293,4.595,11.739,3
2026-09-06T14:36:43.715000+00:00,11361,1293,0.251,11.99,81
2026-09-06T14:36:44.028000+00:00,11361,1293,52.981,+1 LAP,11
2026-09-06T14:36:44.043000+00:00,11361,1293,0.732,38.46,43
2026-09-06T14:36:44.325000+00:00,11361,1293,8.76,30.556,41
2026-09-06T14:36:44.856000+00:00,11361,1293,4.922,49.839,87
2026-09-06T14:36:45.387000+00:00,11361,1293,1.648,13.638,44
2026-09-06T14:36:45.420000+00:00,11361,1293,3.057,61.523,55
2026-09-06T14:36:45.543000+00:00,11361,1293,6.43,45.091,5
2026-09-06T14:36:45.590000+00:00,11361,1293,3.789,58.483,27
2026-09-06T14:36:45.668000+00:00,11361,1293,6.85,6.85,12
2026-09-06T14:36:45.872000+00:00,11361,1293,3.12,67.071,31
2026-09-06T14:36:45.887000+00:00,11361,1293,0.524,14.162,1
2026-09-06T14:36:45.981000+00:00,11361,1293,7.609,21.884,10
2026-09-06T14:36:46.543000+00:00,11361,1293,4.993,54.703,23
2026-09-06T14:36:47.247000+00:00,11361,1293,8.768,30.578,41
2026-09-06T14:36:47.262000+00:00,11361,1293,52.985,+1 LAP,11
2026-09-06T14:36:47.965000+00:00,11361,1293,2.528,64.051,30
2026-09-06T14:36:48.403000+00:00,11361,1293,,37.786,22
2026-09-06T14:36:48.575000+00:00,11361,1293,9.779,+1 LAP,77
2026-09-06T14:36:48.669000+00:00,11361,1293,3.064,61.547,55
2026-09-06T14:36:48.856000+00:00,11361,1293,0.458,38.244,43
2026-09-06T14:36:48.934000+00:00,11361,1293,,30.597,41
2026-09-06T14:36:49.794000+00:00,11361,1293,4.921,54.76,23
2026-09-06T14:36:50.090000+00:00,11361,1293,8.77,30.609,41
2026-09-06T14:36:50.137000+00:00,11361,1293,7.774,21.893,10
2026-09-06T14:36:50.247000+00:00,11361,1293,53.044,+1 LAP,11
2026-09-06T14:36:50.340000+00:00,11361,1293,3.78,,27
2026-09-06T14:36:50.559000+00:00,11361,1293,4.841,11.691,3
2026-09-06T14:36:50.590000+00:00,11361,1293,4.997,50.088,87
2026-09-06T14:36:50.715000+00:00,11361,1293,6.649,45.109,5
2026-09-06T14:36:50.715000+00:00,11361,1293,8.773,30.619,41
2026-09-06T14:36:51.028000+00:00,11361,1293,0.504,12.195,81
2026-09-06T14:36:51.075000+00:00,11361,1293,6.872,6.872,12
2026-09-06T14:36:51.137000+00:00,11361,1293,3.165,67.216,31
2026-09-06T14:36:51.169000+00:00,11361,1293,2.514,64.061,30
2026-09-06T14:36:51.684000+00:00,11361,1293,7.368,37.924,22
2026-09-06T14:36:51.950000+00:00,11361,1293,53.057,+1 LAP,11
2026-09-06T14:36:52.169000+00:00,11361,1293,0.469,38.393,43
2026-09-06T14:36:52.450000+00:00,11361,1293,1.398,13.593,44
2026-09-06T14:36:52.965000+00:00,11361,1293,0.506,14.099,1
2026-09-06T14:36:53.153000+00:00,11361,1293,53.065,+1 LAP,11
2026-09-06T14:36:53.278000+00:00,11361,1293,3.038,61.521,55
2026-09-06T14:36:53.497000+00:00,11361,1293,3.711,58.471,27
2026-09-06T14:36:53.669000+00:00,11361,1293,7.777,21.939,10
2026-09-06T14:36:53.715000+00:00,11361,1293,9.677,+1 LAP,77
2026-09-06T14:36:53.794000+00:00,11361,1293,53.069,+1 LAP,11
2026-09-06T14:36:54.356000+00:00,11361,1293,3.177,67.238,31
2026-09-06T14:36:54.637000+00:00,11361,1293,7.372,37.95,22
2026-09-06T14:36:54.794000+00:00,11361,1293,8.806,30.69,41
2026-09-06T14:36:54.856000+00:00,11361,1293,6.906,6.906,12
2026-09-06T14:36:55.079000+00:00,11361,1293,0.506,38.456,43
2026-09-06T14:36:55.481000+00:00,11361,1293,4.89,54.978,23
2026-09-06T14:36:55.715000+00:00,11361,1293,5.017,50.126,87
2026-09-06T14:36:55.762000+00:00,11361,1293,6.917,45.161,5
2026-09-06T14:36:55.872000+00:00,11361,1293,2.489,64.01,30
2026-09-06T14:36:55.997000+00:00,11361,1293,4.953,11.825,3
2026-09-06T14:36:56.309000+00:00,11361,1293,7.37,37.967,22
2026-09-06T14:36:56.325000+00:00,11361,1293,0.316,12.141,81
2026-09-06T14:36:56.559000+00:00,11361,1293,3.064,61.535,55
2026-09-06T14:36:56.809000+00:00,11361,1293,0.509,38.476,43
2026-09-06T14:36:56.950000+00:00,11361,1293,9.676,+1 LAP,77
2026-09-06T14:36:57.481000+00:00,11361,1293,7.368,37.977,22
2026-09-06T14:36:57.903000+00:00,11361,1293,53.105,+1 LAP,11
2026-09-06T14:36:57.934000+00:00,11361,1293,1.583,13.724,44
2026-09-06T14:36:57.981000+00:00,11361,1293,0.508,38.485,43
2026-09-06T14:36:58.108000+00:00,11361,1293,6.831,6.831,12
2026-09-06T14:36:58.139000+00:00,11361,1293,7.361,37.98,22
2026-09-06T14:36:58.278000+00:00,11361,1293,0.34,14.064,1
2026-09-06T14:36:58.622000+00:00,11361,1293,0.507,38.487,43
2026-09-06T14:36:58.981000+00:00,11361,1293,8.868,30.761,41
2026-09-06T14:36:58.997000+00:00,11361,1293,3.53,58.508,27
2026-09-06T14:36:59.012000+00:00,11361,1293,6.854,45.247,5
2026-09-06T14:36:59.044000+00:00,11361,1293,3.188,67.19800000000001,31
2026-09-06T14:36:59.106000+00:00,11361,1293,2.542,64.077,30
2026-09-06T14:36:59.934000+00:00,11361,1293,5.067,11.973,3
2026-09-06T14:36:59.997000+00:00,11361,1293,0.038,12.011,81
2026-09-06T14:37:00.606000+00:00,11361,1293,4.888,55.014,23
2026-09-06T14:37:00.606000+00:00,11361,1293,7.691,21.79,10
2026-09-06T14:37:00.840000+00:00,11361,1293,5.049,50.21,87
2026-09-06T14:37:01.638000+00:00,11361,1293,9.682,+1 LAP,77
2026-09-06T14:37:01.762000+00:00,11361,1293,1.805,13.816,44
2026-09-06T14:37:01.903000+00:00,11361,1293,6.842,45.298,5
2026-09-06T14:37:01.919000+00:00,11361,1293,0.157,13.973,1
2026-09-06T14:37:02.028000+00:00,11361,1293,7.232,37.922,22
2026-09-06T14:37:02.153000+00:00,11361,1293,3.211,61.719,55
2026-09-06T14:37:02.200000+00:00,11361,1293,53.191,+1 LAP,11
2026-09-06T14:37:02.278000+00:00,11361,1293,,67.265,31
2026-09-06T14:37:02.537000+00:00,11361,1293,0.534,38.456,43
2026-09-06T14:37:02.608000+00:00,11361,1293,8.925,30.864,41
2026-09-06T14:37:02.622000+00:00,11361,1293,6.768,6.768,12
2026-09-06T14:37:02.838000+00:00,11361,1293,9.688,+1 LAP,77
2026-09-06T14:37:03.171000+00:00,11361,1293,5.046,11.877,81
2026-09-06T14:37:03.405000+00:00,11361,1293,0.246,12.123,3
2026-09-06T14:37:03.482000+00:00,11361,1293,9.691,+1 LAP,77
2026-09-06T14:37:03.671000+00:00,11361,1293,6.855,45.331,5
2026-09-06T14:37:04.167000+00:00,11361,1293,3.528,58.542,27
2026-09-06T14:37:04.202000+00:00,11361,1293,5.151,50.398,87
2026-09-06T14:37:04.663000+00:00,11361,1293,2.449,64.168,30
2026-09-06T14:37:04.843000+00:00,11361,1293,6.873,45.358,5
2026-09-06T14:37:05.103000+00:00,11361,1293,1.702,13.825,44
2026-09-06T14:37:05.472000+00:00,11361,1293,6.883,45.37,5
2026-09-06T14:37:05.485000+00:00,11361,1293,0.374,14.199,1
2026-09-06T14:37:05.661000+00:00,11361,1293,4.865,55.075,23
2026-09-06T14:37:05.780000+00:00,11361,1293,53.396,+1 LAP,11
2026-09-06T14:37:06.022000+00:00,11361,1293,7.753,21.817,10
2026-09-06T14:37:06.202000+00:00,11361,1293,7.139,37.9,22
2026-09-06T14:37:06.311000+00:00,11361,1293,6.775,6.775,12
2026-09-06T14:37:06.577000+00:00,11361,1293,0.425,38.325,43
2026-09-06T14:37:07.092000+00:00,11361,1293,5.146,50.444,87
2026-09-06T14:37:07.327000+00:00,11361,1293,3.194,61.736,55
2026-09-06T14:37:07.592000+00:00,11361,1293,9.707,+1 LAP,77
2026-09-06T14:37:07.936000+00:00,11361,1293,3.261,67.429,31
2026-09-06T14:37:08.061000+00:00,11361,1293,5.452,12.22,81
2026-09-06T14:37:08.327000+00:00,11361,1293,0.263,12.483,3
2026-09-06T14:37:08.795000+00:00,11361,1293,5.125,50.456,87
2026-09-06T14:37:09.061000+00:00,11361,1293,4.907,55.305,23
2026-09-06T14:37:09.217000+00:00,11361,1293,3.525,58.6,27
2026-09-06T14:37:09.514000+00:00,11361,1293,6.981,45.437,5
2026-09-06T14:37:09.561000+00:00,11361,1293,8.919,30.709,41
2026-09-06T14:37:09.670000+00:00,11361,1293,7.085,37.949,22
2026-09-06T14:37:09.733000+00:00,11361,1293,2.401,64.137,30
2026-09-06T14:37:09.795000+00:00,11361,1293,7.883,21.856,10
2026-09-06T14:37:09.873000+00:00,11361,1293,1.549,14.032,44
2026-09-06T14:37:09.983000+00:00,11361,1293,5.101,50.459,87
2026-09-06T14:37:10.155000+00:00,11361,1293,0.474,38.423,43
2026-09-06T14:37:10.280000+00:00,11361,1293,0.38,14.412,1
2026-09-06T14:37:10.592000+00:00,11361,1293,5.091,50.461,87
2026-09-06T14:37:10.811000+00:00,11361,1293,6.665,6.665,12
2026-09-06T14:37:11.670000+00:00,11361,1293,5.456,12.231,81
2026-09-06T14:37:11.905000+00:00,11361,1293,9.711,+1 LAP,77
2026-09-06T14:37:11.983000+00:00,11361,1293,0.285,12.516,3
2026-09-06T14:37:12.030000+00:00,11361,1293,4.972,55.416,23
2026-09-06T14:37:12.342000+00:00,11361,1293,3.128,61.728,55
2026-09-06T14:37:12.358000+00:00,11361,1293,3.249,58.554,27
2026-09-06T14:37:12.733000+00:00,11361,1293,52.893,+1 LAP,11
2026-09-06T14:37:13.139000+00:00,11361,1293,7.672,21.871,10
2026-09-06T14:37:13.155000+00:00,11361,1293,3.422,67.559,31
2026-09-06T14:37:13.545000+00:00,11361,1293,1.56,14.076,44
2026-09-06T14:37:13.748000+00:00,11361,1293,7.157,45.482,5
2026-09-06T14:37:13.780000+00:00,11361,1293,4.987,55.443,23
2026-09-06T14:37:13.889000+00:00,11361,1293,0.362,14.438,1
2026-09-06T14:37:14.545000+00:00,11361,1293,5.022,50.459,87
2026-09-06T14:37:14.717000+00:00,11361,1293,2.387,64.115,30
2026-09-06T14:37:14.920000+00:00,11361,1293,4.994,55.453,23
2026-09-06T14:37:14.999000+00:00,11361,1293,9.023,30.84,41
2026-09-06T14:37:15.233000+00:00,11361,1293,3.158,58.574,27
2026-09-06T14:37:15.545000+00:00,11361,1293,4.998,55.459,23
2026-09-06T14:37:15.561000+00:00,11361,1293,9.774,+1 LAP,77
2026-09-06T14:37:15.639000+00:00,11361,1293,3.304,61.858,55
2026-09-06T14:37:15.827000+00:00,11361,1293,6.571,6.571,12
2026-09-06T14:37:16.483000+00:00,11361,1293,5.677,12.342,81
2026-09-06T14:37:16.749000+00:00,11361,1293,7.209,37.918,22
2026-09-06T14:37:16.874000+00:00,11361,1293,0.382,12.724,3
2026-09-06T14:37:16.936000+00:00,11361,1293,3.165,58.608,27
2026-09-06T14:37:17.217000+00:00,11361,1293,0.468,38.386,43
2026-09-06T14:37:17.249000+00:00,11361,1293,7.093,45.516,5
2026-09-06T14:37:17.811000+00:00,11361,1293,7.53,21.942,10
2026-09-06T14:37:17.967000+00:00,11361,1293,2.35,64.208,30
2026-09-06T14:37:18.102000+00:00,11361,1293,3.182,58.635,27
2026-09-06T14:37:18.296000+00:00,11361,1293,3.566,67.681,31
2026-09-06T14:37:18.350000+00:00,11361,1293,1.465,14.189,44
2026-09-06T14:37:18.421000+00:00,11361,1293,52.974,+1 LAP,11
2026-09-06T14:37:18.550000+00:00,11361,1293,3.34,61.914,55
2026-09-06T14:37:18.717000+00:00,11361,1293,5.004,50.486,87
2026-09-06T14:37:18.767000+00:00,11361,1293,3.192,58.651,27
2026-09-06T14:37:18.785000+00:00,11361,1293,0.445,14.634,1
2026-09-06T14:37:18.940000+00:00,11361,1293,9.134,30.99,41
2026-09-06T14:37:18.983000+00:00,11361,1293,6.559,6.559,12
2026-09-06T14:37:19.565000+00:00,11361,1293,5.008,55.467,23
2026-09-06T14:37:20.284000+00:00,11361,1293,3.337,61.945,55
2026-09-06T14:37:20.829000+00:00,11361,1293,2.304,64.218,30
2026-09-06T14:37:21.392000+00:00,11361,1293,7.487,21.925,10
2026-09-06T14:37:21.404000+00:00,11361,1293,3.332,61.967,55
2026-09-06T14:37:21.539000+00:00,11361,1293,3.554,67.762,31
2026-09-06T14:37:21.669000+00:00,11361,1293,5.847,12.418,81
2026-09-06T14:37:22.073000+00:00,11361,1293,3.328,61.979,55
2026-09-06T14:37:22.130000+00:00,11361,1293,0.458,12.876,3
2026-09-06T14:37:22.229000+00:00,11361,1293,4.925,50.441,87
2026-09-06T14:37:22.278000+00:00,11361,1293,7.228,38.068,22
2026-09-06T14:37:22.351000+00:00,11361,1293,9.19,31.061,41
2026-09-06T14:37:22.419000+00:00,11361,1293,53.08,+1 LAP,11
2026-09-06T14:37:22.462000+00:00,11361,1293,9.718,+1 LAP,77
2026-09-06T14:37:22.521000+00:00,11361,1293,0.23,38.298,43
2026-09-06T14:37:22.587000+00:00,11361,1293,2.287,64.232,30
2026-09-06T14:37:22.851000+00:00,11361,1293,3.284,58.751,27
2026-09-06T14:37:23.575000+00:00,11361,1293,1.435,14.311,44
2026-09-06T14:37:23.662000+00:00,11361,1293,4.957,55.443,23
2026-09-06T14:37:23.678000+00:00,11361,1293,6.528,6.528,12
2026-09-06T14:37:23.689000+00:00,11361,1293,2.272,64.239,30
2026-09-06T14:37:24.087000+00:00,11361,1293,0.521,14.832,1
2026-09-06T14:37:24.239000+00:00,11361,1293,7.008,45.394,5
2026-09-06T14:37:24.351000+00:00,11361,1293,2.266,64.245,30
2026-09-06T14:37:24.453000+00:00,11361,1293,3.569,67.787,31
2026-09-06T14:37:24.850000+00:00,11361,1293,5.859,,81
2026-09-06T14:37:25.319000+00:00,11361,1293,0.451,12.869,3
2026-09-06T14:37:25.862000+00:00,11361,1293,53.162,+1 LAP,11
2026-09-06T14:37:26.064000+00:00,11361,1293,7.117,38.107,22
2026-09-06T14:37:26.080000+00:00,11361,1293,0.013,38.12,43
2026-09-06T14:37:26.140000+00:00,11361,1293,3.279,62.03,55
2026-09-06T14:37:26.150000+00:00,11361,1293,7.357,21.991,10
2026-09-06T14:37:26.161000+00:00,11361,1293,3.589,67.821,31
2026-09-06T14:37:26.784000+00:00,11361,1293,1.491,14.36,44
2026-09-06T14:37:26.838000+00:00,11361,1293,6.513,6.513,12
2026-09-06T14:37:26.984000+00:00,11361,1293,9.168,31.11,41
2026-09-06T14:37:27.085000+00:00,11361,1293,3.383,58.826,27
2026-09-06T14:37:27.155000+00:00,11361,1293,4.977,55.418,23
2026-09-06T14:37:27.217000+00:00,11361,1293,0.415,14.775,1
2026-09-06T14:37:27.327000+00:00,11361,1293,3.612,67.851,31
2026-09-06T14:37:27.983000+00:00,11361,1293,3.625,67.87,31
2026-09-06T14:37:28.123000+00:00,11361,1293,9.72,+1 LAP,77
2026-09-06T14:37:28.358000+00:00,11361,1293,2.241,64.271,30
2026-09-06T14:37:29.233000+00:00,11361,1293,6.902,37.963,43
2026-09-06T14:37:29.514000+00:00,11361,1293,5.838,12.366,81
2026-09-06T14:37:29.717000+00:00,11361,1293,0.449,38.412,22
2026-09-06T14:37:29.748000+00:00,11361,1293,5.529,50.923,87
2026-09-06T14:37:29.811000+00:00,11361,1293,7.534,45.602,5
2026-09-06T14:37:29.873000+00:00,11361,1293,0.372,12.738,3
2026-09-06T14:37:30.264000+00:00,11361,1293,3.189,62.015,55
2026-09-06T14:37:30.545000+00:00,11361,1293,53.147,+1 LAP,11
2026-09-06T14:37:30.608000+00:00,11361,1293,9.2,31.125,41
2026-09-06T14:37:30.655000+00:00,11361,1293,3.493,58.911,27
2026-09-06T14:37:31.280000+00:00,11361,1293,7.183,22.015,10
2026-09-06T14:37:31.467000+00:00,11361,1293,1.6,14.338,44
2026-09-06T14:37:31.639000+00:00,11361,1293,0.157,14.495,1
2026-09-06T14:37:32.077000+00:00,11361,1293,3.714,67.985,31
2026-09-06T14:37:32.139000+00:00,11361,1293,9.719,+1 LAP,77
2026-09-06T14:37:32.139000+00:00,11361,1293,6.342,6.342,12
2026-09-06T14:37:32.467000+00:00,11361,1293,2.233,64.248,30
2026-09-06T14:37:32.780000+00:00,11361,1293,5.948,12.461,81
2026-09-06T14:37:33.108000+00:00,11361,1293,0.33,12.791,3
2026-09-06T14:37:33.702000+00:00,11361,1293,3.05,61.961,55
2026-09-06T14:37:33.733000+00:00,11361,1293,7.663,45.77,5
2026-09-06T14:37:34.092000+00:00,11361,1293,4.335,55.258,23
2026-09-06T14:37:34.155000+00:00,11361,1293,7.169,38.279,43
2026-09-06T14:37:34.170000+00:00,11361,1293,53.133,+1 LAP,11
2026-09-06T14:37:34.452000+00:00,11361,1293,7.25,22.025,10
2026-09-06T14:37:34.561000+00:00,11361,1293,0.427,38.706,22
2026-09-06T14:37:34.811000+00:00,11361,1293,1.674,14.465,44
2026-09-06T14:37:34.983000+00:00,11361,1293,0.201,14.666,1
2026-09-06T14:37:35.327000+00:00,11361,1293,5.517,51.119,87
2026-09-06T14:37:35.452000+00:00,11361,1293,9.309,31.3,41
2026-09-06T14:37:35.577000+00:00,11361,1293,9.738,+1 LAP,77
2026-09-06T14:37:36.077000+00:00,11361,1293,2.379,64.34,30
2026-09-06T14:37:36.311000+00:00,11361,1293,3.823,68.071,31
2026-09-06T14:37:37.092000+00:00,11361,1293,7.402,45.814,5
2026-09-06T14:37:37.327000+00:00,11361,1293,6.379,6.379,12
2026-09-06T14:37:37.467000+00:00,11361,1293,3.368,58.626,27
2026-09-06T14:37:37.827000+00:00,11361,1293,7.255,38.38,43
2026-09-06T14:37:38.217000+00:00,11361,1293,0.383,38.763,22
2026-09-06T14:37:38.311000+00:00,11361,1293,6.15,12.492,81
2026-09-06T14:37:38.686000+00:00,11361,1293,0.345,12.837,3
2026-09-06T14:37:39.077000+00:00,11361,1293,53.2,+1 LAP,11
2026-09-06T14:37:39.170000+00:00,11361,1293,7.508,22.003,10
2026-09-06T14:37:39.264000+00:00,11361,1293,5.497,51.267,87
2026-09-06T14:37:39.499000+00:00,11361,1293,4.174,55.293,23
2026-09-06T14:37:39.749000+00:00,11361,1293,3.669,68.009,31
2026-09-06T14:37:40.233000+00:00,11361,1293,9.686,+1 LAP,77
2026-09-06T14:37:40.436000+00:00,11361,1293,1.749,14.586,44
2026-09-06T14:37:40.592000+00:00,11361,1293,3.141,61.767,55
2026-09-06T14:37:40.702000+00:00,11361,1293,9.43,31.445,41
2026-09-06T14:37:40.874000+00:00,11361,1293,0.448,15.034,1
2026-09-06T14:37:41.764000+00:00,11361,1293,7.201,45.907,5
2026-09-06T14:37:42.374000+00:00,11361,1293,6.422,6.422,12
2026-09-06T14:37:42.420000+00:00,11361,1293,7.455,22.121,10
2026-09-06T14:37:42.624000+00:00,11361,1293,5.529,51.343,87
2026-09-06T14:37:42.655000+00:00,11361,1293,7.198,38.498,43
2026-09-06T14:37:43.061000+00:00,11361,1293,3.554,58.847,27
2026-09-06T14:37:43.077000+00:00,11361,1293,2.451,64.218,30
2026-09-06T14:37:43.155000+00:00,11361,1293,0.511,39.009,22
2026-09-06T14:37:43.280000+00:00,11361,1293,4.058,55.325,23
2026-09-06T14:37:43.530000+00:00,11361,1293,6.195,12.574,81
2026-09-06T14:37:43.733000+00:00,11361,1293,0.208,12.782,3
2026-09-06T14:37:43.905000+00:00,11361,1293,9.459,31.484,41
2026-09-06T14:37:44.264000+00:00,11361,1293,53.165,+1 LAP,11
2026-09-06T14:37:45.420000+00:00,11361,1293,7.204,45.967,5
2026-09-06T14:37:45.436000+00:00,11361,1293,6.338,6.338,12
2026-09-06T14:37:45.483000+00:00,11361,1293,0.0,0.0,63
2026-09-06T14:37:45.561000+00:00,11361,1293,1.833,14.615,44
2026-09-06T14:37:45.889000+00:00,11361,1293,0.358,14.973,1
2026-09-06T14:37:45.967000+00:00,11361,1293,2.918,61.765,55
2026-09-06T14:37:46.655000+00:00,11361,1293,4.052,55.395,23
2026-09-06T14:37:46.733000+00:00,11361,1293,3.69,67.908,31
2026-09-06T14:37:46.986000+00:00,11361,1293,3.711,59.036,27
2026-09-06T14:37:47.316000+00:00,11361,1293,5.545,51.452,87
2026-09-06T14:37:47.550000+00:00,11361,1293,53.215,+1 LAP,11
2026-09-06T14:37:47.803000+00:00,11361,1293,7.107,38.552,43
2026-09-06T14:37:48.021000+00:00,11361,1293,7.17,22.204,10
2026-09-06T14:37:48.286000+00:00,11361,1293,6.288,6.288,12
2026-09-06T14:37:48.504000+00:00,11361,1293,0.696,39.248,22
2026-09-06T14:37:48.563000+00:00,11361,1293,2.587,64.352,30
2026-09-06T14:37:48.703000+00:00,11361,1293,9.523,31.526,41
2026-09-06T14:37:48.726000+00:00,11361,1293,6.338,12.76,81
2026-09-06T14:37:48.777000+00:00,11361,1293,9.71,+1 LAP,77
2026-09-06T14:37:48.884000+00:00,11361,1293,0.192,12.952,3
2026-09-06T14:37:49.702000+00:00,11361,1293,2.715,61.751,55
2026-09-06T14:37:49.961000+00:00,11361,1293,6.293,6.293,12
2026-09-06T14:37:50.250000+00:00,11361,1293,7.096,46.105,5
2026-09-06T14:37:50.331000+00:00,11361,1293,3.652,59.047,27
2026-09-06T14:37:50.585000+00:00,11361,1293,1.661,14.613,44
2026-09-06T14:37:50.805000+00:00,11361,1293,0.28,14.893,1
2026-09-06T14:37:50.938000+00:00,11361,1293,5.517,51.484,87
2026-09-06T14:37:51.017000+00:00,11361,1293,7.104,38.588,43
2026-09-06T14:37:51.104000+00:00,11361,1293,6.299,6.299,12
2026-09-06T14:37:51.333000+00:00,11361,1293,4.039,55.491,23
2026-09-06T14:37:51.689000+00:00,11361,1293,0.668,39.256,22
2026-09-06T14:37:51.737000+00:00,11361,1293,6.304,6.304,12
2026-09-06T14:37:51.916000+00:00,11361,1293,9.461,31.582,41
2026-09-06T14:37:51.940000+00:00,11361,1293,6.495,12.833,81
2026-09-06T14:37:52.316000+00:00,11361,1293,0.339,13.172,3
2026-09-06T14:37:52.362000+00:00,11361,1293,3.764,68.116,31
2026-09-06T14:37:52.478000+00:00,11361,1293,53.394,+1 LAP,11
2026-09-06T14:37:52.484000+00:00,11361,1293,2.734,64.485,30
2026-09-06T14:37:53.003000+00:00,11361,1293,2.627,61.674,55
2026-09-06T14:37:53.184000+00:00,11361,1293,7.265,22.238,10
2026-09-06T14:37:53.802000+00:00,11361,1293,1.539,14.711,44
2026-09-06T14:37:54.050000+00:00,11361,1293,9.761,+1 LAP,77
2026-09-06T14:37:54.271000+00:00,11361,1293,0.467,15.178,1
2026-09-06T14:37:54.803000+00:00,11361,1293,6.553,12.841,81
2026-09-06T14:37:54.862000+00:00,11361,1293,3.518,59.009,27
2026-09-06T14:37:54.983000+00:00,11361,1293,4.051,55.535,23
2026-09-06T14:37:55.208000+00:00,11361,1293,0.373,13.214,3
2026-09-06T14:37:55.429000+00:00,11361,1293,6.926,46.174,5
2026-09-06T14:37:55.763000+00:00,11361,1293,53.457,+1 LAP,11
2026-09-06T14:37:55.797000+00:00,11361,1293,6.347,6.347,12
2026-09-06T14:37:55.803000+00:00,11361,1293,7.092,38.618,43
2026-09-06T14:37:55.862000+00:00,11361,1293,2.847,64.521,30
2026-09-06T14:37:55.862000+00:00,11361,1293,5.591,51.696,87
2026-09-06T14:37:56.258000+00:00,11361,1293,3.802,68.287,31
2026-09-06T14:37:56.320000+00:00,11361,1293,0.539,39.157,22
2026-09-06T14:37:56.537000+00:00,11361,1293,6.562,12.855,81
