date,session_key,meeting_key,driver_number,gap_to_leader,interval,source_closure_retrieved_utc
2026-07-26T14:13:18.761000+00:00,11342,1291,3,17.553,5.449,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:18.882000+00:00,11342,1291,87,+1 LAP,1.194,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:18.882000+00:00,11342,1291,27,82.51,2.852,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:18.963000+00:00,11342,1291,43,+1 LAP,4.522,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:19.154000+00:00,11342,1291,41,69.30199999999999,19.125,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:19.219000+00:00,11342,1291,16,21.11,3.537,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:19.572000+00:00,11342,1291,6,50.179,12.576,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:19.807000+00:00,11342,1291,18,+1 LAP,2.612,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:20.157000+00:00,11342,1291,30,79.95,6.507,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:20.217000+00:00,11342,1291,3,17.566,5.445,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:20.301000+00:00,11342,1291,31,+1 LAP,13.131,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:20.445000+00:00,11342,1291,55,+1 LAP,12.575,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:20.673000+00:00,11342,1291,5,73.577,4.333,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:20.941000+00:00,11342,1291,3,17.565,5.434,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:20.982000+00:00,11342,1291,23,+1 LAP,11.287,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:21.001000+00:00,11342,1291,81,9.453,4.623,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:21.014000+00:00,11342,1291,10,+1 LAP,24.958,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:21.601000+00:00,11342,1291,14,+1 LAP,4.838,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:21.656000+00:00,11342,1291,87,+1 LAP,1.222,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:22.254000+00:00,11342,1291,16,21.116,3.563,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:22.313000+00:00,11342,1291,63,37.919,16.897,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:22.916000+00:00,11342,1291,11,+2 LAPS,42.107,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:22.971000+00:00,11342,1291,30,80.008,6.475,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:22.971000+00:00,11342,1291,27,82.76,2.81,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:23.068000+00:00,11342,1291,6,50.169,12.531,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:23.437000+00:00,11342,1291,5,73.594,4.292,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:23.601000+00:00,11342,1291,3,17.555,5.401,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:23.682000+00:00,11342,1291,44,,2.701,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:23.759000+00:00,11342,1291,16,21.105,3.539,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:23.956000+00:00,11342,1291,31,+1 LAP,13.176,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:24.018000+00:00,11342,1291,30,80.018,6.467,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:24.198000+00:00,11342,1291,10,+1 LAP,24.994,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:24.230000+00:00,11342,1291,18,+1 LAP,2.626,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:24.334000+00:00,11342,1291,43,+1 LAP,4.519,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:24.472000+00:00,11342,1291,16,21.103,3.538,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:25.213000+00:00,11342,1291,12,4.917,4.917,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:25.756000+00:00,11342,1291,10,+1 LAP,24.985,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:25.791000+00:00,11342,1291,27,82.833,2.825,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:25.834000+00:00,11342,1291,14,+1 LAP,4.841,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:25.978000+00:00,11342,1291,23,+1 LAP,11.208,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:26.278000+00:00,11342,1291,41,69.468,19.32,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:26.513000+00:00,11342,1291,10,+1 LAP,24.979,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:26.556000+00:00,11342,1291,27,82.85,2.832,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:26.684000+00:00,11342,1291,6,50.259,12.549,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:27.098000+00:00,11342,1291,16,21.069,3.514,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:27.141000+00:00,11342,1291,30,80.038,6.461,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:27.142000+00:00,11342,1291,11,+2 LAPS,42.171,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:27.570000+00:00,11342,1291,55,+1 LAP,12.482,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:27.570000+00:00,11342,1291,63,37.915,16.914,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:27.698000+00:00,11342,1291,1,0.0,0.0,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:27.926000+00:00,11342,1291,23,+1 LAP,11.239,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:28.301000+00:00,11342,1291,31,+1 LAP,13.201,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:28.440000+00:00,11342,1291,18,+1 LAP,2.619,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:28.762000+00:00,11342,1291,87,+1 LAP,1.228,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:28.779000+00:00,11342,1291,43,+1 LAP,4.55,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:29.008000+00:00,11342,1291,14,+1 LAP,4.839,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:29.023000+00:00,11342,1291,3,17.494,5.34,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:29.179000+00:00,11342,1291,12,4.978,4.978,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:29.258000+00:00,11342,1291,10,+1 LAP,24.97,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:29.914000+00:00,11342,1291,81,9.635,4.718,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:29.930000+00:00,11342,1291,30,80.07300000000001,6.479,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:29.992000+00:00,11342,1291,27,82.889,2.851,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:30.273000+00:00,11342,1291,11,+2 LAPS,42.191,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:30.508000+00:00,11342,1291,5,73.687,4.219,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:30.523000+00:00,11342,1291,14,+1 LAP,4.782,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:30.898000+00:00,11342,1291,6,50.282,12.443,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:31.273000+00:00,11342,1291,14,+1 LAP,4.77,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:31.476000+00:00,11342,1291,23,+1 LAP,11.194,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:31.664000+00:00,11342,1291,18,+1 LAP,2.656,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:31.836000+00:00,11342,1291,11,+2 LAPS,42.265,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:31.961000+00:00,11342,1291,63,38.058,16.944,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:32.008000+00:00,11342,1291,12,5.073,5.073,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:32.133000+00:00,11342,1291,41,69.63,19.352,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:32.195000+00:00,11342,1291,31,+1 LAP,13.26,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:32.601000+00:00,11342,1291,16,21.077,3.583,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:32.617000+00:00,11342,1291,11,+2 LAPS,42.282,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:32.711000+00:00,11342,1291,44,12.405,2.77,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:32.758000+00:00,11342,1291,12,5.085,5.085,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:32.773000+00:00,11342,1291,27,82.913,2.84,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:33.039000+00:00,11342,1291,43,+1 LAP,4.589,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:33.211000+00:00,11342,1291,18,+1 LAP,2.682,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:33.523000+00:00,11342,1291,55,+1 LAP,12.571,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:33.883000+00:00,11342,1291,81,9.687,4.709,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:33.976000+00:00,11342,1291,18,+1 LAP,2.698,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:34.023000+00:00,11342,1291,14,+1 LAP,4.758,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:34.758000+00:00,11342,1291,6,50.305,12.386,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:34.758000+00:00,11342,1291,87,+1 LAP,1.196,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:34.804000+00:00,11342,1291,10,+1 LAP,24.978,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:35.273000+00:00,11342,1291,23,+1 LAP,11.359,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:35.383000+00:00,11342,1291,11,+2 LAPS,42.41,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:36.195000+00:00,11342,1291,12,5.123,5.123,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:36.226000+00:00,11342,1291,43,+1 LAP,4.595,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:36.258000+00:00,11342,1291,63,38.142,17.032,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:36.445000+00:00,11342,1291,5,73.928,4.298,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:36.617000+00:00,11342,1291,44,12.4,2.713,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:36.695000+00:00,11342,1291,81,9.773,4.7,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:36.742000+00:00,11342,1291,18,+1 LAP,2.723,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:36.758000+00:00,11342,1291,30,79.947,6.26,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:37.226000+00:00,11342,1291,41,69.65,19.475,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:37.461000+00:00,11342,1291,81,9.786,4.701,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:37.617000+00:00,11342,1291,31,+1 LAP,13.286,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:37.773000+00:00,11342,1291,43,+1 LAP,4.568,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:37.883000+00:00,11342,1291,3,17.557,5.152,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:38.523000+00:00,11342,1291,55,+1 LAP,12.549,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:38.523000+00:00,11342,1291,43,+1 LAP,4.557,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:38.914000+00:00,11342,1291,12,5.148,5.148,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:39.086000+00:00,11342,1291,41,69.713,19.534,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:39.320000+00:00,11342,1291,63,38.156,17.04,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:39.554000+00:00,11342,1291,44,12.607,2.834,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:39.601000+00:00,11342,1291,14,+1 LAP,4.79,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:39.711000+00:00,11342,1291,87,+1 LAP,1.166,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:39.726000+00:00,11342,1291,27,82.92099999999999,2.974,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:39.789000+00:00,11342,1291,23,+1 LAP,11.476,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:39.992000+00:00,11342,1291,6,50.322,12.407,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:40.351000+00:00,11342,1291,44,12.636,2.85,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:40.476000+00:00,11342,1291,55,+1 LAP,12.529,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:40.851000+00:00,11342,1291,63,38.198,17.093,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:40.883000+00:00,11342,1291,81,9.834,4.711,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:41.226000+00:00,11342,1291,11,+2 LAPS,42.624,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:41.304000+00:00,11342,1291,43,+1 LAP,4.555,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:41.367000+00:00,11342,1291,5,73.782,4.132,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:41.539000+00:00,11342,1291,63,38.225,17.122,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:41.554000+00:00,11342,1291,87,+1 LAP,1.139,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:41.570000+00:00,11342,1291,16,21.264,3.707,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:41.742000+00:00,11342,1291,3,17.567,5.167,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:42.133000+00:00,11342,1291,31,+1 LAP,13.359,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:42.351000+00:00,11342,1291,18,+1 LAP,2.745,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:42.617000+00:00,11342,1291,41,69.723,19.554,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:42.664000+00:00,11342,1291,30,80.164,6.236,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:43.179000+00:00,11342,1291,5,73.813,4.1,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:43.617000+00:00,11342,1291,23,+1 LAP,11.409,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:43.633000+00:00,11342,1291,81,9.868,4.72,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:43.742000+00:00,11342,1291,44,12.708,2.874,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:43.773000+00:00,11342,1291,10,+1 LAP,24.874,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:43.994000+00:00,11342,1291,55,+1 LAP,12.522,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:44.294000+00:00,11342,1291,6,50.367,12.309,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:44.313000+00:00,11342,1291,63,38.267,17.198,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:44.615000+00:00,11342,1291,3,17.684,5.077,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:45.126000+00:00,11342,1291,87,+1 LAP,1.119,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:45.455000+00:00,11342,1291,3,17.702,5.066,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:45.569000+00:00,11342,1291,16,21.385,3.818,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:45.626000+00:00,11342,1291,27,83.125,2.961,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:45.855000+00:00,11342,1291,12,5.135,5.135,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:46.226000+00:00,11342,1291,41,69.819,19.56,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:46.383000+00:00,11342,1291,31,+1 LAP,13.342,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:46.539000+00:00,11342,1291,44,12.779,2.911,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:46.726000+00:00,11342,1291,5,73.834,4.111,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:46.867000+00:00,11342,1291,43,+1 LAP,4.521,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:47.586000+00:00,11342,1291,30,79.992,6.21,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:47.742000+00:00,11342,1291,55,+1 LAP,12.444,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:47.789000+00:00,11342,1291,10,+1 LAP,24.82,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:48.414000+00:00,11342,1291,6,50.309,12.167,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:48.570000+00:00,11342,1291,16,21.617,3.933,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:48.601000+00:00,11342,1291,14,+1 LAP,4.863,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:48.789000+00:00,11342,1291,3,17.754,5.046,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:48.883000+00:00,11342,1291,87,+1 LAP,1.14,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:49.117000+00:00,11342,1291,23,+1 LAP,11.523,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:49.336000+00:00,11342,1291,16,21.652,3.95,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:49.445000+00:00,11342,1291,30,80.056,6.243,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:49.476000+00:00,11342,1291,31,+1 LAP,13.256,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:49.867000+00:00,11342,1291,63,38.354,17.277,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:50.476000+00:00,11342,1291,5,74.035,4.216,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:50.539000+00:00,11342,1291,81,9.851,4.716,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:50.601000+00:00,11342,1291,27,83.013,3.021,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:50.679000+00:00,11342,1291,41,70.07,19.788,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:50.773000+00:00,11342,1291,10,+1 LAP,24.972,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:51.086000+00:00,11342,1291,31,+1 LAP,13.303,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:51.398000+00:00,11342,1291,18,+1 LAP,2.793,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:51.414000+00:00,11342,1291,6,50.241,12.085,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:51.570000+00:00,11342,1291,10,+1 LAP,24.979,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:51.586000+00:00,11342,1291,3,17.812,5.033,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:51.633000+00:00,11342,1291,12,5.203,5.203,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:51.726000+00:00,11342,1291,11,+2 LAPS,44.059,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:51.867000+00:00,11342,1291,31,+1 LAP,13.316,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:52.039000+00:00,11342,1291,55,+1 LAP,12.256,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:52.554000+00:00,11342,1291,27,83.156,3.1,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:52.586000+00:00,11342,1291,14,+1 LAP,4.807,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:52.789000+00:00,11342,1291,16,21.738,3.984,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:52.883000+00:00,11342,1291,6,50.243,12.045,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:52.961000+00:00,11342,1291,30,80.064,6.23,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:53.242000+00:00,11342,1291,87,+1 LAP,1.207,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:53.398000+00:00,11342,1291,44,12.651,2.8,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:53.633000+00:00,11342,1291,6,50.252,12.027,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:53.726000+00:00,11342,1291,23,+1 LAP,11.587,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:54.445000+00:00,11342,1291,41,70.077,19.772,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:54.554000+00:00,11342,1291,31,+1 LAP,13.252,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:54.789000+00:00,11342,1291,5,74.172,4.102,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:54.930000+00:00,11342,1291,10,+1 LAP,24.949,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:55.304000+00:00,11342,1291,18,+1 LAP,2.72,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:55.414000+00:00,11342,1291,14,+1 LAP,4.669,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:55.617000+00:00,11342,1291,16,21.782,3.97,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:55.836000+00:00,11342,1291,11,+2 LAPS,44.051,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:55.962000+00:00,11342,1291,55,+1 LAP,12.281,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:55.976000+00:00,11342,1291,43,+1 LAP,4.538,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:56.179000+00:00,11342,1291,27,83.239,3.175,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:56.258000+00:00,11342,1291,14,+1 LAP,4.668,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:56.273000+00:00,11342,1291,6,50.22,11.953,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:56.508000+00:00,11342,1291,81,9.987,4.784,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:56.695000+00:00,11342,1291,12,5.141,5.141,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:56.711000+00:00,11342,1291,30,80.21000000000001,6.175,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:57.070000+00:00,11342,1291,87,+1 LAP,1.156,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:57.711000+00:00,11342,1291,10,+1 LAP,24.95,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:58.071000+00:00,11342,1291,23,+1 LAP,11.693,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:58.164000+00:00,11342,1291,18,+1 LAP,2.73,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:58.477000+00:00,11342,1291,12,5.242,5.242,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:58.508000+00:00,11342,1291,3,17.756,5.105,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:58.601000+00:00,11342,1291,5,74.213,4.136,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:58.742000+00:00,11342,1291,11,+2 LAPS,44.085,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:58.867000+00:00,11342,1291,63,38.547,17.283,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:58.961000+00:00,11342,1291,18,+1 LAP,2.733,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:59.133000+00:00,11342,1291,44,12.742,2.755,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:59.554000+00:00,11342,1291,11,+2 LAPS,44.082,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:59.679000+00:00,11342,1291,14,+1 LAP,4.735,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:59.804000+00:00,11342,1291,27,83.352,3.142,2026-08-23T07:54:05.444053Z
2026-07-26T14:13:59.836000+00:00,11342,1291,41,70.175,19.853,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:00.039000+00:00,11342,1291,43,+1 LAP,4.735,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:00.195000+00:00,11342,1291,31,+1 LAP,13.32,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:00.976000+00:00,11342,1291,30,80.374,6.202,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:01.117000+00:00,11342,1291,55,+1 LAP,12.016,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:01.242000+00:00,11342,1291,23,+1 LAP,11.781,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:01.336000+00:00,11342,1291,81,9.853,4.712,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:01.742000+00:00,11342,1291,6,50.236,11.882,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:02.054000+00:00,11342,1291,12,5.343,5.343,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:02.398000+00:00,11342,1291,14,+1 LAP,4.698,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:02.414000+00:00,11342,1291,18,+1 LAP,2.732,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:02.476000+00:00,11342,1291,16,21.757,4.001,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:02.492000+00:00,11342,1291,87,+1 LAP,1.356,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:02.758000+00:00,11342,1291,63,38.566,17.181,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:02.883000+00:00,11342,1291,11,+2 LAPS,44.033,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:02.898000+00:00,11342,1291,23,+1 LAP,11.815,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:03.054000+00:00,11342,1291,43,+1 LAP,4.875,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:03.133000+00:00,11342,1291,81,9.866,4.624,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:03.633000+00:00,11342,1291,23,+1 LAP,11.835,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:03.851000+00:00,11342,1291,43,+1 LAP,4.874,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:03.930000+00:00,11342,1291,5,74.255,4.08,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:04.023000+00:00,11342,1291,44,12.499,2.646,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:04.164000+00:00,11342,1291,27,83.544,3.17,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:04.320000+00:00,11342,1291,3,17.931,5.189,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:04.351000+00:00,11342,1291,41,70.428,20.061,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:04.712000+00:00,11342,1291,10,+1 LAP,24.98,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:04.763000+00:00,11342,1291,30,80.384,6.171,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:05.213000+00:00,11342,1291,18,+1 LAP,2.795,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:05.631000+00:00,11342,1291,11,+2 LAPS,43.966,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:05.642000+00:00,11342,1291,55,+1 LAP,11.903,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:05.642000+00:00,11342,1291,12,5.312,5.312,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:05.673000+00:00,11342,1291,63,38.72,17.103,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:05.816000+00:00,11342,1291,44,12.534,2.668,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:06.481000+00:00,11342,1291,63,38.736,17.084,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:06.513000+00:00,11342,1291,23,+1 LAP,11.953,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:06.627000+00:00,11342,1291,81,9.914,4.571,2026-08-23T07:54:05.444053Z
2026-07-26T14:14:06.990000+00:00,11342,1291,87,+1 LAP,1.363,2026-08-23T07:54:05.444053Z
